Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,ShootOut,Farm Play,Farm Visitor Team,Farm Visitor Score,Farm Home Team,Farm Home Score,Farm Overtime,Farm ShootOut
305,50,True,Blackhawks,3,Flames,2,True,True,True,Rockford,4,Quad City,1,False,False
306,50,True,Lightning,4,Ducks,7,False,False,True,Norfolk,5,Iowa,6,False,False
307,51,True,Canadiens,4,Capitals,3,False,False,True,Hamilton,5,Hershey,3,False,False
308,51,True,Bruins,4,Sabres,6,False,False,True,Providence,2,Portland,4,False,False
309,51,True,Panthers,4,Red Wings,1,False,False,True,Rochester,4,GrandRapid,3,True,False
310,51,True,Islanders,5,Wild,4,False,False,True,Bridgeport,7,Houston,3,False,False
311,51,True,Avalanche,2,Canucks,5,False,False,True,Lake Erie,4,Manitoba,1,False,False
312,51,True,Flyers,5,Sharks,3,False,False,True,Philly,5,Worcester,6,False,False
313,52,True,Flames,3,Kings,6,False,False,True,Quad City,2,Manchester,5,False,False
314,52,True,Capitals,1,Maple Leafs,4,False,False,True,Hershey,2,Toronto,4,False,False
315,52,True,Red Wings,7,Canadiens,4,False,False,True,GrandRapid,7,Hamilton,6,True,False
316,52,True,Sabres,4,Senators,2,False,False,True,Portland,4,Binghamton,6,False,False
317,52,True,Panthers,2,Rangers,4,False,False,True,Rochester,3,Hartford,4,False,False
318,52,True,Lightning,3,Hurricanes,4,True,False,True,Norfolk,7,Albany,2,False,False
319,52,True,Penguins,1,Thrashers,3,False,False,True,WB/Scrant.,0,Chicago,1,False,False
320,52,True,Islanders,1,Blues,2,False,False,True,Bridgeport,3,Peoria,6,False,False
321,52,True,Blue Jackets,3,Predators,2,False,False,True,Syracuse,3,Milwaukee,5,False,False
322,52,True,Devils,3,Stars,4,False,False,True,Lowell,5,Texas,4,True,False
323,52,True,Flyers,2,Coyotes,1,True,False,True,Philly,6,San Ant.,7,True,False
324,52,True,Blackhawks,1,Oilers,4,False,False,True,Rockford,1,Springfield,5,False,False
325,52,True,Sharks,3,Ducks,1,False,False,True,Worcester,2,Iowa,9,False,False
326,53,True,Lightning,5,Thrashers,2,False,False,True,Norfolk,5,Chicago,2,False,False
327,53,True,Blackhawks,1,Canucks,2,False,False,True,Rockford,3,Manitoba,7,False,False
328,54,True,Red Wings,3,Predators,0,False,False,True,GrandRapid,0,Milwaukee,7,False,False
329,54,True,Islanders,4,Maple Leafs,2,False,False,True,Bridgeport,7,Toronto,1,False,False
330,54,True,Blue Jackets,2,Rangers,4,False,False,True,Syracuse,4,Hartford,7,False,False
331,54,True,Capitals,2,Senators,7,False,False,True,Hershey,2,Binghamton,10,False,False
332,54,True,Penguins,5,Panthers,4,False,False,True,WB/Scrant.,1,Rochester,5,False,False
333,54,True,Bruins,5,Blues,2,False,False,True,Providence,2,Peoria,6,False,False
334,54,True,Hurricanes,3,Stars,4,False,False,True,Albany,4,Texas,8,False,False
335,54,True,Flyers,5,Avalanche,3,False,False,True,Philly,5,Lake Erie,7,False,False
336,54,True,Coyotes,2,Oilers,5,False,False,True,San Ant.,2,Springfield,10,False,False
337,54,True,Flames,2,Ducks,4,False,False,True,Quad City,1,Iowa,5,False,False
338,55,True,Blue Jackets,1,Canadiens,2,False,False,True,Syracuse,10,Hamilton,0,False,False
339,56,True,Senators,4,Devils,3,True,False,True,Binghamton,5,Lowell,3,False,False
340,56,True,Flyers,3,Islanders,4,True,True,True,Philly,5,Bridgeport,4,False,False
341,56,True,Sabres,5,Capitals,1,False,False,True,Portland,7,Hershey,3,False,False
342,56,True,Maple Leafs,4,Lightning,3,False,False,True,Toronto,1,Norfolk,7,False,False
343,56,True,Canadiens,2,Penguins,5,False,False,True,Hamilton,4,WB/Scrant.,6,False,False
344,56,True,Rangers,4,Panthers,2,False,False,True,Hartford,2,Rochester,8,False,False
345,56,True,Thrashers,5,Red Wings,3,False,False,True,Chicago,7,GrandRapid,3,False,False
346,56,True,Bruins,2,Wild,3,False,False,True,Providence,5,Houston,3,False,False
347,56,True,Blues,4,Stars,5,False,False,True,Peoria,6,Texas,2,False,False
348,56,True,Predators,2,Avalanche,3,True,True,True,Milwaukee,3,Lake Erie,6,False,False
349,56,True,Coyotes,3,Flames,2,False,False,True,San Ant.,3,Quad City,2,False,False
350,56,True,Kings,2,Oilers,1,False,False,True,Manchester,2,Springfield,5,False,False
351,56,True,Hurricanes,2,Ducks,3,False,False,True,Albany,2,Iowa,10,False,False
352,56,True,Blackhawks,2,Sharks,3,True,True,True,Rockford,2,Worcester,3,False,False
353,57,True,Blue Jackets,4,Senators,3,True,True,True,Syracuse,7,Binghamton,4,False,False
354,57,True,Kings,2,Canucks,3,True,False,True,Manchester,3,Manitoba,5,False,False
355,58,True,Devils,4,Bruins,3,True,False,True,Lowell,1,Providence,5,False,False
356,58,True,Sabres,5,Flyers,3,False,False,True,Portland,7,Philly,4,False,False
357,58,True,Penguins,6,Islanders,3,False,False,True,WB/Scrant.,2,Bridgeport,3,False,False
358,58,True,Avalanche,0,Wild,5,False,False,True,Lake Erie,6,Houston,2,False,False
359,58,True,Blackhawks,1,Ducks,3,False,False,True,Rockford,0,Iowa,6,False,False
360,58,True,Thrashers,3,Hurricanes,4,True,True,True,Chicago,6,Albany,7,True,False
361,58,True,Rangers,3,Lightning,4,True,True,True,Hartford,8,Norfolk,7,False,False
362,58,True,Maple Leafs,3,Panthers,2,False,False,True,Toronto,2,Rochester,4,False,False
363,58,True,Flames,3,Red Wings,4,False,False,True,Quad City,3,GrandRapid,5,False,False
364,58,True,Blues,2,Predators,1,False,False,True,Peoria,6,Milwaukee,3,False,False
365,58,True,Sharks,1,Oilers,2,False,False,True,Worcester,4,Springfield,2,False,False
366,58,True,Stars,0,Coyotes,1,False,False,True,Texas,5,San Ant.,1,False,False
367,59,True,Islanders,3,Devils,5,False,False,True,Bridgeport,8,Lowell,3,False,False
368,59,True,Senators,5,Bruins,0,False,False,True,Binghamton,5,Providence,3,False,False
369,59,True,Hurricanes,3,Sabres,2,False,False,True,Albany,2,Portland,9,False,False
370,59,True,Capitals,3,Canadiens,4,True,False,True,Hershey,1,Hamilton,5,False,False
371,59,True,Flyers,4,Thrashers,3,False,False,True,Philly,6,Chicago,5,False,False
372,59,True,Flames,4,Blue Jackets,2,False,False,True,Quad City,1,Syracuse,5,False,False
373,59,True,Rangers,3,Penguins,4,False,False,True,Hartford,6,WB/Scrant.,3,False,False
374,59,True,Red Wings,2,Blues,4,False,False,True,GrandRapid,3,Peoria,4,False,False
375,59,True,Panthers,5,Predators,3,False,False,True,Rochester,5,Milwaukee,3,False,False
376,59,True,Lightning,5,Stars,3,False,False,True,Norfolk,8,Texas,7,True,False
377,59,True,Wild,4,Avalanche,5,False,False,True,Houston,2,Lake Erie,6,False,False
378,59,True,Oilers,3,Canucks,5,False,False,True,Springfield,3,Manitoba,5,False,False
379,59,True,Blackhawks,4,Kings,6,False,False,True,Rockford,2,Manchester,5,False,False
380,60,True,Coyotes,1,Ducks,2,False,False,True,San Ant.,3,Iowa,10,False,False
381,60,True,Sharks,5,Canucks,1,False,False,True,Worcester,4,Manitoba,2,False,False
382,61,True,Sabres,4,Maple Leafs,1,False,False,True,Portland,9,Toronto,2,False,False
383,61,True,Penguins,8,Rangers,2,False,False,True,WB/Scrant.,2,Hartford,7,False,False
384,61,True,Capitals,1,Hurricanes,3,False,False,True,Hershey,5,Albany,4,True,False
385,61,True,Panthers,2,Thrashers,3,True,True,True,Rochester,5,Chicago,6,True,False
386,61,True,Blues,1,Blue Jackets,5,False,False,True,Peoria,1,Syracuse,4,False,False
387,61,True,Avalanche,4,Lightning,1,False,False,True,Lake Erie,6,Norfolk,7,True,False
388,61,True,Stars,4,Red Wings,3,False,False,True,Texas,6,GrandRapid,3,False,False
389,61,True,Flames,4,Predators,5,False,False,True,Quad City,2,Milwaukee,5,False,False
390,62,True,Maple Leafs,3,Canadiens,6,False,False,True,Toronto,5,Hamilton,4,False,False
391,62,True,Blue Jackets,4,Blackhawks,2,False,False,True,Syracuse,7,Rockford,2,False,False
392,62,True,Kings,2,Ducks,3,True,False,True,Manchester,2,Iowa,5,False,False
393,62,True,Senators,2,Sharks,3,False,False,True,Binghamton,6,Worcester,4,False,False
394,63,True,Lightning,2,Bruins,1,False,False,True,Norfolk,10,Providence,8,False,False
395,63,True,Canucks,6,Devils,5,True,True,True,Manitoba,5,Lowell,0,False,False
396,63,True,Avalanche,1,Panthers,6,False,False,True,Lake Erie,6,Rochester,3,False,False
397,63,True,Predators,0,Wild,4,False,False,True,Milwaukee,8,Houston,6,False,False
398,64,True,Canadiens,1,Sabres,2,False,False,True,Hamilton,5,Portland,10,False,False
399,64,True,Canucks,3,Flyers,5,False,False,True,Manitoba,7,Philly,6,False,False
400,64,True,Panthers,4,Capitals,3,False,False,True,Rochester,8,Hershey,4,False,False
401,64,True,Islanders,0,Thrashers,4,False,False,True,Bridgeport,5,Chicago,3,False,False
402,64,True,Maple Leafs,4,Blue Jackets,3,False,False,True,Toronto,0,Syracuse,2,False,False
403,64,True,Avalanche,4,Penguins,5,True,True,True,Lake Erie,3,WB/Scrant.,8,False,False
404,64,True,Oilers,3,Red Wings,2,False,False,True,Springfield,5,GrandRapid,0,False,False
405,64,True,Ducks,5,Stars,0,False,False,True,Iowa,9,Texas,2,False,False
406,64,True,Flames,3,Coyotes,2,True,True,True,Quad City,5,San Ant.,7,False,False
407,64,True,Senators,1,Kings,2,False,False,True,Binghamton,7,Manchester,4,False,False
408,64,True,Blues,0,Sharks,3,False,False,True,Peoria,1,Worcester,5,False,False
409,65,True,Lightning,3,Devils,2,False,False,True,Norfolk,8,Lowell,4,False,False
410,65,True,Bruins,5,Canadiens,2,False,False,True,Providence,7,Hamilton,5,False,False
411,65,True,Ducks,0,Wild,3,False,False,True,Iowa,7,Houston,1,False,False
412,65,True,Predators,3,Blackhawks,4,False,False,True,Milwaukee,2,Rockford,3,True,True
413,66,True,Canucks,2,Hurricanes,3,False,False,True,Manitoba,5,Albany,6,False,False
414,66,True,Oilers,1,Stars,5,False,False,True,Springfield,3,Texas,1,False,False
415,66,True,Blues,4,Kings,5,True,False,True,Peoria,3,Manchester,2,False,False
416,66,True,Maple Leafs,4,Bruins,3,True,True,True,Toronto,2,Providence,5,False,False
417,66,True,Rangers,3,Sabres,4,True,False,True,Hartford,4,Portland,8,False,False
418,66,True,Red Wings,5,Devils,6,True,True,True,GrandRapid,5,Lowell,2,False,False
419,66,True,Capitals,2,Flyers,3,False,False,True,Hershey,4,Philly,5,True,False
420,66,True,Thrashers,3,Panthers,4,False,False,True,Chicago,3,Rochester,6,False,False
421,66,True,Avalanche,0,Blue Jackets,5,False,False,True,Lake Erie,2,Syracuse,5,False,False
422,66,True,Blackhawks,3,Penguins,8,False,False,True,Rockford,2,WB/Scrant.,5,False,False
423,66,True,Islanders,1,Lightning,4,False,False,True,Bridgeport,6,Norfolk,1,False,False
424,66,True,Wild,3,Predators,5,False,False,True,Houston,3,Milwaukee,5,False,False
425,66,True,Senators,6,Coyotes,4,False,False,True,Binghamton,12,San Ant.,4,False,False
426,66,True,Flames,2,Sharks,1,False,False,True,Quad City,3,Worcester,8,False,False
427,67,True,Red Wings,6,Rangers,3,False,False,True,GrandRapid,3,Hartford,8,False,False
428,67,True,Senators,4,Ducks,5,False,False,True,Binghamton,3,Iowa,4,False,False
429,68,True,Devils,0,Sabres,6,False,False,True,Lowell,3,Portland,4,False,False
430,68,True,Thrashers,5,Maple Leafs,1,False,False,True,Chicago,6,Toronto,3,False,False
431,68,True,Flyers,4,Canadiens,2,False,False,True,Philly,5,Hamilton,2,False,False
432,68,True,Hurricanes,3,Penguins,4,False,False,True,Albany,2,WB/Scrant.,7,False,False
433,68,True,Capitals,4,Lightning,2,False,False,True,Hershey,3,Norfolk,7,False,False
434,68,True,Oilers,2,Panthers,1,False,False,True,Springfield,6,Rochester,4,False,False
435,68,True,Avalanche,4,Blues,3,False,False,True,Lake Erie,6,Peoria,4,False,False
436,68,True,Wild,3,Coyotes,4,True,True,True,Houston,6,San Ant.,3,False,False
437,68,True,Flames,0,Kings,5,False,False,True,Quad City,1,Manchester,5,False,False
438,69,True,Islanders,1,Flyers,6,False,False,True,Bridgeport,7,Philly,8,True,False
439,69,True,Canadiens,2,Senators,3,False,False,True,Hamilton,2,Binghamton,6,False,False
440,69,True,Canucks,2,Predators,4,False,False,True,Manitoba,10,Milwaukee,1,False,False
441,69,True,Stars,5,Ducks,4,False,False,True,Texas,4,Iowa,3,True,False
442,70,True,Capitals,3,Sabres,1,False,False,True,Hershey,1,Portland,5,False,False
443,70,True,Islanders,2,Maple Leafs,3,False,False,True,Bridgeport,8,Toronto,2,False,False
444,70,True,Hurricanes,3,Devils,2,True,True,True,Albany,5,Lowell,6,False,False
445,70,True,Panthers,3,Blue Jackets,0,False,False,True,Rochester,5,Syracuse,6,True,True
446,70,True,Oilers,1,Lightning,2,False,False,True,Springfield,8,Norfolk,3,False,False
447,70,True,Blues,3,Red Wings,2,False,False,True,Peoria,3,GrandRapid,1,False,False
448,70,True,Rangers,7,Blackhawks,1,False,False,True,Hartford,4,Rockford,5,True,False
449,70,True,Wild,5,Avalanche,4,True,False,True,Houston,2,Lake Erie,9,False,False
450,70,True,Thrashers,3,Flames,4,False,False,True,Chicago,4,Quad City,5,True,True
451,70,True,Kings,1,Sharks,2,False,False,True,Manchester,4,Worcester,5,True,False
452,71,True,Maple Leafs,4,Bruins,3,False,False,True,Toronto,3,Providence,6,False,False
453,71,True,Senators,5,Flyers,0,False,False,True,Binghamton,6,Philly,4,False,False
454,71,True,Penguins,5,Canadiens,3,False,False,True,WB/Scrant.,6,Hamilton,1,False,False
455,71,True,Blue Jackets,3,Predators,2,False,False,True,Syracuse,4,Milwaukee,3,False,False
456,71,True,Thrashers,3,Canucks,1,False,False,True,Chicago,3,Manitoba,6,False,False
457,71,True,Coyotes,3,Kings,4,False,False,True,San Ant.,2,Manchester,6,False,False
458,72,True,Panthers,0,Devils,1,False,False,True,Rochester,5,Lowell,2,False,False
459,72,True,Hurricanes,2,Capitals,5,False,False,True,Albany,7,Hershey,8,True,True
460,72,True,Blackhawks,4,Sabres,5,True,False,True,Rockford,2,Portland,8,False,False
461,72,True,Ducks,5,Red Wings,1,False,False,True,Iowa,5,GrandRapid,1,False,False
462,72,True,Oilers,4,Blues,2,False,False,True,Springfield,7,Peoria,3,False,False
463,72,True,Lightning,2,Avalanche,1,False,False,True,Norfolk,7,Lake Erie,3,False,False
464,72,True,Wild,4,Flames,7,False,False,True,Houston,5,Quad City,0,False,False
465,72,True,Stars,3,Sharks,4,False,False,True,Texas,2,Worcester,3,False,False
466,73,True,Capitals,1,Maple Leafs,4,False,False,True,Hershey,4,Toronto,5,False,False
467,73,True,Hurricanes,2,Senators,3,False,False,True,Albany,1,Binghamton,7,False,False
468,73,True,Flyers,5,Devils,1,False,False,True,Philly,8,Lowell,4,False,False
469,73,True,Bruins,2,Islanders,4,False,False,True,Providence,2,Bridgeport,7,False,False
470,73,True,Sabres,3,Rangers,4,True,False,True,Portland,3,Hartford,5,False,False
471,73,True,Canadiens,3,Thrashers,2,True,True,True,Hamilton,2,Chicago,6,False,False
472,73,True,Ducks,4,Blue Jackets,2,False,False,True,Iowa,2,Syracuse,4,False,False
473,73,True,Panthers,2,Penguins,3,False,False,True,Rochester,8,WB/Scrant.,9,True,False
474,73,True,Red Wings,3,Predators,1,False,False,True,GrandRapid,1,Milwaukee,5,False,False
475,73,True,Sharks,2,Coyotes,7,False,False,True,Worcester,8,San Ant.,0,False,False
476,73,True,Wild,3,Canucks,4,True,False,True,Houston,1,Manitoba,2,False,False
477,73,True,Stars,4,Kings,2,False,False,True,Texas,2,Manchester,4,False,False
478,74,True,Lightning,0,Blackhawks,4,False,False,True,Norfolk,6,Rockford,5,True,False
479,74,True,Flames,2,Avalanche,5,False,False,True,Quad City,3,Lake Erie,7,False,False
480,75,True,Flyers,2,Bruins,3,True,False,True,Philly,3,Providence,6,False,False
481,75,True,Senators,1,Maple Leafs,3,False,False,True,Binghamton,8,Toronto,5,False,False
482,75,True,Panthers,0,Islanders,4,False,False,True,Rochester,3,Bridgeport,6,False,False
483,75,True,Thrashers,5,Rangers,4,True,True,True,Chicago,1,Hartford,4,False,False
484,75,True,Predators,2,Blue Jackets,4,False,False,True,Milwaukee,5,Syracuse,3,False,False
485,75,True,Sabres,1,Canadiens,3,False,False,True,Portland,12,Hamilton,3,False,False
486,75,True,Coyotes,4,Red Wings,3,True,False,True,San Ant.,4,GrandRapid,6,False,False
487,75,True,Kings,0,Canucks,4,False,False,True,Manchester,3,Manitoba,5,False,False
488,76,True,Flyers,2,Penguins,4,False,False,True,Philly,3,WB/Scrant.,5,False,False
489,76,True,Flames,2,Blues,4,False,False,True,Quad City,4,Peoria,5,True,True
490,76,True,Lightning,4,Predators,2,False,False,True,Norfolk,7,Milwaukee,5,False,False
491,76,True,Blue Jackets,0,Wild,3,False,False,True,Syracuse,4,Houston,2,False,False
492,76,True,Capitals,3,Avalanche,2,False,False,True,Hershey,7,Lake Erie,5,False,False
493,76,True,Kings,1,Oilers,4,False,False,True,Manchester,1,Springfield,4,False,False
494,77,True,Canadiens,4,Devils,2,False,False,True,Hamilton,4,Lowell,6,False,False
495,77,True,Islanders,1,Rangers,2,True,False,True,Bridgeport,3,Hartford,9,False,False
496,77,True,Stars,1,Hurricanes,2,False,False,True,Texas,4,Albany,2,False,False
497,77,True,Coyotes,7,Maple Leafs,1,False,False,True,San Ant.,4,Toronto,5,True,True
498,77,True,Sabres,3,Senators,4,True,True,True,Portland,7,Binghamton,6,False,False
499,77,True,Thrashers,1,Panthers,2,False,False,True,Chicago,3,Rochester,4,False,False
500,77,True,Blues,2,Blackhawks,3,True,True,True,Peoria,1,Rockford,6,False,False
501,77,True,Ducks,2,Canucks,6,False,False,True,Iowa,4,Manitoba,3,True,False
502,78,True,Wild,2,Canadiens,4,False,False,True,Houston,7,Hamilton,5,False,False
503,78,True,Rangers,3,Islanders,6,False,False,True,Hartford,4,Bridgeport,6,False,False
504,78,True,Penguins,2,Flyers,3,False,False,True,WB/Scrant.,6,Philly,5,True,False
505,78,True,Stars,3,Thrashers,2,True,False,True,Texas,6,Chicago,3,False,False
506,78,True,Coyotes,3,Blue Jackets,2,True,True,True,San Ant.,2,Syracuse,7,False,False
507,78,True,Lightning,2,Red Wings,1,False,False,True,Norfolk,8,GrandRapid,3,False,False
508,78,True,Kings,4,Flames,2,False,False,True,Manchester,3,Quad City,4,False,False
509,78,True,Predators,6,Oilers,7,True,True,True,Milwaukee,4,Springfield,5,True,True
510,78,True,Ducks,5,Sharks,4,False,False,True,Iowa,2,Worcester,4,False,False
511,79,True,Senators,7,Devils,4,False,False,True,Binghamton,5,Lowell,3,False,False
512,79,True,Maple Leafs,3,Sabres,4,False,False,True,Toronto,3,Portland,7,False,False
513,79,True,Hurricanes,3,Panthers,0,False,False,True,Albany,4,Rochester,6,False,False
514,79,True,Lightning,6,Blues,0,False,False,True,Norfolk,8,Peoria,0,False,False
515,79,True,Bruins,2,Blackhawks,4,False,False,True,Providence,3,Rockford,5,False,False
516,79,True,Capitals,1,Canucks,5,False,False,True,Hershey,2,Manitoba,3,False,False
517,80,True,Rangers,5,Flyers,3,False,False,True,Hartford,4,Philly,9,False,False
518,80,True,Red Wings,4,Stars,3,True,False,True,GrandRapid,4,Texas,5,False,False
519,80,True,Coyotes,4,Ducks,6,False,False,True,San Ant.,1,Iowa,9,False,False
520,80,True,Penguins,3,Sabres,6,False,False,True,WB/Scrant.,5,Portland,7,False,False
521,80,True,Bruins,3,Maple Leafs,4,True,False,True,Providence,6,Toronto,5,False,False
522,80,True,Wild,5,Senators,3,False,False,True,Houston,2,Binghamton,4,False,False
523,80,True,Canadiens,2,Islanders,4,False,False,True,Hamilton,3,Bridgeport,7,False,False
524,80,True,Panthers,4,Hurricanes,3,True,True,True,Rochester,5,Albany,1,False,False
525,80,True,Devils,4,Thrashers,3,False,False,True,Lowell,6,Chicago,4,False,False
526,80,True,Predators,1,Flames,0,False,False,True,Milwaukee,6,Quad City,2,False,False
527,80,True,Blue Jackets,0,Avalanche,5,False,False,True,Syracuse,7,Lake Erie,3,False,False
528,80,True,Capitals,4,Oilers,5,True,True,True,Hershey,4,Springfield,6,False,False
529,81,True,Red Wings,2,Blackhawks,1,True,True,True,GrandRapid,1,Rockford,6,False,False
530,81,True,Blues,3,Canucks,0,False,False,True,Peoria,2,Manitoba,6,False,False
531,82,True,Sabres,4,Maple Leafs,5,True,False,True,Portland,6,Toronto,5,False,False
532,82,True,Lightning,3,Islanders,1,False,False,True,Norfolk,6,Bridgeport,4,False,False
533,82,True,Panthers,2,Flyers,3,False,False,True,Rochester,4,Philly,8,False,False
534,82,True,Rangers,1,Hurricanes,3,False,False,True,Hartford,5,Albany,2,False,False
535,82,True,Canadiens,1,Thrashers,4,False,False,True,Hamilton,3,Chicago,6,False,False
536,82,True,Bruins,5,Senators,7,False,False,True,Providence,4,Binghamton,6,False,False
537,82,True,Devils,1,Penguins,4,False,False,True,Lowell,1,WB/Scrant.,5,False,False
538,82,True,Avalanche,2,Wild,0,False,False,True,Lake Erie,10,Houston,5,False,False
539,82,True,Sharks,6,Stars,4,False,False,True,Worcester,4,Texas,2,False,False
540,82,True,Blues,4,Oilers,0,False,False,True,Peoria,3,Springfield,7,False,False
541,82,True,Blue Jackets,0,Coyotes,2,False,False,True,Syracuse,8,San Ant.,0,False,False
542,83,True,Sharks,6,Blackhawks,3,False,False,True,Worcester,8,Rockford,4,False,False
543,83,True,Ducks,5,Avalanche,2,False,False,True,Iowa,3,Lake Erie,4,False,False
544,83,True,Predators,0,Canucks,4,False,False,True,Milwaukee,2,Manitoba,4,False,False
545,84,True,Thrashers,3,Bruins,2,False,False,True,Chicago,5,Providence,3,False,False
546,84,True,Maple Leafs,5,Islanders,3,False,False,True,Toronto,1,Bridgeport,6,False,False
547,84,True,Panthers,3,Rangers,1,False,False,True,Rochester,6,Hartford,7,True,True
548,84,True,Senators,1,Penguins,8,False,False,True,Binghamton,8,WB/Scrant.,6,False,False
549,84,True,Sabres,2,Capitals,3,True,True,True,Portland,7,Hershey,4,False,False
550,84,True,Canadiens,2,Hurricanes,0,False,False,True,Hamilton,4,Albany,5,False,False
551,84,True,Oilers,4,Wild,2,False,False,True,Springfield,7,Houston,1,False,False
552,84,True,Flyers,3,Lightning,2,False,False,True,Philly,5,Norfolk,6,False,False
553,84,True,Blackhawks,1,Red Wings,2,True,False,True,Rockford,6,GrandRapid,4,False,False
554,84,True,Blue Jackets,1,Stars,4,False,False,True,Syracuse,3,Texas,6,False,False
555,84,True,Ducks,2,Coyotes,8,False,False,True,Iowa,5,San Ant.,1,False,False
556,84,True,Blues,2,Flames,6,False,False,True,Peoria,8,Quad City,2,False,False
557,87,True,Senators,4,Sabres,2,False,False,True,Binghamton,1,Portland,5,False,False
558,87,True,Canadiens,1,Maple Leafs,4,False,False,True,Hamilton,4,Toronto,2,False,False
559,87,True,Islanders,5,Rangers,2,False,False,True,Bridgeport,5,Hartford,2,False,False
560,87,True,Devils,5,Capitals,3,False,False,True,Lowell,6,Hershey,4,False,False
561,87,True,Flyers,2,Hurricanes,4,False,False,True,Philly,7,Albany,5,False,False
562,87,True,Blue Jackets,2,Red Wings,5,False,False,True,Syracuse,3,GrandRapid,2,False,False
563,87,True,Thrashers,1,Lightning,4,False,False,True,Chicago,4,Norfolk,9,False,False
564,87,True,Blackhawks,1,Predators,2,False,False,True,Rockford,1,Milwaukee,5,False,False
565,87,True,Blues,0,Wild,3,False,False,True,Peoria,2,Houston,3,True,False
566,87,True,Kings,2,Coyotes,6,False,False,True,Manchester,8,San Ant.,4,False,False
567,87,True,Stars,3,Avalanche,0,False,False,True,Texas,3,Lake Erie,5,False,False
568,87,True,Oilers,6,Canucks,5,False,False,True,Springfield,5,Manitoba,4,False,False
569,87,True,Ducks,3,Sharks,1,False,False,True,Iowa,5,Worcester,1,False,False
570,88,True,Flyers,3,Islanders,2,True,True,True,Philly,3,Bridgeport,6,False,False
571,88,True,Bruins,2,Panthers,4,False,False,True,Providence,1,Rochester,7,False,False
572,88,True,Sabres,3,Blues,2,False,False,True,Portland,5,Peoria,6,True,True
573,88,True,Maple Leafs,4,Penguins,2,False,False,True,Toronto,5,WB/Scrant.,8,False,False
574,88,True,Predators,3,Blackhawks,1,False,False,True,Milwaukee,5,Rockford,3,False,False
575,88,True,Canucks,4,Flames,3,False,False,True,Manitoba,9,Quad City,8,False,False
576,89,True,Thrashers,3,Devils,2,True,True,True,Chicago,4,Lowell,7,False,False
577,89,True,Hurricanes,3,Capitals,4,True,True,True,Albany,2,Hershey,7,False,False
578,89,True,Red Wings,1,Blue Jackets,4,False,False,True,GrandRapid,1,Syracuse,10,False,False
579,89,True,Canadiens,3,Senators,7,False,False,True,Hamilton,3,Binghamton,8,False,False
580,89,True,Bruins,2,Lightning,4,False,False,True,Providence,3,Norfolk,9,False,False
581,89,True,Flames,3,Oilers,6,False,False,True,Quad City,4,Springfield,5,False,False
582,89,True,Wild,3,Kings,4,True,True,True,Houston,2,Manchester,9,False,False
583,89,True,Coyotes,4,Sharks,3,False,False,True,San Ant.,3,Worcester,7,False,False
584,90,True,Penguins,0,Sabres,5,False,False,True,WB/Scrant.,2,Portland,7,False,False
585,90,True,Blue Jackets,3,Islanders,4,True,True,True,Syracuse,3,Bridgeport,4,True,False
586,90,True,Predators,4,Blues,3,False,False,True,Milwaukee,2,Peoria,5,False,False
587,90,True,Blackhawks,2,Stars,4,False,False,True,Rockford,0,Texas,10,False,False
588,90,True,Canucks,1,Coyotes,0,False,False,True,Manitoba,7,San Ant.,0,False,False
589,90,True,Wild,1,Ducks,6,False,False,True,Houston,1,Iowa,10,False,False
590,91,True,Thrashers,4,Bruins,3,True,False,True,Chicago,4,Providence,6,False,False
591,91,True,Penguins,4,Devils,5,False,False,True,WB/Scrant.,4,Lowell,3,False,False
592,91,True,Flyers,2,Rangers,5,False,False,True,Philly,3,Hartford,2,False,False
593,91,True,Canadiens,3,Lightning,5,False,False,True,Hamilton,1,Norfolk,8,False,False
594,91,True,Avalanche,3,Senators,4,True,False,True,Lake Erie,3,Binghamton,5,False,False
595,91,True,Kings,2,Flames,4,False,False,True,Manchester,3,Quad City,4,False,False
596,91,True,Maple Leafs,4,Oilers,2,False,False,True,Toronto,1,Springfield,6,False,False
597,91,True,Capitals,1,Sharks,4,False,False,True,Hershey,2,Worcester,11,False,False
598,92,True,Canadiens,2,Panthers,4,False,False,True,Hamilton,2,Rochester,4,False,False
599,92,True,Islanders,4,Senators,7,False,False,True,Bridgeport,4,Binghamton,8,False,False
600,92,True,Avalanche,1,Red Wings,2,False,False,True,Lake Erie,6,GrandRapid,4,False,False
601,92,True,Predators,2,Blue Jackets,6,False,False,True,Milwaukee,4,Syracuse,5,False,False
602,92,True,Sharks,5,Coyotes,2,False,False,True,Worcester,8,San Ant.,3,False,False
603,92,True,Rangers,2,Hurricanes,4,False,False,True,Hartford,10,Albany,6,False,False
604,92,True,Canucks,5,Blues,2,False,False,True,Manitoba,3,Peoria,2,False,False
605,92,True,Kings,5,Wild,0,False,False,True,Manchester,8,Houston,1,False,False
606,92,True,Ducks,1,Stars,4,False,False,True,Iowa,4,Texas,2,False,False
607,92,True,Devils,4,Blackhawks,5,True,True,True,Lowell,7,Rockford,4,False,False
608,92,True,Oilers,1,Flames,5,False,False,True,Springfield,8,Quad City,3,False,False
609,93,True,Flyers,7,Bruins,1,False,False,True,Philly,8,Providence,6,False,False
610,93,True,Thrashers,3,Sabres,5,False,False,True,Chicago,1,Portland,2,False,False
