Name,Number,Team,Country,Age,Weight,Height,Position,Contract,Rookie,Protected,Available for Trade,No Apply Rerate,No Trade,Salary,Injury,Number Of Injury,Condition,Suspension,Status,CK,FG,DI,SK,ST,DU,PH,FO,PA,SC,DF,EX,LD,MO,PO,OV,Pro GP,Pro Shots,Pro G,Pro A,Pro Point,Pro PlusMinus,Pro Pim,Pro Shots Block,Pro Hits,Pro Hit Took,Pro PP,Pro SH,Pro GW,Pro GT,Pro Face Off Won,Pro Face Off Total,Pro Penalty Shots Score,Pro Penalty ShotsTotal,Pro Empty Net Goal,Pro Minutes Played,Pro Hat Trick,Farm GP,Farm Shots,Farm G,Farm A,Farm Point,Farm PlusMinus,Farm Pim,Farm Shots Block,Farm Hits, Farm Hit Took,Farm PP,Farm SH,Farm GW,Farm GT,Farm Face Off Won,Farm Face Off Total,Farm Penalty Shots Score,Farm Penalty ShotsTotal,Farm Empty Net Goal,Farm Minutes Played,Farm Hat Trick,Game in Row with a Goal,Game in Row with a Point,Game in Row without a Goal,Game in Row without a Point
Nicklas Backstrom,422,Wild,SWE,21,183,72,1,1,False,False,False,False,False,850000,,0,100,0,2,58,40,78,95,63,92,91,75,92,77,67,66,63,56,30,74,82,223,28,40,68,23,32,3,36,162,6,0,3,2,953,1898,3,5,0,1625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Mike Van Ryn,423,Bruins,CAN,24,198,73,4,3,False,False,False,False,False,2200000,,0,100,0,2,55,40,79,73,74,75,73,40,75,70,72,72,65,31,50,67,81,118,14,26,40,-34,22,92,34,82,10,0,3,1,0,0,0,0,0,1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
Nick Schultz,424,Wild,CAN,26,200,73,4,2,False,False,False,False,False,1800000,,0,100,0,2,70,43,86,70,75,83,60,40,64,61,84,76,63,56,45,68,82,55,3,21,24,7,22,102,23,46,0,0,1,0,0,0,0,0,0,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
Staffan Kronwall,426,Wild,CAN,26,209,76,4,1,False,False,False,False,False,500000,,0,100,0,0,70,47,74,64,79,70,69,40,65,60,56,47,42,30,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,288,42,46,88,-37,149,192,228,181,27,0,0,5,0,0,1,5,0,1414,4,0,0,1,1
Ben Ondrus,427,Wild,CAN,27,185,72,2,2,False,False,False,False,False,863155,,1,100,0,0,58,67,60,60,65,64,54,43,53,57,64,69,62,24,70,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,-1,2,6,2,6,0,0,0,0,3,5,0,0,0,44,0,0,0,0,0
Steve Montador,428,Maple Leafs,CAN,30,210,72,4,1,False,False,False,False,False,525000,,0,100,0,2,75,86,51,64,80,76,70,40,72,65,70,71,69,86,50,67,76,43,4,16,20,6,194,61,136,44,0,0,0,0,0,0,0,0,0,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
Philippe Dupuis,429,Ducks,CAN,25,196,72,1,2,False,False,False,False,False,650000,,0,100,0,0,64,40,88,69,73,75,65,50,65,62,56,47,47,70,20,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,195,21,41,62,44,4,10,21,153,1,0,1,1,562,1046,0,0,0,806,0,0,0,1,1
Matt Foy,430,Wild,CAN,26,225,74,3,2,False,False,False,False,False,863155,,0,100,0,0,78,50,38,53,87,63,58,40,61,52,49,64,62,30,65,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaone Morrisonn,431,Wild,CAN,26,210,76,4,3,False,False,False,False,False,2250000,,0,100,0,2,81,43,67,67,80,74,62,40,66,62,81,68,62,56,30,67,82,15,1,6,7,10,32,39,41,19,0,0,0,0,0,0,0,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,47
Kris Russell,432,Blue Jackets,CAN,22,180,70,4,2,False,False,False,False,False,650000,,0,100,0,2,61,40,81,81,60,78,76,40,77,66,57,47,47,85,65,63,82,85,9,34,43,12,32,50,39,63,7,0,2,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Brendan Bell,433,Coyotes,CAN,26,211,74,4,4,False,False,False,False,False,1000000,,0,100,0,2,57,41,80,72,80,80,73,40,73,69,58,69,67,60,45,66,78,62,4,15,19,-18,56,53,64,52,2,0,1,0,0,0,0,0,1,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4
Milan Lucic,434,Wild,CAN,20,220,76,2,1,False,False,False,False,False,700000,,0,100,0,2,99,84,45,74,85,76,76,41,75,71,63,61,77,60,45,69,82,141,17,30,47,-1,191,8,253,91,0,0,2,2,30,66,0,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
Bryan Rodney,435,Sabres,CAN,25,200,72,4,2,True,False,False,False,False,550000,,0,100,0,0,52,40,79,62,75,72,66,40,68,59,55,47,47,51,35,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1
Tim Wallace,437,Blue Jackets,USA,25,207,73,3,3,True,False,False,False,False,550000,,0,100,0,0,89,43,70,68,78,71,63,40,64,60,59,47,47,70,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,395,53,74,127,47,86,27,309,167,24,0,7,1,99,199,1,1,0,1336,2,2,14,0,0
Mark Cullen,438,Lightning,USA,31,190,72,1,1,False,False,False,False,False,600000,,0,100,0,0,61,40,82,70,70,64,61,49,62,60,53,58,54,69,45,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,325,40,50,90,53,6,16,26,194,0,0,5,0,566,1084,0,0,0,837,0,2,7,0,0
Jeff Hoggan,439,Lightning,CAN,31,188,73,2,2,False,False,False,False,False,600000,,0,100,0,0,99,53,48,74,68,79,66,40,65,61,57,62,58,69,35,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,334,54,63,117,58,92,20,231,178,22,1,5,3,199,396,1,1,0,1186,2,0,0,2,1
Steve MacIntyre,440,Islanders,CAN,29,250,77,4,2,False,False,False,False,False,575000,,0,100,0,0,70,99,42,63,99,58,60,40,58,62,48,47,47,38,65,58,5,0,0,1,1,-1,2,0,5,0,0,0,0,0,0,1,0,0,0,52,0,50,123,18,25,43,14,77,4,35,45,10,0,1,0,46,82,0,1,0,631,0,0,0,0,0
Patrick Marleau,441,Wild,CAN,29,220,74,2,3,False,False,False,False,False,6000000,,0,100,0,2,76,41,90,92,85,91,85,77,82,89,71,83,83,56,60,79,82,277,36,39,75,23,48,19,95,147,14,3,6,1,426,811,2,10,0,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Boyd Gordon,442,Wild,CAN,26,201,72,3,1,False,False,False,False,False,675000,,0,100,0,1,56,40,79,71,75,75,62,88,64,63,79,70,63,30,75,64,55,29,4,7,11,9,10,2,9,37,0,0,1,0,221,400,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
David Hale,443,Wild,USA,29,213,74,4,3,False,False,False,False,False,800000,,0,100,0,2,86,60,74,65,81,76,63,40,66,64,63,69,63,34,50,65,36,2,0,3,3,3,25,5,20,3,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,17
Dwight Helminen,444,Kings,USA,26,191,70,1,1,True,False,False,False,False,600000,,1,96,0,0,69,40,79,66,70,68,60,69,61,61,58,47,47,48,35,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,418,68,62,130,24,46,40,130,253,33,1,8,3,1170,1972,0,1,0,1379,6,0,0,1,1
Lukas Krajicek,445,Red Wings,CZE,26,196,74,4,3,False,False,False,False,False,1500000,,0,100,0,2,61,40,76,70,73,75,67,40,71,63,74,74,65,49,55,66,62,29,2,16,18,5,78,45,74,28,1,0,0,0,0,0,0,0,0,937,0,4,14,2,3,5,-1,6,6,8,7,2,0,0,1,0,1,1,1,0,79,0,0,1,18,0
Marco Sturm,446,Canucks,DEU,31,194,72,2,1,False,False,False,False,False,4000000,,0,100,0,2,58,40,81,94,72,81,78,41,73,76,72,86,76,68,40,72,82,244,28,49,77,7,36,8,82,99,7,1,7,2,45,129,1,4,0,1550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
Maxim Lapierre,447,Canadiens,CAN,24,207,74,1,2,False,False,False,False,False,750000,,0,100,0,2,83,52,65,73,78,82,65,83,66,68,74,63,60,67,1,66,82,93,8,14,22,-12,95,20,115,140,0,0,1,0,546,1026,1,1,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10
Brendan Morrison,448,Islanders,CAN,35,181,71,2,1,False,False,False,False,False,3650000,,0,100,0,1,53,40,82,79,61,85,71,84,73,68,67,77,82,54,57,68,72,52,4,9,13,-16,4,6,13,77,0,0,1,0,250,504,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
Richard Petiot,449,Panthers,CAN,27,190,74,4,2,False,False,False,False,False,575000,,0,100,0,1,95,46,55,72,70,83,63,40,63,61,69,55,55,30,50,65,34,14,0,8,8,-6,78,18,95,23,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5
Mike Komisarek,450,Penguins,USA,27,243,76,4,2,False,False,False,False,False,3000000,,0,100,0,2,97,46,56,70,96,83,60,40,65,61,83,70,72,91,30,71,83,73,3,33,36,13,247,97,200,52,2,0,1,0,0,0,0,0,0,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2
Barret Jackman,451,Canadiens,CAN,28,203,72,4,2,False,False,False,False,False,3500000,,0,100,0,2,81,48,72,73,76,93,67,40,70,64,81,75,82,68,45,72,82,90,11,25,36,-11,116,117,103,73,6,0,2,1,0,0,0,0,0,1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
Jordin Tootoo,452,Canadiens,CAN,26,200,69,3,2,False,False,False,False,False,850000,,0,100,0,2,86,90,49,70,75,73,60,41,64,61,57,72,73,69,50,63,80,44,7,4,11,-11,106,3,99,16,0,0,2,1,17,40,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
Shane Hnidy,453,Blue Jackets,CAN,33,204,74,4,1,False,False,False,False,False,500000,,0,100,0,2,59,53,75,63,77,73,63,40,66,63,70,81,69,80,40,64,80,36,4,16,20,9,72,79,73,32,0,0,0,0,0,0,0,0,0,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4
Alexander Frolov,454,Rangers,RUS,27,204,74,3,4,False,False,False,False,False,5000000,,0,100,0,2,58,40,81,86,77,88,77,41,76,82,72,71,62,62,25,71,85,250,31,35,66,6,30,22,77,106,6,2,5,3,78,201,2,6,0,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
Nikolai Kulemin,455,Coyotes,RUS,23,183,73,2,2,True,False,False,False,False,650000,,0,100,0,2,70,40,79,79,63,78,68,54,69,68,61,47,47,62,40,62,78,70,6,12,18,6,28,6,60,34,0,0,1,0,12,36,0,0,0,638,0,4,19,3,2,5,-6,2,1,7,6,3,0,0,0,24,55,0,0,0,73,0,0,0,30,11
Mikko Koivu,456,Canadiens,FIN,26,200,74,1,3,False,False,False,False,False,4250000,,0,100,0,2,57,40,77,90,75,93,83,86,84,75,79,82,83,69,40,76,82,247,26,41,67,-12,49,22,35,201,11,0,1,2,1216,2138,1,5,0,1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
Krystofer Kolanos,458,Senators,CAN,28,200,74,3,1,False,False,False,False,False,695000,,2,100,0,2,66,40,79,79,75,75,68,78,65,70,58,57,57,37,60,64,59,37,5,6,11,-6,16,0,20,31,1,0,2,1,110,210,0,0,0,465,0,7,45,6,4,10,5,4,0,0,33,2,0,0,0,142,219,0,0,0,127,0,0,0,1,1
Alexei Ponikarovsky,459,Lightning,UKR,29,220,76,2,1,False,False,False,False,False,874000,,0,99,0,2,76,40,80,78,85,84,81,41,80,75,70,70,63,68,15,71,82,175,19,25,44,1,18,8,40,79,6,0,2,0,34,77,2,3,0,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Bill Guerin,460,Penguins,USA,39,220,74,3,2,False,False,False,False,False,4500000,,0,100,0,2,68,51,68,77,85,84,76,46,75,73,57,95,92,87,40,71,84,187,22,22,44,10,66,6,75,81,3,1,6,1,49,137,1,2,0,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
Ron Hainsey,461,Canadiens,USA,28,205,75,4,4,False,False,False,False,False,3350000,,0,100,0,2,60,41,86,75,77,88,80,40,81,70,75,68,60,69,45,70,82,150,13,44,57,-18,16,102,13,79,12,0,5,0,0,0,2,2,0,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Josh Gorges,462,Canadiens,CAN,25,202,73,4,3,False,False,False,False,False,1200000,,0,100,0,2,73,43,85,70,76,83,68,40,71,64,81,66,66,69,40,69,82,88,8,27,35,-14,126,103,108,87,5,1,1,1,0,0,1,1,0,1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Matt Cullen,463,Stars,USA,33,200,73,1,3,False,False,False,False,False,3000000,,0,100,0,2,57,40,83,81,75,82,75,85,75,73,72,77,71,65,50,70,82,160,24,35,59,-12,54,14,75,145,6,0,7,1,959,1701,1,1,0,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Todd White,465,Sharks,CAN,33,195,70,1,1,False,False,False,False,False,2900000,,0,100,0,2,55,40,83,88,72,89,87,80,86,76,65,78,74,99,40,74,81,183,23,40,63,28,16,6,15,119,6,1,5,1,881,1649,0,1,0,1338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Steve Begin,466,Blue Jackets,CAN,30,192,72,1,2,False,False,False,False,False,745000,,0,100,0,2,97,62,70,70,71,74,60,63,62,63,72,79,67,57,30,65,79,25,4,2,6,-13,88,7,85,32,0,1,1,0,181,390,0,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
Mike Weaver,467,Flyers,CAN,31,182,69,4,1,False,False,False,False,False,500000,,1,100,0,1,60,41,85,68,62,78,60,40,65,59,73,69,64,30,50,63,53,9,1,4,5,-4,22,36,23,26,0,0,0,0,0,0,0,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0
Andrei Kostitsyn,468,Canadiens,BLR,24,208,72,3,1,False,False,False,False,False,800000,,0,100,0,2,58,47,76,83,79,77,75,40,73,76,59,70,59,69,35,68,82,222,17,26,43,-17,23,3,29,88,9,0,2,1,36,124,1,2,1,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
Steve Eminger,469,Avalanche,CAN,25,195,71,4,2,False,False,False,False,False,3000000,,0,100,0,2,72,40,80,74,72,86,77,40,77,69,73,68,69,44,25,69,82,147,12,37,49,-17,93,86,110,87,8,0,2,1,0,0,0,0,0,1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2
Jamie Heward,470,Sharks,CAN,38,215,74,4,2,False,False,False,False,False,475000,,2,100,0,0,54,40,78,61,82,68,64,40,64,60,57,86,82,70,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,207,22,56,78,27,6,71,10,52,17,0,3,1,5,8,0,0,0,1368,0,0,1,6,0
Andrew Ference,471,Predators,CAN,30,189,71,4,2,False,False,False,False,False,2000000,,0,100,0,2,76,49,77,75,69,84,76,40,77,66,81,76,70,33,15,71,82,173,20,37,57,-14,126,93,111,102,13,0,2,5,0,0,0,0,0,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
Karl Stewart,472,Predators,CAN,26,185,71,2,2,False,False,False,False,False,600000,,2,100,0,0,58,43,70,63,65,65,56,40,53,60,58,65,60,26,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,173,30,25,55,22,28,20,100,79,7,2,3,1,86,189,2,4,0,978,0,0,0,1,1
Nathan Paetsch,473,Predators,CAN,26,198,73,4,1,False,False,False,False,False,650000,,1,100,0,0,55,50,62,63,74,70,67,40,67,64,61,70,61,30,20,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,231,21,63,84,10,66,107,130,120,12,0,2,0,0,0,0,0,0,1274,0,0,0,1,1
Marek Svatos,474,Predators,SVK,27,185,70,3,3,False,False,False,False,False,2500000,,0,100,0,2,56,40,74,79,65,73,72,40,72,70,57,64,62,33,45,64,82,107,12,25,37,-4,29,7,56,49,2,0,1,0,22,78,1,1,0,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
Mike Comrie,475,Capitals,CAN,28,185,70,1,4,False,False,False,False,False,3500000,,0,100,0,2,58,48,79,85,65,80,67,63,69,66,58,71,74,72,10,65,82,127,18,18,36,-25,10,4,6,144,0,0,2,3,492,1184,0,0,0,1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
David Steckel,476,Rangers,USA,27,222,77,1,2,False,False,False,False,False,750000,,2,100,0,2,74,42,70,73,86,80,60,93,63,63,76,69,63,32,85,66,81,88,9,9,18,-34,50,23,81,141,1,1,0,0,728,1288,1,2,0,1330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23
Martin Skoula,477,Avalanche,CZE,30,226,75,4,2,False,False,False,False,False,2300000,,0,100,0,2,59,40,87,69,88,84,63,40,67,63,77,80,68,35,40,68,81,74,8,29,37,-8,28,85,43,74,2,0,2,0,0,0,0,0,0,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
Joe Callahan,478,Bruins,USA,27,215,75,4,2,True,False,False,False,False,500000,,0,100,0,0,91,40,80,64,82,76,62,40,65,60,66,47,47,38,25,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,58,4,16,20,-1,41,26,65,27,2,1,1,0,1,1,0,0,0,360,0,0,0,3,2
Matt Walker,479,Predators,CAN,29,214,75,4,3,False,False,False,False,False,1000000,,0,100,0,2,71,82,64,66,82,76,62,40,68,61,71,69,68,33,30,66,82,27,1,9,10,-12,69,47,66,34,0,0,0,0,0,1,0,0,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
Shawn Matthias,480,Predators,CAN,21,188,72,1,1,True,False,False,False,False,850000,,1,100,0,0,56,40,77,69,68,73,62,73,64,60,48,62,62,30,1,59,5,2,0,1,1,0,2,1,3,4,0,0,0,0,27,51,0,0,0,41,0,76,307,35,55,90,11,20,20,54,279,10,0,3,0,1334,2147,0,5,0,1246,2,0,0,1,1
Nick Foligno,481,Predators,USA,21,205,72,2,1,False,False,False,False,False,850000,,0,100,0,2,74,42,69,73,77,82,68,45,68,68,58,63,57,33,40,64,82,159,15,16,31,-34,48,5,83,107,1,0,3,0,22,72,0,0,0,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
Dan Hinote,482,Predators,USA,32,187,72,3,2,False,False,False,False,False,1650000,,0,100,0,2,84,72,58,70,67,68,60,61,62,61,76,76,70,32,30,63,82,74,8,16,24,-9,152,6,194,44,3,0,1,0,42,90,0,0,0,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Derek Armstrong,483,Lightning,CAN,36,197,72,1,1,False,False,False,False,False,800000,,2,100,0,0,81,54,56,68,73,69,63,72,63,63,60,80,77,69,65,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,319,47,67,114,53,34,21,79,225,25,0,10,2,1219,1909,0,1,0,1162,2,0,15,1,0
Andrew Hutchinson,485,Blues,USA,29,198,74,4,1,False,False,False,False,False,500000,,0,100,0,0,65,40,75,67,74,68,60,40,63,54,55,57,57,58,30,59,5,3,0,0,0,-1,0,3,4,3,0,0,0,0,0,0,0,0,0,95,0,37,156,14,36,50,11,20,53,45,53,13,0,2,2,0,1,0,0,0,679,1,1,3,0,0
Jonathon Kalinski,486,Bruins,CAN,22,180,73,2,2,True,False,False,False,False,475000,,0,100,0,0,63,25,74,63,68,78,60,25,58,59,56,47,47,42,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,13,0,0,0,1,1
Brad Larsen,487,Avalanche,CAN,32,210,72,2,2,False,False,False,False,False,550000,,0,100,0,0,59,50,71,57,80,66,54,68,54,50,57,81,74,43,20,57,21,5,2,2,4,-1,2,0,9,7,1,0,0,0,21,33,0,0,0,230,0,39,69,8,19,27,4,26,14,29,52,3,0,2,1,95,161,0,0,0,563,0,0,0,3,2
Landon Wilson,488,Sharks,USA,34,226,75,3,2,False,False,False,False,False,475000,,0,100,0,0,79,43,45,71,88,64,66,40,64,67,58,70,67,70,60,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,342,51,54,105,26,107,13,283,188,20,0,6,3,375,761,0,1,0,1427,4,0,4,1,0
Tomas Holmstrom,489,Predators,SWE,36,203,72,2,3,False,False,True,False,False,5000000,,0,100,0,2,68,40,75,81,76,77,79,41,79,74,62,90,80,31,25,71,82,191,29,33,62,10,83,13,140,80,12,1,7,2,57,151,3,12,1,1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
Tyler Bouck,490,Predators,CAN,30,196,72,3,2,False,False,False,False,False,750000,,0,100,0,2,64,65,63,60,73,66,55,43,56,55,55,62,60,31,45,56,82,17,2,0,2,-18,23,3,40,18,1,0,0,1,11,40,0,0,0,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34
Tyler Sloan,491,Kings,CAN,28,190,75,4,2,False,False,False,False,False,650000,,0,100,0,2,76,43,68,66,70,75,60,40,65,61,71,52,52,36,65,62,54,13,0,3,3,-2,61,29,31,16,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,15
Anthony Stewart,492,Canucks,CAN,24,204,71,1,2,False,False,False,False,False,850000,,0,100,0,0,76,68,68,67,77,69,62,40,63,62,58,65,63,39,20,61,37,31,3,5,8,-8,20,4,42,52,2,0,0,0,191,595,0,0,0,566,0,1,8,1,2,3,2,0,0,2,3,0,0,1,0,6,13,0,0,0,16,0,1,1,0,0
Benoit Pouliot,493,Stars,CAN,22,199,75,2,2,True,False,False,False,False,850000,,0,100,0,2,71,40,74,75,74,86,70,58,65,75,67,65,61,44,40,66,68,91,7,8,15,-29,31,8,58,59,0,0,0,2,236,574,1,1,0,1138,0,5,21,1,5,6,2,0,0,2,12,0,0,1,0,27,61,0,1,0,95,0,0,0,3,3
Aaron Downey,494,Panthers,CAN,34,215,73,3,3,False,False,False,False,False,600000,,1,99,0,0,86,84,43,65,82,63,62,40,58,61,55,77,80,54,75,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,341,39,66,105,36,64,37,205,146,14,2,0,0,305,632,1,2,0,1371,2,0,0,1,1
Drew Miller,496,Oilers,USA,26,185,74,1,1,False,False,False,False,False,500000,,0,100,0,1,57,40,71,76,65,80,71,41,61,65,68,61,61,30,25,63,57,29,4,2,6,2,25,2,15,12,0,0,1,0,7,33,0,0,0,367,0,4,16,2,3,5,-1,2,3,7,13,0,0,0,0,20,37,0,0,0,77,0,0,0,8,8
Travis Zajac,497,Predators,CAN,24,200,74,1,4,False,False,False,False,False,2500000,,0,100,0,2,59,42,82,85,75,87,84,84,83,74,75,62,60,31,30,72,82,267,37,42,79,10,42,15,62,174,7,0,2,4,1038,1997,1,12,1,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
Rene Bourque,498,Flyers,CAN,27,213,74,2,2,False,False,False,False,False,750000,,0,100,0,2,76,46,65,79,81,85,77,41,76,76,77,60,61,95,69,71,83,201,25,23,48,20,88,20,150,81,4,1,4,2,53,155,1,5,0,1550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Bobby Ryan,499,Coyotes,USA,22,208,74,2,2,True,False,False,False,False,850000,,0,100,0,2,75,40,79,83,79,83,84,41,79,87,58,63,59,60,45,72,82,306,33,40,73,-11,44,7,105,110,9,1,6,2,51,153,5,5,0,1570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Kamil Kreps,500,Predators,CZE,25,225,75,3,1,False,False,False,False,False,750000,,0,100,0,2,58,41,79,73,87,78,68,83,69,63,77,66,61,33,35,66,82,78,9,20,29,11,16,12,25,99,0,0,1,0,395,719,0,0,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
Matt Hunwick,501,Predators,USA,24,190,72,4,1,False,False,False,False,False,500000,,0,100,0,2,65,40,89,78,70,77,73,40,75,66,69,63,59,32,45,66,26,0,0,1,1,1,0,1,5,1,0,0,0,0,0,0,0,0,0,29,0,56,185,27,45,72,16,44,68,71,98,17,0,3,1,0,2,0,1,0,897,3,0,0,22,22
Mike Fisher,503,Blue Jackets,CAN,28,213,73,1,1,False,False,False,False,False,3200000,,0,100,0,2,96,45,76,82,81,85,74,87,74,74,78,73,64,70,48,72,81,233,23,48,71,-8,95,11,179,212,11,0,3,3,1107,2020,0,5,0,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
