Number,Transaction
Some errors will be automatically fixed.

23321,<font color="Black">[2014-01-03 17:31:33] - Pierre-Cedric Labrie of Blues was sent to pro.</font>
23322,<font color="Black">[2014-01-03 17:31:33] - Auto Roster Partial Function has been run for Blues.</font>
23323,<font color="Black">[2014-01-03 17:31:33] - Auto Lines Partial Function has been run for Blues.</font>
23324,[2014-01-03 17:31:33] - Lightning roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

23325,<font color="Black">[2014-01-03 17:31:33] - Manny Malhotra of Lightning was sent to pro.</font>
23326,<font color="Black">[2014-01-03 17:31:33] - Auto Roster Partial Function has been run for Lightning.</font>
23327,[2014-01-03 17:31:33] - Lightning lines errors : Normal line # 1 C is empty.
Normal line # 4 RW is empty.
PP line 1 C is empty.
4 vs 4 line 1 C is empty.
LastMinOff line C is empty.
Penalty Shot Player #4 is empty.

23328,<font color="Black">[2014-01-03 17:31:33] - Auto Lines Partial Function has been run for Lightning.</font>
23329,[2014-01-03 17:31:33] - Maple Leafs are expected to be over the salary cap by 773.334 kr!
23330,<font color="#FF8000">[2014-01-03 17:33:19] - Anders Nilsson was added to Coyotes.</font>
23331,<font color="#FF8000">[2014-01-03 17:33:19] - Jonathon Blum was added to Islanders.</font>
23332,<font color="#FF8000">[2014-01-03 17:33:21] - TRADE : From Islanders to Coyotes : Anders Nilsson (58).</font>
23333,<font color="#FF8000">[2014-01-03 17:33:21] - TRADE : From Coyotes to Islanders : Jonathon Blum (62).</font>
23334,[2014-01-03 17:33:23] - Coyotes are expected to be under the minimum salary cap by 255.833 kr!
23335,<font color="#FF8000">[2014-01-03 17:33:58] - Anders Nilsson was added to Islanders.</font>
23336,<font color="#FF8000">[2014-01-03 17:33:58] - Jonathon Blum was added to Coyotes.</font>
23337,<font color="#FF8000">[2014-01-03 17:33:59] - TRADE : From Coyotes to Islanders : Anders Nilsson (58).</font>
23338,<font color="#FF8000">[2014-01-03 17:33:59] - TRADE : From Islanders to Coyotes : Jonathon Blum (62).</font>
23339,<font color="#FF8000">[2014-01-03 17:34:52] - Marcus Kruger was added to Wild.</font>
23340,<font color="#FF8000">[2014-01-03 17:34:52] - Ryan Nugent-Hopkins was added to Wild.</font>
23341,<font color="#FF8000">[2014-01-03 17:34:52] - Adam Henrique was added to Blackhawks.</font>
23342,<font color="#FF8000">[2014-01-03 17:34:53] - TRADE : From Blackhawks to Wild : Marcus Kruger (64)- Ryan Nugent-Hopkins (68).</font>
23343,<font color="#FF8000">[2014-01-03 17:34:53] - TRADE : From Wild to Blackhawks : Adam Henrique (67)- Alex Chiasson (P)- Y:2014-RND:1-MIN- Y:2015-RND:1-NYR.</font>
23344,[2014-01-03 17:34:55] - Wild are expected to be over the salary cap by 1.880.000 kr!
23345,<font color="#FF8000">[2014-01-03 17:35:34] - Adam Henrique was added to Wild.</font>
23346,<font color="#FF8000">[2014-01-03 17:35:34] - Marcus Kruger was added to Blackhawks.</font>
23347,<font color="#FF8000">[2014-01-03 17:35:34] - Ryan Nugent-Hopkins was added to Blackhawks.</font>
23348,<font color="#FF8000">[2014-01-03 17:35:35] - TRADE : From Blackhawks to Wild : Adam Henrique (67)- Alex Chiasson (P)- Y:2014-RND:1-MIN- Y:2015-RND:1-NYR.</font>
23349,<font color="#FF8000">[2014-01-03 17:35:35] - TRADE : From Wild to Blackhawks : Marcus Kruger (64)- Ryan Nugent-Hopkins (68).</font>
23350,<font color="#FF8000">[2014-01-03 17:36:02] - Johan Larsson was added to Islanders.</font>
23351,[2014-01-03 17:36:23] - Johan Larsson of Islanders was sent to farm.
23352,[2014-01-03 17:36:51] - Maple Leafs are expected to be over the salary cap by 773.334 kr!
23353,[2014-01-03 17:36:51] - Panthers are expected to be over the salary cap by 359.200 kr!
23354,[2014-01-03 17:36:52] - Current fund for Jets is under 0 kr.
23355,[2014-01-03 17:36:53] - Panthers are expected to be over the salary cap by 359.200 kr!
23356,[2014-01-03 17:36:54] - Current fund for Rangers is under 0 kr.
23357,[2014-01-03 17:36:54] - Current fund for Senators is under 0 kr.
23358,[2014-01-03 17:36:55] - Maple Leafs are expected to be over the salary cap by 773.334 kr!
23359,[2014-01-03 17:36:56] - Maximum Pro Players Limit Reached for Canucks!Current fund for Canucks is under 0 kr.
23360,[2014-01-03 17:37:08] - Panthers are expected to be over the salary cap by 359.200 kr!
23361,[2014-01-03 17:37:09] - Panthers are expected to be over the salary cap by 359.200 kr!
23362,[2014-01-03 17:37:09] - Panthers are expected to be over the salary cap by 359.200 kr!
23363,<font color="#FF8000">[2014-01-03 17:38:02] - Jay McClement was added to Islanders.</font>
23364,<font color="#FF8000">[2014-01-03 17:38:03] - TRADE : From Maple Leafs to Islanders : Jay McClement (67)- Y:2014-RND:3-TOR.</font>
23365,<font color="#FF8000">[2014-01-03 17:38:03] - TRADE : From Islanders to Maple Leafs : Zachary Fucale (P).</font>
23366,[2014-01-03 17:38:07] - Panthers are expected to be over the salary cap by 359.200 kr!
23367,[2014-01-03 17:38:08] - Current fund for Jets is under 0 kr.
23368,[2014-01-03 17:38:09] - Panthers are expected to be over the salary cap by 359.200 kr!
23369,[2014-01-03 17:38:09] - Current fund for Rangers is under 0 kr.
23370,[2014-01-03 17:38:10] - Current fund for Senators is under 0 kr.
23371,[2014-01-03 17:38:11] - Maximum Pro Players Limit Reached for Canucks!Current fund for Canucks is under 0 kr.
23372,[06-Jan-14 8:50:18 AM] - Panthers are expected to be over the salary cap by $359-200!
23373,[06-Jan-14 8:50:19 AM] - Current fund for Jets is under $0.
23374,[06-Jan-14 8:50:20 AM] - Panthers are expected to be over the salary cap by $359-200!
23375,[06-Jan-14 8:50:21 AM] - Current fund for Rangers is under $0.
23376,[06-Jan-14 8:50:22 AM] - Current fund for Senators is under $0.
23377,[06-Jan-14 8:50:23 AM] - Maximum Pro Players Limit Reached for Canucks!Current fund for Canucks is under $0.
23378,<font color="Black">[06-Jan-14 8:51:06 AM] - Successfully loaded Sabres lines done with STHS Client - 2.2.3.3</font>
23379,<font color="Black">[06-Jan-14 8:51:14 AM] - Successfully loaded Avalanche lines done with STHS Client - 2.2.3.3</font>
23380,<font color="Black">[06-Jan-14 8:51:14 AM] - Successfully loaded Oilers lines done with STHS Client - 2.2.3.3</font>
23381,<font color="#0080C0">[06-Jan-14 8:51:21 AM] - Panthers sent Nick Holden to waiver.</font>
23382,[06-Jan-14 8:51:22 AM] - Nick Holden of Panthers was sent to farm.
23383,<font color="Black">[06-Jan-14 8:51:26 AM] - Successfully loaded Panthers lines done with STHS Client - 2.2.3.3</font>
23384,<font color="Black">[06-Jan-14 8:51:27 AM] - Matt Tennyson of Devils was sent to pro.</font>
23385,<font color="Black">[06-Jan-14 8:51:31 AM] - Successfully loaded Devils lines done with STHS Client - 2.2.3.3</font>
23386,<font color="Black">[06-Jan-14 8:51:31 AM] - Successfully loaded Islanders lines done with STHS Client - 2.2.3.3</font>
23387,[06-Jan-14 8:51:32 AM] - Ondrej Palat of Flyers was sent to farm.
23388,<font color="Black">[06-Jan-14 8:51:32 AM] - Successfully loaded Flyers lines done with STHS Client - 2.2.3.3</font>
23389,<font color="Black">[06-Jan-14 8:51:33 AM] - Successfully loaded Blues lines done with STHS Client - 2.2.3.3</font>
23390,<font color="Black">[06-Jan-14 8:51:33 AM] - Successfully loaded Sharks lines done with STHS Client - 2.2.3.3</font>
23391,<font color="Black">[06-Jan-14 8:51:33 AM] - Successfully loaded Maple Leafs lines done with STHS Client - 2.2.3.3</font>
23392,<font color="Black">[06-Jan-14 8:51:34 AM] - Andrew Gordon of Capitals was sent to pro.</font>
23393,<font color="Black">[06-Jan-14 8:51:34 AM] - Successfully loaded Capitals lines done with STHS Client - 2.2.3.3</font>
23394,[06-Jan-14 8:52:38 AM] - Current fund for Rangers is under $0.
23395,<font color="#FF8000">[06-Jan-14 8:56:40 AM] - Niclas Andersen has been deleted from Coyotes.</font>
23396,<font color="#FF8000">[06-Jan-14 8:56:46 AM] - Johan Ryno has been deleted from Coyotes.</font>
23397,<font color="#FF8000">[06-Jan-14 8:56:50 AM] - Justin Dibenedetto has been deleted from Coyotes.</font>
23398,<font color="#FF8000">[06-Jan-14 8:56:54 AM] - Justin Mercier has been deleted from Coyotes.</font>
23399,<font color="#FF8000">[06-Jan-14 8:57:00 AM] - Thomas Spelling has been deleted from Coyotes.</font>
23400,<font color="#FF8000">[06-Jan-14 8:57:12 AM] - Olivier Magnan has been deleted from Predators.</font>
23401,<font color="#FF8000">[06-Jan-14 8:57:19 AM] - Francois Bouchard has been deleted from Predators.</font>
23402,<font color="#FF8000">[06-Jan-14 8:57:22 AM] - Denis Reul has been deleted from Predators.</font>
23403,<font color="#FF8000">[06-Jan-14 8:57:28 AM] - Mario Kempe has been deleted from Predators.</font>
23404,<font color="#FF8000">[06-Jan-14 8:57:30 AM] - Maxim Gratchev has been deleted from Predators.</font>
23405,<font color="#FF8000">[06-Jan-14 8:57:45 AM] - Kristoffer Berglund has been deleted from Flyers.</font>
23406,<font color="#FF8000">[06-Jan-14 9:02:01 AM] - Patrick Holland was added to Flyers.</font>
23407,[06-Jan-14 9:02:31 AM] - Patrick Holland average salary was modify from $900-000 to $640-000.
23408,[06-Jan-14 9:02:36 AM] - Patrick Holland of Flyers was sent to farm.
23409,[06-Jan-14 9:03:38 AM] - Blackhawks lines errors : Normal line # 1 C is empty.
Normal line # 4 C is empty.
PP line 2 C is empty.
4 vs 4 line 2 C is empty.
PK3 line 2 forward is empty.
Extra Forward #4 is empty.

23410,<font color="Black">[06-Jan-14 9:03:38 AM] - Auto Lines Partial Function has been run for Blackhawks.</font>
23411,[06-Jan-14 9:03:38 AM] - Wild lines errors : Normal line # 2 C is empty.
PK line 2 LW is empty.

23412,<font color="Black">[06-Jan-14 9:03:38 AM] - Auto Lines Partial Function has been run for Wild.</font>
23413,<font color="Maroon">[06-Jan-14 9:03:49 AM] - Rob Scuderi from Sharks completes suspension</font>
23414,<font color="Red">[06-Jan-14 9:03:49 AM] - Game 425 - Scott Gomez from Canadiens is injured  (Sprained Right Finger) and is out for 5 days.</font>
23415,<font color="Red">[06-Jan-14 9:03:49 AM] - Game 426 - Ian White from Lightning is injured  (Bruised Right Leg) and is out for 1 week.</font>
23416,[06-Jan-14 9:03:50 AM] - Crunch lines for next game are empty. Current rosters/lines are not erased.
23417,[06-Jan-14 9:03:50 AM] - Hurricanes lines for next game are empty. Current rosters/lines are not erased.
23418,[06-Jan-14 9:03:50 AM] - IceHogs lines for next game are empty. Current rosters/lines are not erased.
23419,[06-Jan-14 9:03:50 AM] - Monsters lines for next game are empty. Current rosters/lines are not erased.
23420,[06-Jan-14 9:03:50 AM] - Stars lines for next game are empty. Current rosters/lines are not erased.
23421,[06-Jan-14 9:03:50 AM] - Aeros lines for next game are empty. Current rosters/lines are not erased.
23422,[06-Jan-14 9:03:50 AM] - Canadiens lines for next game are empty. Current rosters/lines are not erased.
23423,[06-Jan-14 9:03:50 AM] - Bulldogs lines for next game are empty. Current rosters/lines are not erased.
23424,[06-Jan-14 9:03:50 AM] - Devils lines for next game are empty. Current rosters/lines are not erased.
23425,[06-Jan-14 9:03:50 AM] - Sound Tigers lines for next game are empty. Current rosters/lines are not erased.
23426,[06-Jan-14 9:03:50 AM] - Senators lines for next game are empty. Current rosters/lines are not erased.
23427,[06-Jan-14 9:03:50 AM] - Senators lines for next game are empty. Current rosters/lines are not erased.
23428,[06-Jan-14 9:03:50 AM] - Lightning lines for next game are empty. Current rosters/lines are not erased.
23429,[06-Jan-14 9:03:50 AM] - Admirals lines for next game are empty. Current rosters/lines are not erased.
23430,<font color="Red">[06-Jan-14 9:03:50 AM] - Mike Komisarek from Kings is back from Left Leg Injury.</font>
23431,<font color="Red">[06-Jan-14 9:03:50 AM] - Josh Gorges from Stars is back from Sprained Left Ankle Injury.</font>
23432,<font color="Red">[06-Jan-14 9:03:50 AM] - Scott Gomez from Canadiens is back from Sprained Right Finger Injury.</font>
23433,[06-Jan-14 9:03:52 AM] - Current fund for Jets is under $0.
23434,[06-Jan-14 9:03:52 AM] - Current fund for Rangers is under $0.
23435,[06-Jan-14 9:03:53 AM] - Current fund for Senators is under $0.
23436,[06-Jan-14 9:03:54 AM] - Maximum Pro Players Limit Reached for Canucks!Current fund for Canucks is under $0.
23437,<font color="#FF8000">[06-Jan-14 9:04:50 AM] - Adam Henrique was added to Blackhawks.</font>
23438,<font color="#FF8000">[06-Jan-14 9:04:50 AM] - Ryan Nugent-Hopkins was added to Wild.</font>
23439,<font color="#FF8000">[06-Jan-14 9:04:50 AM] - Marcus Kruger was added to Wild.</font>
23440,<font color="#FF8000">[06-Jan-14 9:04:52 AM] - TRADE : From Wild to Blackhawks : Adam Henrique (67)- Alex Chiasson (P)- Y:2014-RND:1-MIN- Y:2015-RND:1-NYR.</font>
23441,<font color="#FF8000">[06-Jan-14 9:04:52 AM] - TRADE : From Blackhawks to Wild : Ryan Nugent-Hopkins (68)- Marcus Kruger (64).</font>
23442,[06-Jan-14 9:04:53 AM] - Wild are expected to be over the salary cap by $1-880-000!
23443,[06-Jan-14 9:04:58 AM] - Wild are expected to be over the salary cap by $1-880-000!
23444,[06-Jan-14 9:05:00 AM] - Wild are expected to be over the salary cap by $1-880-000!
23445,[06-Jan-14 9:05:00 AM] - Wild roster errors : Too many Players available in Pro Team! 19 Dressed. Maximum is 18.
Some errors will be automatically fixed.

23446,[06-Jan-14 9:05:00 AM] - Wild are expected to be over the salary cap by $1-880-000!
23447,[06-Jan-14 9:05:07 AM] - Alexander Killorn of Wild was sent to farm.
23448,[06-Jan-14 9:05:08 AM] - Wild are expected to be over the salary cap by $1-005-000!
23449,<font color="#0080C0">[06-Jan-14 9:05:19 AM] - Wild sent Ben Eager to waiver.</font>
23450,[06-Jan-14 9:05:20 AM] - Ben Eager of Wild was sent to farm.
23451,[06-Jan-14 9:05:20 AM] - Wild are expected to be over the salary cap by $205-000!
23452,[06-Jan-14 9:05:20 AM] - Wild are expected to be over the salary cap by $205-000!
23453,[06-Jan-14 9:05:28 AM] - Marcus Kruger of Wild was sent to farm.
23454,<font color="Black">[06-Jan-14 9:05:33 AM] - Tom Sestito of Wild was sent to pro.</font>
23455,<font color="#FF8000">[06-Jan-14 9:06:03 AM] - Chris Kelly was added to Stars.</font>
23456,<font color="#FF8000">[06-Jan-14 9:06:03 AM] - Torrey Mitchell was added to Islanders.</font>
23457,<font color="#FF8000">[06-Jan-14 9:06:03 AM] - Colton Gillies was added to Islanders.</font>
23458,<font color="#FF8000">[06-Jan-14 9:06:05 AM] - TRADE : From Islanders to Stars : Chris Kelly (64).</font>
23459,<font color="#FF8000">[06-Jan-14 9:06:05 AM] - TRADE : From Stars to Islanders : Torrey Mitchell (62)- Colton Gillies (56).</font>
23460,[06-Jan-14 9:06:10 AM] - Current fund for Jets is under $0.
23461,[06-Jan-14 9:06:11 AM] - Current fund for Rangers is under $0.
23462,[06-Jan-14 9:06:11 AM] - Current fund for Senators is under $0.
23463,[06-Jan-14 9:06:13 AM] - Maximum Pro Players Limit Reached for Canucks!Current fund for Canucks is under $0.
23464,[06-Jan-14 9:10:36 AM] - Current fund for Jets is under $0.
23465,[06-Jan-14 9:10:37 AM] - Current fund for Rangers is under $0.
23466,[06-Jan-14 9:10:37 AM] - Current fund for Senators is under $0.
23467,[06-Jan-14 9:10:38 AM] - Maximum Pro Players Limit Reached for Canucks!Current fund for Canucks is under $0.
23468,<font color="Black">[06-Jan-14 11:53:31 PM] - Successfully loaded Hurricanes lines done with STHS Client - 2.2.3.3</font>
23469,<font color="Black">[06-Jan-14 11:53:32 PM] - Eric Tangradi of Blackhawks was sent to pro.</font>
23470,<font color="Black">[06-Jan-14 11:53:32 PM] - Successfully loaded Blackhawks lines done with STHS Client - 2.2.3.3</font>
23471,<font color="Black">[06-Jan-14 11:53:32 PM] - Nino Niederreiter of Blue Jackets was sent to pro.</font>
23472,<font color="Black">[06-Jan-14 11:53:32 PM] - Successfully loaded Blue Jackets lines done with STHS Client - 2.2.3.3</font>
23473,<font color="Black">[06-Jan-14 11:53:34 PM] - Successfully loaded Red Wings lines done with STHS Client - 2.2.3.3</font>
23474,<font color="Black">[06-Jan-14 11:53:35 PM] - Successfully loaded Wild lines done with STHS Client - 2.2.3.3</font>
23475,<font color="Black">[06-Jan-14 11:53:35 PM] - Successfully loaded Islanders lines done with STHS Client - 2.2.3.3</font>
23476,<font color="Black">[06-Jan-14 11:53:35 PM] - Successfully loaded Flyers lines done with STHS Client - 2.2.3.3</font>
23477,[06-Jan-14 11:53:41 PM] - Canucks roster errors : Maximum Players Limit Reached in Pro Team!
Some errors will be automatically fixed.

23478,<font color="Black">[06-Jan-14 11:53:41 PM] - Auto Roster Partial Function has been run for Canucks.</font>
23479,[06-Jan-14 11:53:41 PM] - Canucks roster errors : Maximum Players Limit Reached in Pro Team!
Some errors will be automatically fixed.

23480,[06-Jan-14 11:53:50 PM] - Maximum Pro Players Limit Reached for Canucks!Current fund for Canucks is under $0.
23481,[06-Jan-14 11:53:51 PM] - Canucks roster errors : Maximum Players Limit Reached in Pro Team!
Some errors will be automatically fixed.

23482,[06-Jan-14 11:54:05 PM] - Stephane Da Costa of Canucks was sent to farm.
23483,[06-Jan-14 11:54:08 PM] - Canucks lines errors : Normal line # 4 C is empty.
Extra Forward #2 is empty.
Extra Forward #5 is empty.
Backup Goalie is empty.

23484,<font color="Black">[06-Jan-14 11:54:08 PM] - Auto Lines Partial Function has been run for Canucks.</font>
23485,<font color="Red">[06-Jan-14 11:54:12 PM] - Game 436 - Joe Corvo from Avalanche is injured  (Right Knee) and is out for 3 days.</font>
23486,<font color="Red">[06-Jan-14 11:54:12 PM] - Game 436 - David Jones from Avalanche is injured  (Right Knee) and is out for 2 days.</font>
23487,<font color="Red">[06-Jan-14 11:54:12 PM] - Game 436 - Milan Michalek from Flames is injured  (Lacerated Left Calf) and is out for 1 month.</font>
23488,<font color="Red">[06-Jan-14 11:54:12 PM] - Game 437 - Mike Kostka from Coyotes is injured  (Lacerated Right Calf) and is out for 3 weeks.</font>
23489,[06-Jan-14 11:54:13 PM] - Frazer McLaren from Sharks has scored a Hat Trick!
23490,[06-Jan-14 11:54:13 PM] - Ducks lines for next game are empty. Current rosters/lines are not erased.
23491,[06-Jan-14 11:54:13 PM] - Bruins lines for next game are empty. Current rosters/lines are not erased.
23492,[06-Jan-14 11:54:13 PM] - Flames lines for next game are empty. Current rosters/lines are not erased.
23493,[06-Jan-14 11:54:13 PM] - Heat lines for next game are empty. Current rosters/lines are not erased.
23494,[06-Jan-14 11:54:13 PM] - Hurricanes lines for next game are empty. Current rosters/lines are not erased.
23495,[06-Jan-14 11:54:13 PM] - IceHogs lines for next game are empty. Current rosters/lines are not erased.
23496,[06-Jan-14 11:54:13 PM] - Monsters lines for next game are empty. Current rosters/lines are not erased.
23497,[06-Jan-14 11:54:13 PM] - Rampage lines for next game are empty. Current rosters/lines are not erased.
23498,[06-Jan-14 11:54:13 PM] - Monarchs lines for next game are empty. Current rosters/lines are not erased.
23499,[06-Jan-14 11:54:13 PM] - Aeros lines for next game are empty. Current rosters/lines are not erased.
23500,[06-Jan-14 11:54:13 PM] - Bulldogs lines for next game are empty. Current rosters/lines are not erased.
23501,[06-Jan-14 11:54:13 PM] - Devils lines for next game are empty. Current rosters/lines are not erased.
23502,[06-Jan-14 11:54:13 PM] - Pirates lines for next game are empty. Current rosters/lines are not erased.
23503,[06-Jan-14 11:54:13 PM] - Rivermen lines for next game are empty. Current rosters/lines are not erased.
23504,[06-Jan-14 11:54:13 PM] - Canucks lines for next game are empty. Current rosters/lines are not erased.
23505,[06-Jan-14 11:54:13 PM] - Bears lines for next game are empty. Current rosters/lines are not erased.
23506,<font color="#0080C0">[06-Jan-14 11:54:13 PM] - Nick Holden was not claimed from waiver and was sent to farm.</font>
23507,<font color="Red">[06-Jan-14 11:54:13 PM] - David Jones from Avalanche is back from Right Knee Injury.</font>
23508,<font color="Red">[06-Jan-14 11:54:13 PM] - Henrik Sedin from Jets is back from Bruised Left Leg Injury.</font>
23509,<font color="Red">[06-Jan-14 11:54:13 PM] - Joe Corvo from Avalanche is back from Right Knee Injury.</font>
23510,[06-Jan-14 11:54:15 PM] - Current fund for Jets is under $0.
23511,[06-Jan-14 11:54:15 PM] - Coyotes are expected to be under the minimum salary cap by $968-333!
23512,[06-Jan-14 11:54:15 PM] - Sabres are expected to be over the salary cap by $3-003-612!
23513,[06-Jan-14 11:54:16 PM] - Maximum Pro Players Limit Reached for Sabres!
23514,[06-Jan-14 11:54:18 PM] - Sabres are expected to be over the salary cap by $3-003-612!
23515,[06-Jan-14 11:54:18 PM] - Current fund for Rangers is under $0.
23516,[06-Jan-14 11:54:19 PM] - Current fund for Senators is under $0.
23517,[06-Jan-14 11:54:22 PM] - Coyotes are expected to be under the minimum salary cap by $968-333!
23518,[06-Jan-14 11:54:23 PM] - Current fund for Canucks is under $0.
23519,[06-Jan-14 11:54:55 PM] - Coyotes are expected to be under the minimum salary cap by $968-333!
23520,[06-Jan-14 11:54:56 PM] - Coyotes are expected to be under the minimum salary cap by $968-333!
23521,[06-Jan-14 11:54:56 PM] - Coyotes roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

23522,[06-Jan-14 11:54:56 PM] - Coyotes are expected to be under the minimum salary cap by $968-333!
23523,[06-Jan-14 11:55:01 PM] - Coyotes are expected to be under the minimum salary cap by $968-333!
23524,[06-Jan-14 11:55:26 PM] - Current fund for Senators is under $0.
23525,<font color="#FF8000">[06-Jan-14 11:55:32 PM] - Ryan Strome was added to Senators.</font>
23526,[06-Jan-14 11:55:34 PM] - Senators are expected to be over the salary cap by $1-710-834!
23527,[06-Jan-14 11:55:34 PM] - Senators are expected to be over the salary cap by $1-710-834!
23528,[06-Jan-14 11:56:00 PM] - Ryan Strome average salary was modify from $1-744-167 to $863-333.
23529,[06-Jan-14 11:56:02 PM] - Senators are expected to be over the salary cap by $830-000!
23530,<font color="Black">[06-Jan-14 11:56:34 PM] - Nick Holden of Panthers was sent to pro.</font>
23531,[06-Jan-14 11:56:34 PM] - Panthers are expected to be over the salary cap by $359-200!
23532,<font color="#0080C0">[06-Jan-14 11:56:36 PM] - Panthers sent Nick Holden to waiver.</font>
23533,[06-Jan-14 11:56:37 PM] - Nick Holden of Panthers was sent to farm.
23534,[06-Jan-14 11:56:43 PM] - Coyotes are expected to be under the minimum salary cap by $968-333!
23535,[06-Jan-14 11:56:43 PM] - Sabres are expected to be over the salary cap by $3-003-612!
23536,[06-Jan-14 11:56:43 PM] - Senators are expected to be over the salary cap by $830-000!
23537,[06-Jan-14 11:56:43 PM] - Current fund for Jets is under $0.
23538,[06-Jan-14 11:56:45 PM] - Maximum Pro Players Limit Reached for Sabres!
23539,[06-Jan-14 11:56:46 PM] - Sabres are expected to be over the salary cap by $3-003-612!
23540,[06-Jan-14 11:56:47 PM] - Current fund for Rangers is under $0.
23541,[06-Jan-14 11:56:47 PM] - Current fund for Senators is under $0.
23542,[06-Jan-14 11:56:50 PM] - Senators are expected to be over the salary cap by $830-000!
23543,[06-Jan-14 11:56:53 PM] - Coyotes are expected to be under the minimum salary cap by $968-333!
23544,[06-Jan-14 11:56:54 PM] - Current fund for Canucks is under $0.
23545,[06-Jan-14 11:57:11 PM] - Current fund for Senators is under $0.
23546,[06-Jan-14 11:57:12 PM] - Senators are expected to be over the salary cap by $830-000!
23547,[06-Jan-14 11:57:13 PM] - Senators are expected to be over the salary cap by $830-000!
23548,[06-Jan-14 11:57:13 PM] - Senators are expected to be over the salary cap by $830-000!
23549,[06-Jan-14 11:57:14 PM] - Ryan Strome of Senators was sent to farm.
23550,[06-Jan-14 11:57:19 PM] - Coyotes are expected to be under the minimum salary cap by $968-333!
23551,[06-Jan-14 11:57:19 PM] - Sabres are expected to be over the salary cap by $3-003-612!
23552,[06-Jan-14 11:57:19 PM] - Current fund for Jets is under $0.
23553,[06-Jan-14 11:57:20 PM] - Maximum Pro Players Limit Reached for Sabres!
23554,[06-Jan-14 11:57:21 PM] - Sabres are expected to be over the salary cap by $3-003-612!
23555,[06-Jan-14 11:57:22 PM] - Current fund for Rangers is under $0.
23556,[06-Jan-14 11:57:23 PM] - Current fund for Senators is under $0.
23557,[06-Jan-14 11:57:24 PM] - Coyotes are expected to be under the minimum salary cap by $968-333!
23558,[06-Jan-14 11:57:24 PM] - Current fund for Canucks is under $0.
23559,<font color="#0080C0">[08-Jan-14 8:40:09 AM] - Sabres sent Brett Bellemore to waiver.</font>
23560,[08-Jan-14 8:40:10 AM] - Brett Bellemore of Sabres was sent to farm.
23561,<font color="#0080C0">[08-Jan-14 8:40:16 AM] - Sabres sent Kevan Miller to waiver.</font>
23562,[08-Jan-14 8:40:17 AM] - Kevan Miller of Sabres was sent to farm.
23563,<font color="#0080C0">[08-Jan-14 8:40:22 AM] - Sabres sent Zach Sill to waiver.</font>
23564,[08-Jan-14 8:40:23 AM] - Zach Sill of Sabres was sent to farm.
23565,<font color="#0080C0">[08-Jan-14 8:40:29 AM] - Sabres sent Taylor Fedun to waiver.</font>
23566,[08-Jan-14 8:40:29 AM] - Taylor Fedun of Sabres was sent to farm.
23567,<font color="#0080C0">[08-Jan-14 8:40:35 AM] - Sabres sent Michael Raffl to waiver.</font>
23568,[08-Jan-14 8:40:36 AM] - Michael Raffl of Sabres was sent to farm.
23569,<font color="Black">[08-Jan-14 8:40:45 AM] - Successfully loaded Sabres lines done with STHS Client - 2.2.3.3</font>
23570,<font color="Black">[08-Jan-14 8:40:46 AM] - Successfully loaded Islanders lines done with STHS Client - 2.2.3.3</font>
23571,<font color="#0080C0">[08-Jan-14 8:40:53 AM] - Brett Bellemore was removed from waiver.</font>
23572,<font color="#0080C0">[08-Jan-14 8:40:56 AM] - Kevan Miller was removed from waiver.</font>
23573,<font color="#0080C0">[08-Jan-14 8:40:58 AM] - Zach Sill was removed from waiver.</font>
23574,<font color="#0080C0">[08-Jan-14 8:41:01 AM] - Taylor Fedun was removed from waiver.</font>
23575,<font color="#0080C0">[08-Jan-14 8:41:03 AM] - Michael Raffl was removed from waiver.</font>
23576,[08-Jan-14 8:42:57 AM] - Stars roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

23577,[08-Jan-14 8:43:12 AM] - Stars roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

23578,[08-Jan-14 8:45:33 AM] - Stars roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

23579,<font color="Black">[08-Jan-14 8:45:35 AM] - Frederic St. Denis of Stars was sent to pro.</font>
23580,<font color="Black">[08-Jan-14 8:45:52 AM] - Auto Lines Partial Function has been run for Stars.</font>
23581,[08-Jan-14 8:46:57 AM] - Current fund for Rangers is under $0.
23582,<font color="#0080C0">[08-Jan-14 8:50:25 AM] - Stars show interest in Nick Holden from waiver.</font>
23583,<font color="#0080C0">[08-Jan-14 8:50:31 AM] - Avalanche show interest in Nick Holden from waiver.</font>
23584,<font color="#0080C0">[08-Jan-14 8:50:49 AM] - Blackhawks cannot claim Nick Holden from waiver because Avalanche has already claimed him and has priority.</font>
23585,<font color="#0080C0">[08-Jan-14 8:50:51 AM] - Blue Jackets cannot claim Nick Holden from waiver because Avalanche has already claimed him and has priority.</font>
