Name,Number,Team,Country,Age,Weight,Height,Position,Contract,Rookie,Protected,Available for Trade,No Apply Rerate,No Trade,Salary,Injury,Number Of Injury,Condition,Suspension,Status,CK,FG,DI,SK,ST,DU,PH,FO,PA,SC,DF,EX,LD,MO,PO,OV,Pro GP,Pro Shots,Pro G,Pro A,Pro Point,Pro PlusMinus,Pro Pim,Pro Shots Block,Pro Hits,Pro Hit Took,Pro PP,Pro SH,Pro GW,Pro GT,Pro Face Off Won,Pro Face Off Total,Pro Penalty Shots Score,Pro Penalty ShotsTotal,Pro Empty Net Goal,Pro Minutes Played,Pro Hat Trick,Farm GP,Farm Shots,Farm G,Farm A,Farm Point,Farm PlusMinus,Farm Pim,Farm Shots Block,Farm Hits, Farm Hit Took,Farm PP,Farm SH,Farm GW,Farm GT,Farm Face Off Won,Farm Face Off Total,Farm Penalty Shots Score,Farm Penalty ShotsTotal,Farm Empty Net Goal,Farm Minutes Played,Farm Hat Trick,Game in Row with a Goal,Game in Row with a Point,Game in Row without a Goal,Game in Row without a Point
Kent Huskins,389,Penguins,CAN,31,205,76,4,1,False,False,False,False,False,850000,,1,100,0,1,51,45,78,68,77,81,69,40,71,63,75,74,74,50,65,68,6,7,1,1,2,-2,10,7,6,3,1,0,0,1,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
Kenndal McArdle,391,Ducks,CAN,23,198,74,2,1,True,False,False,False,False,690000,,0,100,0,0,79,58,78,71,74,72,60,40,61,60,58,54,54,50,25,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,3,3,6,1,6,1,17,21,1,0,0,1,6,13,0,0,0,95,0,0,2,1,0
Roman Polak,392,Panthers,CZE,23,227,73,4,3,False,False,False,False,False,1500000,,0,100,0,2,86,45,77,71,88,86,68,40,70,63,79,67,62,50,35,71,8,8,0,2,2,0,6,12,21,7,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
Marc Savard,394,Coyotes,CAN,33,191,70,1,2,False,False,False,False,True,10000000,,0,100,0,2,51,40,79,93,70,88,87,83,89,77,67,76,80,50,30,76,4,17,0,2,2,-1,0,0,1,10,0,0,0,0,37,74,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
Jan Hejda,395,Predators,CZE,32,218,75,4,2,False,False,False,False,False,3000000,,0,100,0,2,88,40,77,74,84,90,68,40,68,64,88,74,67,50,25,74,8,8,2,3,5,5,24,8,16,11,1,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Brandon Bochenski,396, ,USA,28,193,72,2,0,False,False,False,False,False,863155,,0,100,0,1,60,40,88,76,71,72,70,40,73,66,58,67,71,50,40,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joey Crabb,397,Hurricanes,USA,27,191,73,3,3,False,False,False,False,False,675000,,0,100,0,2,61,49,75,70,70,71,61,42,60,62,67,54,54,50,75,61,8,3,0,1,1,-2,0,0,3,3,0,0,0,0,37,110,0,2,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
Rob Schremp,398,Capitals,USA,24,200,71,1,1,False,False,False,False,False,950000,,0,100,0,2,53,40,86,76,75,85,71,75,73,67,61,69,64,50,35,67,8,4,0,0,0,2,2,0,0,6,0,0,0,0,30,53,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
Brett McLean,399, ,CAN,32,197,72,1,0,False,False,False,False,False,600000,,0,100,0,1,54,42,77,71,73,79,65,66,62,60,65,78,69,50,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren Peters,400,Blues,CAN,28,198,72,1,1,False,False,False,False,False,800000,,0,100,0,0,85,46,79,67,74,71,60,70,58,60,66,54,54,50,75,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,34,2,6,8,-1,16,4,20,26,0,0,0,0,108,184,0,0,0,141,0,0,5,1,0
Peter Harrold,401,Blue Jackets,USA,27,188,71,3,1,False,False,False,False,False,600000,,0,100,0,2,53,40,83,68,68,77,62,41,63,60,64,61,60,50,63,61,7,4,0,4,4,3,8,6,2,6,0,0,0,0,0,0,0,0,0,102,0,1,2,0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,1
Randy Robitaille,402, ,CAN,35,200,71,2,0,False,False,False,False,False,1000000,,0,100,0,1,53,50,79,82,75,70,65,86,65,65,58,72,66,50,45,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Lovejoy,404,Blue Jackets,USA,26,215,74,4,2,True,False,False,False,False,550000,,0,100,0,1,67,46,86,66,82,78,64,40,66,61,68,56,56,50,75,65,6,4,1,1,2,0,6,6,5,0,0,0,1,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
Jaime Sifers,405,Wild,USA,27,210,71,4,2,False,False,False,False,False,675000,,1,100,0,0,76,46,73,62,80,75,60,40,63,59,65,56,56,50,40,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,1,0,1,-2,8,6,5,6,0,0,0,0,0,0,0,0,0,56,0,1,1,0,0
Rich Peverley,407,Islanders,CAN,27,185,72,1,4,False,False,False,False,False,1350000,,0,100,0,2,52,42,81,86,65,85,76,92,77,74,74,66,65,50,85,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anders Eriksson,409,Capitals,SWE,35,218,75,4,1,False,False,False,False,False,550000,,0,100,0,0,69,41,79,66,84,77,64,40,67,60,64,87,80,50,40,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,0,7,7,-1,6,6,12,9,0,0,0,0,0,1,0,0,0,149,0,0,1,8,0
Rob Niedermayer,410,Penguins,CAN,35,201,74,1,4,False,False,False,False,False,1500000,,1,100,0,2,73,45,76,79,75,84,68,83,68,67,83,84,85,50,72,72,8,12,2,3,5,-1,12,0,10,16,1,0,0,1,95,194,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
Sean Collins,411,Oilers,USA,26,212,73,4,2,True,False,False,False,False,500000,,0,100,0,0,60,40,68,64,81,75,60,40,62,63,59,56,56,50,75,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glen Metropolit,412, ,CAN,36,195,70,1,0,False,False,False,False,False,500000,,0,100,0,1,57,40,84,73,72,80,68,83,66,70,73,82,76,50,47,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Gleason,413,Wild,USA,27,217,72,4,1,False,False,False,False,False,1800000,,0,100,0,2,94,65,79,72,83,84,70,40,72,66,83,74,70,50,1,73,8,16,3,2,5,1,28,9,26,5,1,0,1,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
Alexander Semin,414,Penguins,RUS,26,205,74,3,4,False,False,False,False,False,6500000,,0,100,0,2,52,40,66,93,77,83,90,41,88,91,58,75,63,50,10,75,8,36,4,5,9,4,2,0,3,12,1,0,1,0,18,31,0,2,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
Paul Szczechura,416,Ducks,CAN,25,190,71,3,1,True,False,False,False,False,550000,,0,100,0,0,67,40,83,74,70,75,65,70,63,65,73,54,54,50,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donald Brashear,417,Red Wings,USA,38,234,75,2,1,False,False,False,False,False,550000,,0,100,0,1,74,91,40,78,92,66,60,40,59,59,57,89,87,50,1,65,2,1,0,0,0,-1,15,0,2,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Jamie Langenbrunner,418,Wild,USA,35,205,73,3,3,False,False,False,False,True,5750000,,0,100,0,2,77,40,78,86,77,85,79,57,82,73,73,91,85,50,50,76,8,13,2,5,7,0,2,0,3,6,0,0,0,0,6,9,0,1,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
Adam Hall,419,Rangers,USA,30,206,75,1,1,False,False,False,False,False,1000000,,0,100,0,2,73,52,76,71,78,75,62,72,60,60,74,78,70,50,1,65,8,8,2,0,2,-1,4,0,3,9,0,0,1,0,47,77,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Patrick Kane,421,Avalanche,USA,21,175,70,3,5,False,False,False,False,False,6750000,,0,100,0,2,49,40,86,94,55,87,87,57,91,80,61,61,67,50,40,73,8,34,5,8,13,1,0,0,5,16,3,0,2,0,5,13,0,2,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
Nicklas Backstrom,422,Capitals,SWE,22,183,72,1,5,False,False,False,False,False,6700000,,0,100,0,2,71,40,80,95,63,92,93,83,97,82,70,68,65,50,35,78,8,22,3,0,3,1,11,1,15,18,1,0,1,1,106,223,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Nick Schultz,424,Flyers,CAN,27,200,73,4,1,False,False,False,False,False,1800000,,0,100,0,2,70,45,81,74,75,85,66,40,68,61,84,80,67,50,45,71,8,8,0,1,1,5,4,4,1,2,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
Staffan Kronwall,426,Wild,CAN,27,209,76,4,3,False,False,False,False,False,625000,,0,100,0,1,70,47,82,64,79,77,69,40,65,63,63,51,50,50,30,63,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Ben Ondrus,427,Avalanche,CAN,28,185,72,2,1,False,False,False,False,False,863155,,0,100,0,0,58,67,60,60,65,64,54,43,53,57,64,71,64,50,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,1,4,5,6,11,1,4,6,0,0,0,0,5,9,0,0,0,94,0,0,3,2,0
Steve Montador,428,Sabres,CAN,31,210,72,4,1,False,False,False,False,False,1350000,,0,100,0,2,68,72,76,64,80,76,70,40,72,65,70,75,73,50,30,68,8,3,1,4,5,3,12,7,9,1,0,0,0,1,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
Philippe Dupuis,429,Ducks,CAN,26,196,72,1,1,False,False,False,False,False,650000,,0,100,0,0,64,40,88,69,73,75,65,50,65,62,56,49,49,50,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Foy,430, ,CAN,27,225,74,3,0,False,False,False,False,False,863155,,0,100,0,0,74,50,38,53,87,63,58,40,61,52,49,66,64,50,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaone Morrisonn,431,Wild,CAN,27,210,76,4,2,False,False,False,False,False,2250000,,0,100,0,2,94,48,77,67,80,77,62,40,67,62,81,72,66,50,5,69,8,5,0,1,1,-5,42,14,22,9,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5
Kris Russell,432,Blue Jackets,CAN,23,180,70,4,1,False,False,False,False,False,650000,,0,100,0,2,72,48,85,81,60,80,71,40,71,67,62,53,53,50,30,65,8,8,2,4,6,5,20,9,11,8,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
Brendan Bell,433,Coyotes,CAN,27,211,74,4,3,False,False,False,False,False,1000000,,0,100,0,2,59,41,80,72,80,80,68,40,68,65,58,73,71,50,50,66,7,3,0,1,1,1,6,5,5,2,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
Milan Lucic,434,Flames,CAN,21,220,76,2,1,False,False,False,False,False,3500000,,0,100,0,2,99,66,74,74,85,78,70,41,71,68,62,63,79,50,45,69,8,10,1,1,2,3,8,0,5,6,0,0,0,1,4,8,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Bryan Rodney,435,Capitals,CAN,26,200,72,4,1,True,False,False,False,False,550000,,0,100,0,0,68,40,84,70,63,75,69,40,72,62,62,55,55,50,45,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,48,6,7,13,2,4,7,13,14,5,0,0,0,0,1,0,0,0,154,1,1,2,0,0
Tim Wallace,437,Blue Jackets,USA,26,207,73,3,2,True,False,False,False,False,550000,,0,100,0,1,89,43,70,68,78,71,63,40,64,60,59,49,49,50,90,61,6,2,0,1,1,0,4,0,9,2,0,0,0,0,0,5,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
Mark Cullen,438,Penguins,USA,32,190,72,1,3,False,False,False,False,False,700000,,0,100,0,2,64,40,82,70,70,64,61,49,62,60,57,60,56,50,60,60,5,1,0,0,0,0,0,0,7,6,0,0,0,0,20,63,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
Jeff Hoggan,439,Penguins,CAN,32,188,73,2,1,False,False,False,False,False,600000,,0,100,0,2,90,53,62,74,68,79,66,40,64,61,62,64,60,50,25,64,8,8,0,0,0,-1,14,1,16,4,0,0,0,0,0,2,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
Steve MacIntyre,440,Islanders,CAN,30,250,77,4,1,False,False,False,False,False,575000,,0,100,0,0,72,90,67,63,99,73,60,40,58,62,58,55,55,50,1,63,4,4,0,0,0,-2,6,4,15,8,0,0,0,0,0,0,0,0,0,84,0,1,1,0,0,0,1,4,2,6,3,0,0,0,0,0,0,0,0,0,22,0,0,0,1,1
Patrick Marleau,441,Hurricanes,CAN,30,220,74,2,2,False,False,False,False,False,6000000,,0,100,0,2,68,41,87,92,85,91,86,86,79,92,76,85,85,50,65,81,8,31,3,2,5,1,0,0,5,10,1,0,0,2,4,8,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Boyd Gordon,442,Avalanche,CAN,27,201,72,3,2,False,False,False,False,False,800000,,0,100,0,2,55,40,83,71,75,77,65,90,66,64,81,72,65,50,45,66,8,7,0,1,1,-4,2,0,0,6,0,0,0,0,11,30,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
David Hale,443,Predators,USA,30,213,74,4,2,False,False,False,False,False,800000,,0,100,0,2,79,57,81,65,81,76,64,40,64,64,69,73,67,50,20,67,8,2,0,1,1,-5,6,4,11,3,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
Dwight Helminen,444, ,USA,27,191,70,1,0,True,False,False,False,False,600000,,0,100,0,0,67,40,82,66,70,68,60,69,61,61,58,49,49,50,40,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas Krajicek,445, ,CZE,27,196,74,4,0,False,False,False,False,False,1500000,,0,100,0,2,66,52,74,70,73,78,66,40,66,63,71,78,69,50,25,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marco Sturm,446,Canucks,DEU,32,194,72,2,2,False,False,False,False,False,4250000,,0,100,0,2,67,40,83,91,72,81,73,41,68,75,74,88,78,50,40,72,8,24,5,4,9,-7,6,1,11,7,4,0,0,0,5,17,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
Maxim Lapierre,447,Canadiens,CAN,25,207,74,1,1,False,False,False,False,False,750000,,0,100,0,2,91,52,76,74,78,82,65,80,65,65,72,65,62,50,20,67,8,5,1,1,2,0,8,3,11,11,0,0,0,0,72,133,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Brendan Morrison,448,Senators,CAN,36,181,71,2,3,False,False,False,False,False,3000000,,0,100,0,2,52,40,77,79,61,85,73,84,76,68,69,79,84,50,15,69,8,5,0,0,0,-1,0,1,1,0,0,0,0,0,1,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
Richard Petiot,449,Panthers,CAN,28,190,74,4,1,False,False,False,False,False,575000,,1,100,0,1,85,46,55,72,70,83,63,40,63,61,61,59,59,50,35,64,4,2,0,0,0,-3,8,2,9,2,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
Mike Komisarek,450,Penguins,USA,28,243,76,4,1,False,False,False,False,False,3000000,,0,100,0,2,95,58,66,70,96,83,60,40,64,60,82,74,76,50,30,72,8,5,0,4,4,4,32,6,25,1,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0
Barret Jackman,451,Canadiens,CAN,29,203,72,4,1,False,False,False,False,False,3500000,,1,100,0,1,73,57,69,74,76,93,67,40,68,63,85,79,86,50,75,74,1,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Jordin Tootoo,452,Canadiens,CAN,27,200,69,3,1,False,False,False,False,False,850000,,0,100,0,2,81,85,78,70,75,73,66,41,67,64,71,74,75,50,50,67,8,3,1,1,2,-2,6,0,7,4,0,0,0,0,1,4,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Shane Hnidy,453,Canadiens,CAN,34,204,74,4,2,False,False,False,False,False,800000,,0,100,0,0,54,62,78,64,77,79,66,40,67,65,69,85,73,50,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,2,2,4,-3,4,6,2,1,2,0,0,1,0,0,0,0,0,59,0,2,2,0,0
Alexander Frolov,454,Rangers,RUS,28,204,74,2,3,False,False,False,False,False,5000000,,0,100,0,2,60,40,85,86,77,85,75,41,76,73,74,73,64,50,40,71,7,14,1,2,3,0,0,4,4,4,1,0,0,0,6,9,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
Nikolai Kulemin,455,Coyotes,RUS,24,183,73,2,1,True,False,False,False,False,650000,,0,100,0,2,84,40,86,79,63,78,71,64,71,71,66,52,52,50,1,66,8,14,0,2,2,-7,6,2,6,8,0,0,0,0,3,7,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
Mikko Koivu,456,Canadiens,FIN,27,200,74,1,2,False,False,False,False,False,4250000,,0,100,0,2,56,40,74,90,75,93,83,92,88,74,78,84,85,50,40,77,8,23,3,3,6,-4,4,3,2,11,1,1,0,2,81,159,1,2,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Krystofer Kolanos,458,Kings,CAN,29,200,74,3,2,False,False,False,False,False,650000,,0,100,0,2,62,40,79,79,75,75,68,78,62,64,66,59,59,50,43,64,8,3,1,1,2,3,2,0,8,6,0,0,0,0,10,18,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
Alexei Ponikarovsky,459,Devils,UKR,30,220,76,2,3,False,False,False,False,False,3500000,,0,100,0,2,88,40,70,78,85,84,77,41,78,73,70,72,65,50,35,72,4,7,1,2,3,1,2,0,4,6,0,0,0,0,1,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
Bill Guerin,460,Hurricanes,USA,40,220,74,3,1,False,False,False,False,False,4500000,,0,100,0,1,70,62,78,75,85,80,73,58,72,74,57,97,94,50,30,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ron Hainsey,461,Canadiens,USA,29,205,75,4,3,False,False,False,False,False,3350000,,0,100,0,2,56,43,83,75,77,88,75,40,76,67,76,72,64,50,40,70,8,3,0,4,4,0,2,9,7,8,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0
Josh Gorges,462,Canadiens,CAN,26,202,73,4,2,False,False,False,False,False,1200000,,1,100,0,2,71,45,83,70,76,85,66,40,66,64,82,70,70,50,40,70,7,5,0,1,1,-4,12,9,11,11,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
Matt Cullen,463,Stars,USA,34,200,73,1,2,False,False,False,False,False,3000000,,0,100,0,2,68,40,83,81,75,82,74,88,77,71,74,79,73,50,60,72,8,15,2,1,3,-1,0,1,3,14,0,0,1,0,62,115,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Todd White,465,Avalanche,CAN,34,195,70,1,3,False,False,False,False,False,2750000,,0,100,0,2,55,40,84,84,72,89,75,86,75,66,66,80,76,50,80,71,8,20,3,5,8,5,0,2,3,14,1,0,0,0,84,155,0,1,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Steve Begin,466,Blues,CAN,31,192,72,1,1,False,False,False,False,False,745000,,0,100,0,2,93,59,77,70,71,74,60,88,62,63,77,81,69,50,54,67,8,4,0,0,0,-2,14,1,5,8,0,0,0,0,50,92,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
Mike Weaver,467,Sharks,CAN,32,182,69,4,4,False,False,False,False,False,850000,,0,100,0,2,56,44,86,66,62,78,60,40,64,59,79,73,73,50,45,65,5,5,0,0,0,0,2,7,5,1,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
Andrei Kostitsyn,468,Canadiens,BLR,25,208,72,3,3,False,False,False,False,False,2350000,,0,100,0,2,80,47,77,83,79,77,73,40,73,73,59,72,61,50,50,69,8,17,3,0,3,-4,9,1,8,6,0,0,0,1,5,22,1,3,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Steve Eminger,469,Wild,CAN,26,195,71,4,1,False,False,False,False,False,3000000,,0,100,0,2,80,40,80,74,72,82,70,40,71,66,73,72,73,50,77,70,8,10,1,4,5,-1,22,17,6,5,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
Jamie Heward,470, ,CAN,39,215,74,4,0,False,False,False,False,False,475000,,0,100,0,0,54,40,78,61,82,68,64,40,64,60,57,90,86,50,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Ference,471,Avalanche,CAN,31,189,71,4,1,False,False,False,False,False,2000000,,1,100,0,1,73,45,83,75,69,84,70,40,71,64,80,80,74,50,40,71,5,10,2,2,4,2,0,10,2,5,1,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
Karl Stewart,472, ,CAN,27,185,71,2,0,False,False,False,False,False,600000,,0,100,0,0,58,43,70,63,65,65,56,40,53,60,58,67,62,50,35,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan Paetsch,473,Capitals,CAN,27,198,73,4,3,False,False,False,False,False,1000000,,0,100,0,0,51,40,76,63,74,73,65,40,65,64,63,74,65,50,85,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,1,9,10,-1,2,9,9,12,1,0,0,1,0,0,0,0,0,155,0,0,5,4,0
Marek Svatos,474, ,SVK,28,185,70,3,0,False,False,False,False,False,2500000,,0,100,0,1,51,40,77,77,65,74,66,40,65,67,57,66,64,50,50,63,3,6,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Mike Comrie,475,Predators,CAN,29,185,70,3,3,False,False,False,False,False,3500000,,0,100,0,2,53,57,79,85,65,80,71,76,68,74,58,73,76,50,10,68,8,19,1,1,2,3,19,0,0,13,0,0,0,0,7,14,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
David Steckel,476,Rangers,USA,28,222,77,1,1,False,False,False,False,False,750000,,1,100,0,1,78,46,86,73,86,78,64,97,65,61,82,71,65,50,20,68,5,14,0,1,1,-1,6,3,3,13,0,0,0,0,75,112,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
