Number,Team,Transaction
523,17,[2008-07-06 17:03] - Steve Eminger was added to Nashville.                                                                      
524,17,[2008-07-06 17:03] - Mark Popovic was added to Nashville.                                                                       
525,17,[2008-07-06 17:03] - Andrew Ference was added to Nashville.                                                                     
526,17,[2008-07-06 17:03] - Karl Stewart was added to Nashville.                                                                       
527,17,[2008-07-06 17:03] - Nathan Paetsch was added to Nashville.                                                                     
528,17,[2008-07-06 17:03] - Marek Svatos was added to Nashville.                                                                       
529,17,[2008-07-06 17:03] - Mike Comrie was added to Nashville.                                                                        
530,17,[2008-07-06 17:03] - Dave Steckel was added to Nashville.                                                                       
531,17,[2008-07-06 17:03] - Martin Skoula was added to Nashville.                                                                      
532,17,[2008-07-06 17:03] - Josef Melichar was added to Nashville.                                                                     
533,17,[2008-07-06 17:03] - Matt Walker was added to Nashville.                                                                        
534,17,[2008-07-06 17:03] - Chris Osgood was added to Nashville.                                                                       
535,17,[2008-07-06 17:03] - Shawn Matthias was added to Nashville.                                                                     
536,17,[2008-07-06 17:03] - Nick Foligno was added to Nashville.                                                                       
537,17,[2008-07-06 17:03] - Dan Hinote was added to Nashville.                                                                         
538,17,[2008-07-06 17:03] - Derek Armstrong was added to Nashville.                                                                    
539,17,[2008-07-06 17:03] - Lasse Kukkonen was added to Nashville.                                                                     
540,17,[2008-07-06 17:03] - Dan LaCouture was added to Nashville.                                                                      
541,17,[2008-07-06 17:03] - Martin Rucinsky was added to Nashville.                                                                    
542,17,[2008-07-06 17:03] - Brad Larsen was added to Nashville.                                                                        
543,17,[2008-07-06 17:03] - Dallas Drake was added to Nashville.                                                                       
544,17,[2008-07-06 17:03] - Tomas Holmstrom was added to Nashville.                                                                    
545,17,[2008-07-06 17:03] - Tyler Bouck was added to Nashville.                                                                        
546,17,[2008-07-06 17:03] - Marc Chouinard was added to Nashville.                                                                     
547,17,[2008-07-06 17:03] - Brian Finley was added to Nashville.                                                                       
548,17,[2008-07-06 17:03] - Aleksander Suglobov was added to Nashville.                                                                
549,17,[2008-07-06 17:03] - Serge Aubin was added to Nashville.                                                                        
550,17,[2008-07-06 17:03] - Aaron Downey was added to Nashville.                                                                       
551,17,[2008-07-06 17:03] - Rhett Warrener was added to Nashville.                                                                     
552,17,[2008-07-06 17:03] - Drew Miller was added to Nashville.                                                                        
553,17,[2008-07-06 17:03] - Travis Zajac was added to Nashville.                                                                       
554,17,[2008-07-06 17:03] - Rene Bourque was added to Nashville.                                                                       
555,17,[2008-07-06 17:03] - Vesa Toskala was added to Nashville.                                                                       
556,17,[2008-07-06 17:03] - Martin Lojek was added to Nashville.                                                                       
557,17,[2008-07-06 17:03] - Kamil Kreps was added to Nashville.                                                                        
558,17,[2008-07-06 17:03] - Matt Hunwick was added to Nashville.                                                                       
559,17,[2008-07-06 17:03] - Darcy Campbell was added to Nashville.                                                                     
560,18,[2008-07-06 17:03] - Mike Fisher was added to NewJersey.                                                                        
561,18,[2008-07-06 17:03] - Pavel Kubina was added to NewJersey.                                                                       
562,18,[2008-07-06 17:03] - Freddy Meyer was added to NewJersey.                                                                       
563,18,[2008-07-06 17:03] - Petr Nedved was added to NewJersey.                                                                        
564,18,[2008-07-06 17:03] - Bryce Salvador was added to NewJersey.                                                                     
565,18,[2008-07-06 17:03] - Marian Hossa was added to NewJersey.                                                                       
566,18,[2008-07-06 17:03] - Nigel Dawes was added to NewJersey.                                                                        
567,18,[2008-07-06 17:03] - Ian Moran was added to NewJersey.                                                                          
568,18,[2008-07-06 17:03] - Simon Gagne was added to NewJersey.                                                                        
569,18,[2008-07-06 17:03] - Nolan Baumgartner was added to NewJersey.                                                                  
570,18,[2008-07-06 17:03] - Jordan Leopold was added to NewJersey.                                                                     
571,18,[2008-07-06 17:03] - Kevin Weekes was added to NewJersey.                                                                       
572,18,[2008-07-06 17:03] - Ryan Johnson was added to NewJersey.                                                                       
573,18,[2008-07-06 17:03] - Scott Clemmensen was added to NewJersey.                                                                   
574,18,[2008-07-06 17:03] - Scott Gomez was added to NewJersey.                                                                        
575,18,[2008-07-06 17:03] - Dominic Moore was added to NewJersey.                                                                      
576,18,[2008-07-06 17:03] - Alexei Semenov was added to NewJersey.                                                                     
577,18,[2008-07-06 17:03] - Radek Martinek was added to NewJersey.                                                                     
578,18,[2008-07-06 17:03] - Zdeno Chara was added to NewJersey.                                                                        
579,18,[2008-07-06 17:03] - Tomas Kopecky was added to NewJersey.                                                                      
580,18,[2008-07-06 17:03] - Peter Schaefer was added to NewJersey.                                                                     
581,18,[2008-07-06 17:03] - Martin Brodeur was added to NewJersey.                                                                     
582,18,[2008-07-06 17:03] - Cody McCormick was added to NewJersey.                                                                     
583,18,[2008-07-06 17:03] - Jim Vandermeer was added to NewJersey.                                                                     
584,18,[2008-07-06 17:03] - Chris Kelly was added to NewJersey.                                                                        
585,18,[2008-07-06 17:03] - Niko Kapanen was added to NewJersey.                                                                       
586,18,[2008-07-06 17:03] - Keith Aucoin was added to NewJersey.                                                                       
587,18,[2008-07-06 17:03] - Patrick Eaves was added to NewJersey.                                                                      
588,18,[2008-07-06 17:03] - Oleg Saprykin was added to NewJersey.                                                                      
589,19,[2008-07-06 17:03] - Trevor Linden was added to NYIsles.                                                                        
590,19,[2008-07-06 17:03] - Scott Niedermayer was added to NYIsles.                                                                    
591,19,[2008-07-06 17:03] - Tomas Vokoun was added to NYIsles.                                                                         
592,19,[2008-07-06 17:03] - Brian Rafalski was added to NYIsles.                                                                       
593,19,[2008-07-06 17:03] - Willie Mitchell was added to NYIsles.                                                                      
594,19,[2008-07-06 17:03] - Viktor Kozlov was added to NYIsles.                                                                        
595,19,[2008-07-06 17:03] - Pascal Leclaire was added to NYIsles.                                                                      
596,19,[2008-07-06 17:03] - Patrick O'Sullivan was added to NYIsles.                                                                   
597,19,[2008-07-06 17:03] - Wojtek Wolski was added to NYIsles.                                                                        
598,19,[2008-07-06 17:03] - Anze Kopitar was added to NYIsles.                                                                         
599,19,[2008-07-06 17:03] - Ales Hemsky was added to NYIsles.                                                                          
600,19,[2008-07-06 17:03] - Mike Cammalleri was added to NYIsles.                                                                      
601,19,[2008-07-06 17:03] - Mike Sillinger was added to NYIsles.                                                                       
602,19,[2008-07-06 17:03] - Kevin Bieksa was added to NYIsles.                                                                         
603,19,[2008-07-06 17:03] - Ian Laperriere was added to NYIsles.                                                                       
604,19,[2008-07-06 17:03] - Julien Ellis-Plante was added to NYIsles.                                                                  
605,19,[2008-07-06 17:03] - Sergei Brylin was added to NYIsles.                                                                        
606,19,[2008-07-06 17:03] - Pavel Datsyuk was added to NYIsles.                                                                        
607,19,[2008-07-06 17:03] - Teppo Numminen was added to NYIsles.                                                                       
608,19,[2008-07-06 17:03] - Jussi Markannen was added to NYIsles.                                                                      
609,19,[2008-07-06 17:03] - Niclas Havelid was added to NYIsles.                                                                       
610,19,[2008-07-06 17:03] - Byron Ritchie was added to NYIsles.                                                                        
611,19,[2008-07-06 17:03] - Peter Forsberg was added to NYIsles.                                                                       
612,19,[2008-07-06 17:03] - Keith Carney was added to NYIsles.                                                                         
613,19,[2008-07-06 17:03] - Denis Hamel was added to NYIsles.                                                                          
614,19,[2008-07-06 17:03] - Sean Bergenheim was added to NYIsles.                                                                      
615,19,[2008-07-06 17:03] - Valtteri Filppula was added to NYIsles.                                                                    
616,19,[2008-07-06 17:03] - Alexander Radulov was added to NYIsles.                                                                    
617,20,[2008-07-06 17:03] - Dimitri Afanasenkov was added to NYRangers.                                                                
618,20,[2008-07-06 17:03] - Denis Gauthier was added to NYRangers.                                                                     
619,20,[2008-07-06 17:03] - Antti Miettinen was added to NYRangers.                                                                    
620,20,[2008-07-06 17:03] - Braydon Coburn was added to NYRangers.                                                                     
621,20,[2008-07-06 17:03] - Jason Bacashihua was added to NYRangers.                                                                   
622,20,[2008-07-06 17:03] - Joffrey Lupul was added to NYRangers.                                                                      
623,20,[2008-07-06 17:03] - Colton Orr was added to NYRangers.                                                                         
624,20,[2008-07-06 17:03] - Adrian Aucoin was added to NYRangers.                                                                      
625,20,[2008-07-06 17:03] - Josh Hennessy was added to NYRangers.                                                                      
626,20,[2008-07-06 17:03] - Jed Ortmeyer was added to NYRangers.                                                                       
627,20,[2008-07-06 17:03] - Derek Morris was added to NYRangers.                                                                       
628,20,[2008-07-06 17:03] - Stephen Valiquette was added to NYRangers.                                                                 
629,20,[2008-07-06 17:03] - Blair Betts was added to NYRangers.                                                                        
630,20,[2008-07-06 17:03] - Sean Avery was added to NYRangers.                                                                         
631,20,[2008-07-06 17:03] - Ivan Baranka was added to NYRangers.                                                                       
632,20,[2008-07-06 17:03] - Alexei Zhitnik was added to NYRangers.                                                                     
633,20,[2008-07-06 17:03] - David Liffiton was added to NYRangers.                                                                     
634,20,[2008-07-06 17:03] - Greg Moore was added to NYRangers.                                                                         
635,20,[2008-07-06 17:03] - Colby Armstrong was added to NYRangers.                                                                    
636,20,[2008-07-06 17:03] - Franz Nielsen was added to NYRangers.                                                                      
637,20,[2008-07-06 17:03] - Rico Fata was added to NYRangers.                                                                          
638,20,[2008-07-06 17:03] - Kyle Wellwood was added to NYRangers.                                                                      
639,20,[2008-07-06 17:03] - Johan Holmqvist was added to NYRangers.                                                                    
640,20,[2008-07-06 17:03] - Michael Funk was added to NYRangers.                                                                       
641,20,[2008-07-06 17:03] - Yan Stastny was added to NYRangers.                                                                        
642,20,[2008-07-06 17:03] - Jakub Klepis was added to NYRangers.                                                                       
643,20,[2008-07-06 17:03] - P.J. Axelsson was added to NYRangers.                                                                      
644,20,[2008-07-06 17:03] - Lawrence Nycholat was added to NYRangers.                                                                  
645,20,[2008-07-06 17:03] - Daniel Girardi was added to NYRangers.                                                                     
646,20,[2008-07-06 17:03] - Sergei Samsonov was added to NYRangers.                                                                    
647,20,[2008-07-06 17:03] - Petr Prucha was added to NYRangers.                                                                        
648,20,[2008-07-06 17:03] - Ossi Vaananen was added to NYRangers.                                                                      
649,20,[2008-07-06 17:03] - Kirk Maltby was added to NYRangers.                                                                        
650,20,[2008-07-06 17:03] - Mats Sundin was added to NYRangers.                                                                        
651,20,[2008-07-06 17:03] - Ryan Callahan was added to NYRangers.                                                                      
652,21,[2008-07-06 17:03] - Andy Hilbert was added to Ottawa.                                                                          
653,21,[2008-07-06 17:03] - Derrick Walser was added to Ottawa.                                                                        
654,21,[2008-07-06 17:03] - Dennis Wideman was added to Ottawa.                                                                        
655,21,[2008-07-06 17:03] - Joe DiPenta was added to Ottawa.                                                                           
656,21,[2008-07-06 17:03] - Daniel Tjarnqvist was added to Ottawa.                                                                     
657,21,[2008-07-06 17:03] - Jamie Lundmark was added to Ottawa.                                                                        
658,21,[2008-07-06 17:03] - Alex Auld was added to Ottawa.                                                                             
659,21,[2008-07-06 17:03] - Daniel Alfredsson was added to Ottawa.                                                                     
660,21,[2008-07-06 17:03] - Robert Nilsson was added to Ottawa.                                                                        
661,21,[2008-07-06 17:03] - Brian Elliott was added to Ottawa.                                                                         
662,21,[2008-07-06 17:03] - Zach Parise was added to Ottawa.                                                                           
663,21,[2008-07-06 17:03] - Kevin Dallman was added to Ottawa.                                                                         
664,21,[2008-07-06 17:03] - Josef Vasicek was added to Ottawa.                                                                         
665,21,[2008-07-06 17:03] - Mike Richards was added to Ottawa.                                                                         
666,21,[2008-07-06 17:03] - Paul Ranger was added to Ottawa.                                                                           
667,21,[2008-07-06 17:03] - Cam Barker was added to Ottawa.                                                                            
668,21,[2008-07-06 17:03] - Geoff Sanderson was added to Ottawa.                                                                       
669,21,[2008-07-06 17:03] - Nick Tarnasky was added to Ottawa.                                                                         
670,21,[2008-07-06 17:03] - Ken Klee was added to Ottawa.                                                                              
671,21,[2008-07-06 17:03] - Brad Ference was added to Ottawa.                                                                          
672,21,[2008-07-06 17:03] - John Erskine was added to Ottawa.                                                                          
673,21,[2008-07-06 17:03] - Anson Carter was added to Ottawa.                                                                          
674,21,[2008-07-06 17:03] - Patrice Brisebois was added to Ottawa.                                                                     
675,21,[2008-07-06 17:03] - Dave Scatchard was added to Ottawa.                                                                        
676,21,[2008-07-06 17:03] - Christian Ehrhoff was added to Ottawa.                                                                     
677,21,[2008-07-06 17:03] - Sami Salo was added to Ottawa.                                                                             
678,21,[2008-07-06 17:03] - Eric Boulton was added to Ottawa.                                                                          
679,21,[2008-07-06 17:03] - Alexandre Giroux was added to Ottawa.                                                                      
680,22,[2008-07-06 17:03] - Justin Williams was added to Philly.                                                                       
681,22,[2008-07-06 17:03] - Stephane Robidas was added to Philly.                                                                      
682,22,[2008-07-06 17:03] - Alyn McCauley was added to Philly.                                                                         
683,22,[2008-07-06 17:03] - Andy Greene was added to Philly.                                                                           
684,22,[2008-07-06 17:03] - Ben Eager was added to Philly.                                                                             
685,22,[2008-07-06 17:03] - Sergei Gonchar was added to Philly.                                                                        
686,22,[2008-07-06 17:03] - Bryan Allen was added to Philly.                                                                           
687,22,[2008-07-06 17:03] - Nicklas Lidstrom was added to Philly.                                                                      
688,22,[2008-07-06 17:03] - Josh Harding was added to Philly.                                                                          
689,22,[2008-07-06 17:03] - Dany Sabourin was added to Philly.                                                                         
690,22,[2008-07-06 17:03] - Nathan Dempsey was added to Philly.                                                                        
691,22,[2008-07-06 17:03] - Jason Smith was added to Philly.                                                                           
692,22,[2008-07-06 17:03] - Ruslan Fedotenko was added to Philly.                                                                      
693,22,[2008-07-06 17:03] - Bryan Berard was added to Philly.                                                                          
694,22,[2008-07-06 17:03] - Andrew Brunette was added to Philly.                                                                       
695,22,[2008-07-06 17:03] - Chris Mason was added to Philly.                                                                           
696,22,[2008-07-06 17:03] - Vaclav Prospal was added to Philly.                                                                        
697,22,[2008-07-06 17:03] - Tom Kostopoulos was added to Philly.                                                                       
698,22,[2008-07-06 17:03] - Branko Radivojevic was added to Philly.                                                                    
699,22,[2008-07-06 17:03] - Martin Havlat was added to Philly.                                                                         
700,22,[2008-07-06 17:03] - Manny Malhotra was added to Philly.                                                                        
701,22,[2008-07-06 17:03] - Mike Commodore was added to Philly.                                                                        
702,22,[2008-07-06 17:03] - Vitaly Vishnevski was added to Philly.                                                                     
703,22,[2008-07-06 17:03] - Mike Ribeiro was added to Philly.                                                                          
704,22,[2008-07-06 17:03] - Ben Guite was added to Philly.                                                                             
705,22,[2008-07-06 17:03] - Keith Tkachuk was added to Philly.                                                                         
706,22,[2008-07-06 17:03] - Bates Battaglia was added to Philly.                                                                       
707,22,[2008-07-06 17:03] - Kyle Greentree was added to Philly.                                                                        
708,23,[2008-07-06 17:03] - Brett Sterling was added to Phoenix.                                                                       
709,23,[2008-07-06 17:03] - Fedor Tyutin was added to Phoenix.                                                                         
710,23,[2008-07-06 17:03] - Jeff Friesen was added to Phoenix.                                                                         
711,23,[2008-07-06 17:03] - Nick Dimitrakos was added to Phoenix.                                                                      
712,23,[2008-07-06 17:03] - Marek Zidlicky was added to Phoenix.                                                                       
713,23,[2008-07-06 17:03] - Daniel Sedin was added to Phoenix.                                                                         
714,23,[2008-07-06 17:03] - Jose Theodore was added to Phoenix.                                                                        
715,23,[2008-07-06 17:03] - Chris Campoli was added to Phoenix.                                                                        
716,23,[2008-07-06 17:03] - Thomas Pöck was added to Phoenix.                                                                          
717,23,[2008-07-06 17:03] - George Parros was added to Phoenix.                                                                        
718,23,[2008-07-06 17:03] - Pat Rissmiller was added to Phoenix.                                                                       
719,23,[2008-07-06 17:03] - Todd Marchant was added to Phoenix.                                                                        
720,23,[2008-07-06 17:03] - Brian Pothier was added to Phoenix.                                                                        
721,23,[2008-07-06 17:03] - Manny Fernandez was added to Phoenix.                                                                      
722,23,[2008-07-06 17:03] - Andre Roy was added to Phoenix.                                                                            
723,23,[2008-07-06 17:03] - Tim Taylor was added to Phoenix.                                                                           
724,23,[2008-07-06 17:03] - Milan Hejduk was added to Phoenix.                                                                         
725,23,[2008-07-06 17:03] - Wade Brookbank was added to Phoenix.                                                                       
726,23,[2008-07-06 17:03] - Steve McCarthy was added to Phoenix.                                                                       
727,23,[2008-07-06 17:03] - Brian Boucher was added to Phoenix.                                                                        
728,23,[2008-07-06 17:03] - Joey MacDonald was added to Phoenix.                                                                       
729,23,[2008-07-06 17:03] - Shane O'Brien was added to Phoenix.                                                                        
730,23,[2008-07-06 17:03] - Henrik Sedin was added to Phoenix.                                                                         
731,23,[2008-07-06 17:03] - Mark Smith was added to Phoenix.                                                                           
732,23,[2008-07-06 17:03] - Janne Niinimaa was added to Phoenix.                                                                       
733,23,[2008-07-06 17:03] - Stephane Yelle was added to Phoenix.                                                                       
734,23,[2008-07-06 17:03] - Toby Petersen was added to Phoenix.                                                                        
735,24,[2008-07-06 17:03] - Brian Rolston was added to Pittsburgh.                                                                     
736,24,[2008-07-06 17:03] - Joni Pitkanen was added to Pittsburgh.                                                                     
737,24,[2008-07-06 17:03] - Kimmo Timonen was added to Pittsburgh.                                                                     
738,24,[2008-07-06 17:03] - Olaf Kolzig was added to Pittsburgh.                                                                       
739,24,[2008-07-06 17:03] - Drew Larman was added to Pittsburgh.                                                                       
740,24,[2008-07-06 17:03] - David Vyborny was added to Pittsburgh.                                                                     
741,24,[2008-07-06 17:03] - Brad Lukowich was added to Pittsburgh.                                                                     
742,24,[2008-07-06 17:03] - Shane Doan was added to Pittsburgh.                                                                        
743,24,[2008-07-06 17:03] - Teddy Purcell was added to Pittsburgh.                                                                     
744,24,[2008-07-06 17:03] - David Krejci was added to Pittsburgh.                                                                      
745,24,[2008-07-06 17:03] - Vincent Lecavalier was added to Pittsburgh.                                                                
746,24,[2008-07-06 17:03] - Kristian Huselius was added to Pittsburgh.                                                                 
747,24,[2008-07-06 17:03] - Jussi Jokinen was added to Pittsburgh.                                                                     
748,24,[2008-07-06 17:03] - Matt Pettinger was added to Pittsburgh.                                                                    
749,24,[2008-07-06 17:03] - Ryan Whitney was added to Pittsburgh.                                                                      
750,24,[2008-07-06 17:03] - Antti Laaksonen was added to Pittsburgh.                                                                   
751,24,[2008-07-06 17:03] - David Clarkson was added to Pittsburgh.                                                                    
752,24,[2008-07-06 17:03] - Matt Jones was added to Pittsburgh.                                                                        
753,24,[2008-07-06 17:03] - Jeff Carter was added to Pittsburgh.                                                                       
754,24,[2008-07-06 17:03] - Martin Erat was added to Pittsburgh.                                                                       
755,24,[2008-07-06 17:03] - Duvie Westcott was added to Pittsburgh.                                                                    
756,24,[2008-07-06 17:03] - Michael Nylander was added to Pittsburgh.                                                                  
757,24,[2008-07-06 17:03] - Cam Ward was added to Pittsburgh.                                                                          
758,24,[2008-07-06 17:03] - Robert Scuderi was added to Pittsburgh.                                                                    
759,24,[2008-07-06 17:03] - Marc Edouard Vlasic was added to Pittsburgh.                                                               
760,25,[2008-07-06 17:03] - Eric Perrin was added to StLouis.                                                                          
761,25,[2008-07-06 17:03] - Jay Pandolfo was added to StLouis.                                                                         
762,25,[2008-07-06 17:03] - Ladislav Smid was added to StLouis.                                                                        
763,25,[2008-07-06 17:03] - Zenon Konopka was added to StLouis.                                                                        
764,25,[2008-07-06 17:03] - Sergei Fedorov was added to StLouis.                                                                       
765,25,[2008-07-06 17:03] - Rostislav Olesz was added to StLouis.                                                                      
766,25,[2008-07-06 17:03] - Martin St.Louis was added to StLouis.                                                                      
767,25,[2008-07-06 17:03] - Tomas Plekanec was added to StLouis.                                                                       
768,25,[2008-07-06 17:03] - Jay Bouwmeester was added to StLouis.                                                                      
769,25,[2008-07-06 17:03] - Francois Beauchemin was added to StLouis.                                                                  
770,25,[2008-07-06 17:03] - Robert Lang was added to StLouis.                                                                          
771,25,[2008-07-06 17:03] - Pierre-Marc Bouchard was added to StLouis.                                                                 
772,25,[2008-07-06 17:03] - Guillaume Latendresse was added to StLouis.                                                                
773,25,[2008-07-06 17:03] - Joe Corvo was added to StLouis.                                                                            
774,25,[2008-07-06 17:03] - Brian Willsie was added to StLouis.                                                                        
775,25,[2008-07-06 17:03] - Billy Sauer was added to StLouis.                                                                          
776,25,[2008-07-06 17:03] - Rick Dipietro was added to StLouis.                                                                        
777,25,[2008-07-06 17:03] - Richie Regehr was added to StLouis.                                                                        
778,25,[2008-07-06 17:03] - Mark Parrish was added to StLouis.                                                                         
779,25,[2008-07-06 17:03] - Derian Hatcher was added to StLouis.                                                                       
780,25,[2008-07-06 17:03] - JP Dumont was added to StLouis.                                                                            
781,25,[2008-07-06 17:03] - Phil Kessel was added to StLouis.                                                                          
782,25,[2008-07-06 17:03] - Eric Nystrom was added to StLouis.                                                                         
783,25,[2008-07-06 17:03] - Gregory Campbell was added to StLouis.                                                                     
784,25,[2008-07-06 17:03] - Antero Niittymaki was added to StLouis.                                                                    
785,25,[2008-07-06 17:03] - Aaron Voros was added to StLouis.                                                                          
786,25,[2008-07-06 17:03] - DJ King was added to StLouis.                                                                              
787,26,[2008-07-06 17:03] - Tomas Kaberle was added to SanJose.                                                                        
788,26,[2008-07-06 17:03] - Jason Blake was added to SanJose.                                                                          
789,26,[2008-07-06 17:03] - Pascal Dupuis was added to SanJose.                                                                        
790,26,[2008-07-06 17:03] - Eric Brewer was added to SanJose.                                                                          
791,26,[2008-07-06 17:03] - Tim Jackman was added to SanJose.                                                                          
792,26,[2008-07-06 17:03] - Jamie Heward was added to SanJose.                                                                         
793,26,[2008-07-06 17:03] - Owen Nolan was added to SanJose.                                                                           
794,26,[2008-07-06 17:03] - Olli Jokinen was added to SanJose.                                                                         
795,26,[2008-07-06 17:03] - Ilja Bryzgalov was added to SanJose.                                                                       
796,26,[2008-07-06 17:03] - Ryane Clowe was added to SanJose.                                                                          
797,26,[2008-07-06 17:03] - Tim Connolly was added to SanJose.                                                                         
798,26,[2008-07-06 17:03] - David Lenevue was added to SanJose.                                                                        
799,26,[2008-07-06 17:03] - Enver Lisin was added to SanJose.                                                                          
800,26,[2008-07-06 17:03] - Michal Rozsival was added to SanJose.                                                                      
801,26,[2008-07-06 17:03] - Triston Grant was added to SanJose.                                                                        
802,26,[2008-07-06 17:03] - Jere Lehtinen was added to SanJose.                                                                        
803,26,[2008-07-06 17:03] - Evgeni Nabokov was added to SanJose.                                                                       
804,26,[2008-07-06 17:03] - Shea Weber was added to SanJose.                                                                           
805,26,[2008-07-06 17:03] - Zbynek Michalek was added to SanJose.                                                                      
806,26,[2008-07-06 17:03] - Radek Bonk was added to SanJose.                                                                           
807,26,[2008-07-06 17:03] - Evgeni Malkin was added to SanJose.                                                                        
808,26,[2008-07-06 17:03] - Marcel Goc was added to SanJose.                                                                           
809,26,[2008-07-06 17:03] - Kyle Cumiskey was added to SanJose.                                                                        
810,26,[2008-07-06 17:03] - Martin Lapointe was added to SanJose.                                                                      
811,26,[2008-07-06 17:03] - Rod Brind'Amour was added to SanJose.                                                                      
812,26,[2008-07-06 17:03] - Milan Michalek was added to SanJose.                                                                       
813,26,[2008-07-06 17:03] - Dan Boyle was added to SanJose.                                                                            
814,26,[2008-07-06 17:03] - Derek Boogaard was added to SanJose.                                                                       
815,27,[2008-07-06 17:03] - Jarkko Ruutu was added to TampaBay.                                                                        
816,27,[2008-07-06 17:03] - Brad Isbister was added to TampaBay.                                                                       
817,27,[2008-07-06 17:03] - Dominik Hasek was added to TampaBay.                                                                       
818,27,[2008-07-06 17:03] - Andrew Cogliano was added to TampaBay.                                                                     
819,27,[2008-07-06 17:03] - Josh Langfeld was added to TampaBay.                                                                       
820,27,[2008-07-06 17:03] - Ian White was added to TampaBay.                                                                           
821,27,[2008-07-06 17:03] - Carlo Colaiacovo was added to TampaBay.                                                                    
822,27,[2008-07-06 17:03] - Keith Ballard was added to TampaBay.                                                                       
823,27,[2008-07-06 17:03] - Ryan Malone was added to TampaBay.                                                                         
824,27,[2008-07-06 17:03] - Garth Murray was added to TampaBay.                                                                        
825,27,[2008-07-06 17:03] - Greg DeVries was added to TampaBay.                                                                        
826,27,[2008-07-06 17:03] - Glen Murray was added to TampaBay.                                                                         
827,27,[2008-07-06 17:03] - Nils Ekman was added to TampaBay.                                                                          
828,27,[2008-07-06 17:03] - Jimmy Howard was added to TampaBay.                                                                        
829,27,[2008-07-06 17:03] - Donald MacLean was added to TampaBay.                                                                      
830,27,[2008-07-06 17:03] - Alexandre Burrows was added to TampaBay.                                                                   
831,27,[2008-07-06 17:03] - Richard Matvichuk was added to TampaBay.                                                                   
832,27,[2008-07-06 17:03] - Michael Garnett was added to TampaBay.                                                                     
833,27,[2008-07-06 17:03] - Dustin Penner was added to TampaBay.                                                                       
834,27,[2008-07-06 17:03] - Andrew Ebbett was added to TampaBay.                                                                       
835,27,[2008-07-06 17:03] - RJ Umberger was added to TampaBay.                                                                         
836,27,[2008-07-06 17:03] - Steve Ott was added to TampaBay.                                                                           
837,27,[2008-07-06 17:03] - Curtis Joseph was added to TampaBay.                                                                       
838,27,[2008-07-06 17:03] - Josh Green was added to TampaBay.                                                                          
839,27,[2008-07-06 17:03] - Cale Hulse was added to TampaBay.                                                                          
840,27,[2008-07-06 17:03] - Eric Cairns was added to TampaBay.                                                                         
841,27,[2008-07-06 17:03] - Ryan Craig was added to TampaBay.                                                                          
842,27,[2008-07-06 17:03] - Patrick Coulombe was added to TampaBay.                                                                    
843,27,[2008-07-06 17:03] - Matthew Lombardi was added to TampaBay.                                                                    
844,28,[2008-07-06 17:03] - Brad Boyes was added to Toronto.                                                                           
845,28,[2008-07-06 17:03] - Andrej Meszaros was added to Toronto.                                                                      
846,28,[2008-07-06 17:03] - Philippe Boucher was added to Toronto.                                                                     
847,28,[2008-07-06 17:03] - Nathan Horton was added to Toronto.                                                                        
848,28,[2008-07-06 17:03] - Mark Mowers was added to Toronto.                                                                          
849,28,[2008-07-06 17:03] - Brendan Shanahan was added to Toronto.                                                                     
850,28,[2008-07-06 17:03] - Gary Roberts was added to Toronto.                                                                         
851,28,[2008-07-06 17:03] - Travis Green was added to Toronto.                                                                         
