Number,Team,Transaction,DateTime,Empty
1816,28,[13/07/2013 3:22:45 PM] - Taylor Beck was added to Maple Leafs.,12:00:00 AM,
1817,28,[13/07/2013 3:22:48 PM] - Eric Gryba was added to Maple Leafs.,12:00:00 AM,
1818,29,[13/07/2013 3:28:40 PM] - Christian Thomas was added to Canucks.,12:00:00 AM,
1819,20,[13/07/2013 3:31:21 PM] - Ryane Clowe was added to Rangers.,12:00:00 AM,
1820,20,[13/07/2013 3:31:22 PM] - TRADE : From Rangers to Maple Leafs : Y:2014-RND:3-NYR- Y:2014-RND:3-OTT.,12:00:00 AM,
1821,28,[13/07/2013 3:31:22 PM] - TRADE : From Rangers to Maple Leafs : Y:2014-RND:3-NYR- Y:2014-RND:3-OTT.,12:00:00 AM,
1822,28,[13/07/2013 3:31:22 PM] - TRADE : From Maple Leafs to Rangers : Ryane Clowe (70).,12:00:00 AM,
1823,20,[13/07/2013 3:31:22 PM] - TRADE : From Maple Leafs to Rangers : Ryane Clowe (70).,12:00:00 AM,
1824,6,[13/07/2013 3:32:08 PM] - Daniel Cleary was added to Hurricanes.,12:00:00 AM,
1825,12,[13/07/2013 3:32:08 PM] - Dan Paille was added to Oilers.,12:00:00 AM,
1826,12,[13/07/2013 3:32:09 PM] - TRADE : From Oilers to Hurricanes : Daniel Cleary (68)- Adam Almqvist (P)- Taylor Leier (P).,12:00:00 AM,
1827,6,[13/07/2013 3:32:09 PM] - TRADE : From Oilers to Hurricanes : Daniel Cleary (68)- Adam Almqvist (P)- Taylor Leier (P).,12:00:00 AM,
1828,6,[13/07/2013 3:32:09 PM] - TRADE : From Hurricanes to Oilers : Dan Paille (62)- Paul Ladue (P)- Y:2014-RND:3-CAR.,12:00:00 AM,
1829,12,[13/07/2013 3:32:09 PM] - TRADE : From Hurricanes to Oilers : Dan Paille (62)- Paul Ladue (P)- Y:2014-RND:3-CAR.,12:00:00 AM,
1830,17,[13/07/2013 3:32:30 PM] - Colin Greening was added to Predators.,12:00:00 AM,
1831,17,[13/07/2013 3:32:30 PM] - Matt Frattin was added to Predators.,12:00:00 AM,
1832,20,[13/07/2013 3:32:30 PM] - T.J. Oshie was added to Rangers.,12:00:00 AM,
1833,20,[13/07/2013 3:32:31 PM] - TRADE : From Rangers to Predators : Colin Greening (66)- Matt Frattin (58).,12:00:00 AM,
1834,17,[13/07/2013 3:32:31 PM] - TRADE : From Rangers to Predators : Colin Greening (66)- Matt Frattin (58).,12:00:00 AM,
1835,17,[13/07/2013 3:32:31 PM] - TRADE : From Predators to Rangers : T.J. Oshie (72).,12:00:00 AM,
1836,20,[13/07/2013 3:32:31 PM] - TRADE : From Predators to Rangers : T.J. Oshie (72).,12:00:00 AM,
1837,9,[13/07/2013 3:33:06 PM] - TRADE : From Blue Jackets to Sharks : Y:2013-RND:2-MIN- Y:2014-RND:2-CLB.,12:00:00 AM,
1838,26,[13/07/2013 3:33:06 PM] - TRADE : From Blue Jackets to Sharks : Y:2013-RND:2-MIN- Y:2014-RND:2-CLB.,12:00:00 AM,
1839,26,[13/07/2013 3:33:06 PM] - TRADE : From Sharks to Blue Jackets : Y:2013-RND:1-SJS.,12:00:00 AM,
1840,9,[13/07/2013 3:33:06 PM] - TRADE : From Sharks to Blue Jackets : Y:2013-RND:1-SJS.,12:00:00 AM,
1841,15,[14/07/2013 10:00:56 AM] - David Backes was added to Wild.,12:00:00 AM,
1842,7,[14/07/2013 10:00:56 AM] - Kyle Brodziak was added to Blackhawks.,12:00:00 AM,
1843,7,[14/07/2013 10:00:58 AM] - TRADE : From Blackhawks to Wild : David Backes (73)- Y:2013-RND:3-FLA.,12:00:00 AM,
1844,15,[14/07/2013 10:00:58 AM] - TRADE : From Blackhawks to Wild : David Backes (73)- Y:2013-RND:3-FLA.,12:00:00 AM,
1845,15,[14/07/2013 10:00:58 AM] - TRADE : From Wild to Blackhawks : Kyle Brodziak (70)- Chris Kreider (P).,12:00:00 AM,
1846,7,[14/07/2013 10:00:58 AM] - TRADE : From Wild to Blackhawks : Kyle Brodziak (70)- Chris Kreider (P).,12:00:00 AM,
1847,22,[14/07/2013 12:29:57 PM] - Jonathan Audy-Marchessault was added to Flyers.,12:00:00 AM,
1848,22,[14/07/2013 12:29:58 PM] - TRADE : From Flyers to Devils : Vladislav Namestnikov (P).,12:00:00 AM,
1849,18,[14/07/2013 12:29:58 PM] - TRADE : From Flyers to Devils : Vladislav Namestnikov (P).,12:00:00 AM,
1850,18,[14/07/2013 12:29:58 PM] - TRADE : From Devils to Flyers : Jonathan Audy-Marchessault (58).,12:00:00 AM,
1851,22,[14/07/2013 12:29:58 PM] - TRADE : From Devils to Flyers : Jonathan Audy-Marchessault (58).,12:00:00 AM,
1852,7,[14/07/2013 1:04:38 PM] - Blackhawks drafts Nathan MacKinnon as the #1 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1853,7,[14/07/2013 1:07:37 PM] - Blackhawks drafts Jonathan Drouin as the #2 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1854,14,[14/07/2013 1:08:08 PM] - Kings drafts Seth Jones as the #3 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1855,26,[14/07/2013 1:08:14 PM] - Sharks drafts Aleksander Barkov as the #4 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1856,16,[14/07/2013 1:08:43 PM] - Canadiens drafts Sean Monahan as the #5 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1857,1,[14/07/2013 1:12:10 PM] - Ducks drafts Elias Lindholm as the #6 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1858,1,[14/07/2013 1:12:19 PM] - Ducks drafts Valeri Nichushkin as the #7 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1859,23,[14/07/2013 1:17:17 PM] - Coyotes drafts Darnell Nurse as the #8 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1860,8,[14/07/2013 1:17:23 PM] - Avalanche drafts Alexander Wennberg as the #9 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1861,1,[14/07/2013 1:25:59 PM] - Ducks drafts Bo Horvat as the #10 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1862,2,[14/07/2013 1:26:15 PM] - Jets drafts Max Domi as the #11 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1863,9,[14/07/2013 1:26:21 PM] - Blue Jackets drafts Curtis Lazar as the #12 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1864,9,[14/07/2013 1:26:27 PM] - Blue Jackets drafts Hunter Shinkaruk as the #13 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1865,18,[14/07/2013 1:30:45 PM] - TRADE : From Devils to Blues : Y:2013-RND:1-NYI.,12:00:00 AM,
1866,25,[14/07/2013 1:30:45 PM] - TRADE : From Devils to Blues : Y:2013-RND:1-NYI.,12:00:00 AM,
1867,25,[14/07/2013 1:30:45 PM] - TRADE : From Blues to Devils : Y:2013-RND:1-STL- Y:2013-RND:2-STL.,12:00:00 AM,
1868,18,[14/07/2013 1:30:45 PM] - TRADE : From Blues to Devils : Y:2013-RND:1-STL- Y:2013-RND:2-STL.,12:00:00 AM,
1869,12,[14/07/2013 1:33:23 PM] - TRADE : From Oilers to Canadiens : Cody Payne (P)- Y:2013-RND:2-VAN.,12:00:00 AM,
1870,16,[14/07/2013 1:33:23 PM] - TRADE : From Oilers to Canadiens : Cody Payne (P)- Y:2013-RND:2-VAN.,12:00:00 AM,
1871,16,[14/07/2013 1:33:23 PM] - TRADE : From Canadiens to Oilers : Y:2013-RND:2-MTL.,12:00:00 AM,
1872,12,[14/07/2013 1:33:23 PM] - TRADE : From Canadiens to Oilers : Y:2013-RND:2-MTL.,12:00:00 AM,
1873,4,[14/07/2013 1:36:10 PM] - TRADE : From Sabres to Blue Jackets : Y:2013-RND:4-BUF- Y:2013-RND:4-NYI.,12:00:00 AM,
1874,9,[14/07/2013 1:36:10 PM] - TRADE : From Sabres to Blue Jackets : Y:2013-RND:4-BUF- Y:2013-RND:4-NYI.,12:00:00 AM,
1875,9,[14/07/2013 1:36:10 PM] - TRADE : From Blue Jackets to Sabres : Y:2013-RND:4-CLB- Y:2013-RND:4-CHI.,12:00:00 AM,
1876,4,[14/07/2013 1:36:10 PM] - TRADE : From Blue Jackets to Sabres : Y:2013-RND:4-CLB- Y:2013-RND:4-CHI.,12:00:00 AM,
1877,25,[14/07/2013 1:36:59 PM] - Blues drafts Samuel Morin as the #14 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1878,15,[14/07/2013 1:37:09 PM] - Wild drafts Nikita Zadorov as the #15 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1879,25,[14/07/2013 1:38:54 PM] - Blues drafts Anthony Mantha as the #16 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1880,4,[14/07/2013 1:43:34 PM] - Sabres drafts Rasmus Ristolainen as the #17 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1881,1,[14/07/2013 1:44:35 PM] - Ducks drafts Ryan Pulock as the #18 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1882,18,[14/07/2013 1:47:29 PM] - Devils drafts Kerby Rychel as the #19 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1883,15,[14/07/2013 1:48:53 PM] - Wild drafts Adam Erne as the #20 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1884,1,[14/07/2013 1:51:20 PM] - Ducks drafts Joshua Morrissey as the #21 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1885,1,[14/07/2013 1:55:15 PM] - Emerson Etem was added to Ducks.,12:00:00 AM,
1886,1,[14/07/2013 1:55:16 PM] - TRADE : From Ducks to Kings : Elias Lindholm (P).,12:00:00 AM,
1887,14,[14/07/2013 1:55:16 PM] - TRADE : From Ducks to Kings : Elias Lindholm (P).,12:00:00 AM,
1888,14,[14/07/2013 1:55:16 PM] - TRADE : From Kings to Ducks : Emerson Etem (50)- Y:2013-RND:2-EDM- Y:2013-RND:2-LAK.,12:00:00 AM,
1889,1,[14/07/2013 1:55:16 PM] - TRADE : From Kings to Ducks : Emerson Etem (50)- Y:2013-RND:2-EDM- Y:2013-RND:2-LAK.,12:00:00 AM,
1890,28,[14/07/2013 1:57:35 PM] - Maple Leafs drafts Ryan Hartman as the #22 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1891,10,[14/07/2013 1:59:38 PM] - Stars drafts Michael McCarron as the #23 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1892,12,[14/07/2013 2:01:50 PM] - Oilers drafts Emile Poirier as the #24 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1893,1,[14/07/2013 2:03:36 PM] - Ducks drafts Morgan Klimchuk as the #25 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1894,19,[14/07/2013 2:08:21 PM] - Islanders drafts Zachary Fucale as the #26 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1895,2,[14/07/2013 2:09:28 PM] - Jets drafts Frederik Gauthier as the #27 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1896,1,[14/07/2013 2:11:14 PM] - Ducks drafts Mirco Mueller as the #28 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1897,9,[14/07/2013 2:16:10 PM] - Blue Jackets drafts Madison Bowey as the #29 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1898,22,[14/07/2013 2:16:48 PM] - Flyers drafts William Carrier as the #30 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1899,22,[14/07/2013 2:32:27 PM] - TRADE : From Flyers to Predators : Y:2014-RND:1-PHL- Y:2014-RND:2-PHL.,12:00:00 AM,
1900,17,[14/07/2013 2:32:27 PM] - TRADE : From Flyers to Predators : Y:2014-RND:1-PHL- Y:2014-RND:2-PHL.,12:00:00 AM,
1901,17,[14/07/2013 2:32:27 PM] - TRADE : From Predators to Flyers : Y:2013-RND:2-WSH- Y:2014-RND:3-NSH.,12:00:00 AM,
1902,22,[14/07/2013 2:32:27 PM] - TRADE : From Predators to Flyers : Y:2013-RND:2-WSH- Y:2014-RND:3-NSH.,12:00:00 AM,
1903,22,[14/07/2013 2:33:25 PM] - Flyers drafts Valentin Zykov as the #31 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1904,27,[14/07/2013 2:33:42 PM] - Lightning drafts Shea Theodore as the #32 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1905,1,[14/07/2013 2:33:49 PM] - Ducks drafts Andre Burakovsky as the #33 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1906,4,[14/07/2013 2:36:24 PM] - TRADE : From Sabres to Kings : Y:2013-RND:3-CLB- Y:2013-RND:3-SJS.,12:00:00 AM,
1907,14,[14/07/2013 2:36:24 PM] - TRADE : From Sabres to Kings : Y:2013-RND:3-CLB- Y:2013-RND:3-SJS.,12:00:00 AM,
1908,14,[14/07/2013 2:36:24 PM] - TRADE : From Kings to Sabres : Y:2013-RND:2-DAL.,12:00:00 AM,
1909,4,[14/07/2013 2:36:24 PM] - TRADE : From Kings to Sabres : Y:2013-RND:2-DAL.,12:00:00 AM,
1910,1,[14/07/2013 2:37:05 PM] - Ducks drafts Jason Dickinson as the #34 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1911,4,[14/07/2013 2:39:05 PM] - TRADE : From Sabres to Panthers : Y:2013-RND:4-FLA- Y:2013-RND:5-PIT- Y:2013-RND:4-CLB.,12:00:00 AM,
1912,13,[14/07/2013 2:39:05 PM] - TRADE : From Sabres to Panthers : Y:2013-RND:4-FLA- Y:2013-RND:5-PIT- Y:2013-RND:4-CLB.,12:00:00 AM,
1913,13,[14/07/2013 2:39:05 PM] - TRADE : From Panthers to Sabres : Y:2013-RND:3-WPG.,12:00:00 AM,
1914,4,[14/07/2013 2:39:05 PM] - TRADE : From Panthers to Sabres : Y:2013-RND:3-WPG.,12:00:00 AM,
1915,12,[14/07/2013 2:43:12 PM] - Oilers drafts J.T. Compher as the #35 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1916,1,[14/07/2013 2:43:20 PM] - Ducks drafts Marko Dano as the #36 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1917,15,[14/07/2013 2:43:43 PM] - Wild drafts Robert Hagg as the #37 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1918,23,[14/07/2013 2:43:52 PM] - Coyotes drafts Ian McCoshen as the #38 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1919,8,[14/07/2013 2:45:01 PM] - Avalanche drafts Jacob De La Rose as the #39 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1920,16,[14/07/2013 2:49:48 PM] - Canadiens drafts Chris Bigras as the #40 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1921,3,[14/07/2013 2:56:33 PM] - Bruins drafts Carl Dahlstrom as the #41 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1922,17,[14/07/2013 2:56:47 PM] - Predators drafts Nicolas Petan as the #42 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1923,26,[14/07/2013 2:56:54 PM] - Sharks drafts Connor Hurley as the #43 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1924,30,[14/07/2013 2:58:04 PM] - Capitals drafts Laurent Dauphin as the #44 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1925,26,[14/07/2013 2:59:39 PM] - Sharks drafts Steven Santini as the #45 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1926,4,[14/07/2013 3:05:00 PM] - Sabres drafts Justin Bailey as the #46 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1927,4,[14/07/2013 3:11:08 PM] - Sabres drafts Nick Sorensen as the #47 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1928,26,[14/07/2013 3:11:15 PM] - Sharks drafts Eric Comrie as the #48 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1929,18,[14/07/2013 3:16:40 PM] - Devils drafts Zach Nastasiuk as the #49 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1930,8,[14/07/2013 3:19:11 PM] - Avalanche drafts Marco Roy as the #50 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1931,2,[14/07/2013 3:20:53 PM] - Jets drafts Remi Elie as the #51 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1932,17,[14/07/2013 3:22:18 PM] - Predators drafts Gabryel Paquin-Boudreau as the #52 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1933,4,[14/07/2013 3:25:31 PM] - Sabres drafts Artturi Lehkonen as the #53 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1934,1,[14/07/2013 3:28:38 PM] - Ducks drafts Tristan Jarry as the #54 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1935,10,[14/07/2013 3:30:47 PM] - Stars drafts Tyler Bertuzzi as the #55 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1936,16,[14/07/2013 3:31:32 PM] - Canadiens drafts Gustav Olofsson as the #56 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1937,11,[14/07/2013 3:34:08 PM] - Red Wings drafts Oliver Bjorkstrand as the #57 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1938,1,[14/07/2013 3:46:31 PM] - TRADE : From Ducks to Sabres : Y:2014-RND:2-TOR- Y:2013-RND:4-MIN- Y:2013-RND:7-ANH.,12:00:00 AM,
1939,4,[14/07/2013 3:46:31 PM] - TRADE : From Ducks to Sabres : Y:2014-RND:2-TOR- Y:2013-RND:4-MIN- Y:2013-RND:7-ANH.,12:00:00 AM,
1940,4,[14/07/2013 3:46:31 PM] - TRADE : From Sabres to Ducks : Y:2013-RND:2-CAR.,12:00:00 AM,
1941,1,[14/07/2013 3:46:31 PM] - TRADE : From Sabres to Ducks : Y:2013-RND:2-CAR.,12:00:00 AM,
1942,1,[14/07/2013 3:48:39 PM] - Ducks drafts Dillon Heatherington as the #58 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1943,17,[14/07/2013 3:48:47 PM] - Predators drafts Jonathan-Ismael Diaby as the #59 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1944,26,[14/07/2013 3:48:57 PM] - Sharks drafts Anthony Duclair as the #60 overall pick in the Entry Draft of year 2013.,12:00:00 AM,
1945,3,[14/07/2013 4:10:28 PM] - TRADE : From Bruins to Oilers : Y:2013-RND:3-ANH.,12:00:00 AM,
1946,12,[14/07/2013 4:10:28 PM] - TRADE : From Bruins to Oilers : Y:2013-RND:3-ANH.,12:00:00 AM,
1947,12,[14/07/2013 4:10:28 PM] - TRADE : From Oilers to Bruins : Alan Quine (P)- Y:2014-RND:3-CAR.,12:00:00 AM,
1948,3,[14/07/2013 4:10:28 PM] - TRADE : From Oilers to Bruins : Alan Quine (P)- Y:2014-RND:3-CAR.,12:00:00 AM,
1949,3,[18/07/2013 8:06:18 PM] - Jakob Silfverberg was added to Bruins.,12:00:00 AM,
1950,7,[18/07/2013 8:08:30 PM] - Chris Kreider was added to Blackhawks.,12:00:00 AM,
1951,16,[18/07/2013 8:10:23 PM] - Reilly Smith was added to Canadiens.,12:00:00 AM,
1952,16,[18/07/2013 8:10:28 PM] - Brad Malone was added to Canadiens.,12:00:00 AM,
1953,16,[18/07/2013 8:10:32 PM] - Cade Fairchild was added to Canadiens.,12:00:00 AM,
1954,21,[18/07/2013 8:14:26 PM] - Nicklas Jensen was added to Senators.,12:00:00 AM,
1955,27,[18/07/2013 8:14:44 PM] - Brandon Saad was added to Lightning.,12:00:00 AM,
1956,29,[18/07/2013 8:15:39 PM] - Chris Terry was added to Canucks.,12:00:00 AM,
1957,4,[18/07/2013 9:28:23 PM] - TRADE : From Sabres to Red Wings : Y:2013-RND:3-BOS- Y:2013-RND:3-EDM- Y:2013-RND:7-ANH.,12:00:00 AM,
1958,11,[18/07/2013 9:28:23 PM] - TRADE : From Sabres to Red Wings : Y:2013-RND:3-BOS- Y:2013-RND:3-EDM- Y:2013-RND:7-ANH.,12:00:00 AM,
1959,11,[18/07/2013 9:28:23 PM] - TRADE : From Red Wings to Sabres : Y:2013-RND:3-PIT- Y:2013-RND:3-DET- Y:2013-RND:7-BOS.,12:00:00 AM,
1960,4,[18/07/2013 9:28:23 PM] - TRADE : From Red Wings to Sabres : Y:2013-RND:3-PIT- Y:2013-RND:3-DET- Y:2013-RND:7-BOS.,12:00:00 AM,
1961,4,[18/07/2013 9:29:15 PM] - TRADE : From Sabres to Senators : Y:2013-RND:4-CAR- Y:2013-RND:4-CHI- Y:2013-RND:5-FLA- Y:2013-RND:5-NJD.,12:00:00 AM,
1962,21,[18/07/2013 9:29:15 PM] - TRADE : From Sabres to Senators : Y:2013-RND:4-CAR- Y:2013-RND:4-CHI- Y:2013-RND:5-FLA- Y:2013-RND:5-NJD.,12:00:00 AM,
1963,21,[18/07/2013 9:29:15 PM] - TRADE : From Senators to Sabres : Y:2013-RND:3-CGY.,12:00:00 AM,
1964,4,[18/07/2013 9:29:15 PM] - TRADE : From Senators to Sabres : Y:2013-RND:3-CGY.,12:00:00 AM,
1965,3,[18/07/2013 9:30:08 PM] - TRADE : From Bruins to Blackhawks : Daniil Zharkov (P).,12:00:00 AM,
1966,7,[18/07/2013 9:30:08 PM] - TRADE : From Bruins to Blackhawks : Daniil Zharkov (P).,12:00:00 AM,
1967,7,[18/07/2013 9:30:08 PM] - TRADE : From Blackhawks to Bruins : Y:2014-RND:2-MIN.,12:00:00 AM,
1968,3,[18/07/2013 9:30:08 PM] - TRADE : From Blackhawks to Bruins : Y:2014-RND:2-MIN.,12:00:00 AM,
1969,14,[18/07/2013 9:31:05 PM] - TRADE : From Kings to Ducks : Y:2013-RND:3-SJS- Y:2013-RND:4-NSH.,12:00:00 AM,
1970,1,[18/07/2013 9:31:05 PM] - TRADE : From Kings to Ducks : Y:2013-RND:3-SJS- Y:2013-RND:4-NSH.,12:00:00 AM,
1971,1,[18/07/2013 9:31:05 PM] - TRADE : From Ducks to Kings : Y:2013-RND:3-OTT- Y:2014-RND:4-CGY.,12:00:00 AM,
1972,14,[18/07/2013 9:31:05 PM] - TRADE : From Ducks to Kings : Y:2013-RND:3-OTT- Y:2014-RND:4-CGY.,12:00:00 AM,
1973,7,[18/07/2013 9:31:50 PM] - Marcus Kruger was added to Blackhawks.,12:00:00 AM,
1974,23,[18/07/2013 9:31:50 PM] - Calvin de Haan was added to Coyotes.,12:00:00 AM,
1975,23,[18/07/2013 9:31:51 PM] - TRADE : From Coyotes to Blackhawks : Marcus Kruger (62).,12:00:00 AM,
1976,7,[18/07/2013 9:31:51 PM] - TRADE : From Coyotes to Blackhawks : Marcus Kruger (62).,12:00:00 AM,
1977,7,[18/07/2013 9:31:51 PM] - TRADE : From Blackhawks to Coyotes : Calvin de Haan (54)- Y:2014-RND:5-CHI.,12:00:00 AM,
1978,23,[18/07/2013 9:31:51 PM] - TRADE : From Blackhawks to Coyotes : Calvin de Haan (54)- Y:2014-RND:5-CHI.,12:00:00 AM,
1979,23,[18/07/2013 9:32:33 PM] - Brian Elliott was added to Coyotes.,12:00:00 AM,
1980,23,[18/07/2013 9:32:34 PM] - TRADE : From Coyotes to Flames : Colton Sissons (P)- Y:2013-RND:3-STL- Y:2013-RND:5-PHL.,12:00:00 AM,
1981,5,[18/07/2013 9:32:34 PM] - TRADE : From Coyotes to Flames : Colton Sissons (P)- Y:2013-RND:3-STL- Y:2013-RND:5-PHL.,12:00:00 AM,
1982,5,[18/07/2013 9:32:34 PM] - TRADE : From Flames to Coyotes : Brian Elliott (80).,12:00:00 AM,
1983,23,[18/07/2013 9:32:34 PM] - TRADE : From Flames to Coyotes : Brian Elliott (80).,12:00:00 AM,
1984,23,[18/07/2013 9:33:12 PM] - Paul Postma was added to Coyotes.,12:00:00 AM,
1985,12,[18/07/2013 9:33:12 PM] - Matt Donovan was added to Oilers.,12:00:00 AM,
1986,12,[18/07/2013 9:33:14 PM] - TRADE : From Oilers to Coyotes : Paul Postma (54).,12:00:00 AM,
1987,23,[18/07/2013 9:33:14 PM] - TRADE : From Oilers to Coyotes : Paul Postma (54).,12:00:00 AM,
1988,23,[18/07/2013 9:33:14 PM] - TRADE : From Coyotes to Oilers : Matt Donovan (58)- Rob OGara (P).,12:00:00 AM,
1989,12,[18/07/2013 9:33:14 PM] - TRADE : From Coyotes to Oilers : Matt Donovan (58)- Rob OGara (P).,12:00:00 AM,
1990,6,[18/07/2013 9:34:22 PM] - Jamie McBain was added to Hurricanes.,12:00:00 AM,
1991,6,[18/07/2013 9:34:24 PM] - TRADE : From Hurricanes to Senators : Joseph Blandisi (P)- Y:2014-RND:2-CAR.,12:00:00 AM,
1992,21,[18/07/2013 9:34:24 PM] - TRADE : From Hurricanes to Senators : Joseph Blandisi (P)- Y:2014-RND:2-CAR.,12:00:00 AM,
1993,21,[18/07/2013 9:34:24 PM] - TRADE : From Senators to Hurricanes : Jamie McBain (65)- Y:2014-RND:7-MIN.,12:00:00 AM,
1994,6,[18/07/2013 9:34:24 PM] - TRADE : From Senators to Hurricanes : Jamie McBain (65)- Y:2014-RND:7-MIN.,12:00:00 AM,
1995,17,[18/07/2013 9:35:03 PM] - TRADE : From Predators to Ducks : Y:2013-RND:3-NSH.,12:00:00 AM,
1996,1,[18/07/2013 9:35:03 PM] - TRADE : From Predators to Ducks : Y:2013-RND:3-NSH.,12:00:00 AM,
1997,1,[18/07/2013 9:35:03 PM] - TRADE : From Ducks to Predators : Y:2014-RND:2-CGY.,12:00:00 AM,
1998,17,[18/07/2013 9:35:03 PM] - TRADE : From Ducks to Predators : Y:2014-RND:2-CGY.,12:00:00 AM,
1999,23,[18/07/2013 9:36:11 PM] - Michael Frolik was added to Coyotes.,12:00:00 AM,
2000,21,[18/07/2013 9:36:11 PM] - Stephane Robidas was added to Senators.,12:00:00 AM,
2001,21,[18/07/2013 9:36:12 PM] - TRADE : From Senators to Coyotes : Michael Frolik (63)- Y:2013-RND:6-DET- Y:2013-RND:6-PHL.,12:00:00 AM,
2002,23,[18/07/2013 9:36:12 PM] - TRADE : From Senators to Coyotes : Michael Frolik (63)- Y:2013-RND:6-DET- Y:2013-RND:6-PHL.,12:00:00 AM,
2003,23,[18/07/2013 9:36:12 PM] - TRADE : From Coyotes to Senators : Stephane Robidas (71)- Y:2013-RND:3-NYR- Y:2013-RND:4-STL.,12:00:00 AM,
2004,21,[18/07/2013 9:36:12 PM] - TRADE : From Coyotes to Senators : Stephane Robidas (71)- Y:2013-RND:3-NYR- Y:2013-RND:4-STL.,12:00:00 AM,
2005,1,[18/07/2013 9:36:47 PM] - TRADE : From Ducks to Blues : Y:2014-RND:4-ANH.,12:00:00 AM,
2006,25,[18/07/2013 9:36:47 PM] - TRADE : From Ducks to Blues : Y:2014-RND:4-ANH.,12:00:00 AM,
2007,25,[18/07/2013 9:36:47 PM] - TRADE : From Blues to Ducks : Y:2013-RND:4-PHL.,12:00:00 AM,
2008,1,[18/07/2013 9:36:47 PM] - TRADE : From Blues to Ducks : Y:2013-RND:4-PHL.,12:00:00 AM,
2009,23,[18/07/2013 9:37:42 PM] - Jonathon Blum was added to Coyotes.,12:00:00 AM,
2010,15,[18/07/2013 9:37:42 PM] - David Clarkson was added to Wild.,12:00:00 AM,
2011,15,[18/07/2013 9:37:42 PM] - David Desharnais was added to Wild.,12:00:00 AM,
2012,15,[18/07/2013 9:37:43 PM] - TRADE : From Wild to Coyotes : Jonathon Blum (58)- Y:2014-RND:1-NYR- Y:2015-RND:2-MIN.,12:00:00 AM,
2013,23,[18/07/2013 9:37:43 PM] - TRADE : From Wild to Coyotes : Jonathon Blum (58)- Y:2014-RND:1-NYR- Y:2015-RND:2-MIN.,12:00:00 AM,
