Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,ShootOut,Farm Play,Farm Visitor Team,Farm Visitor Score,Farm Home Team,Farm Home Score,Farm Overtime,Farm ShootOut
305,33,True,Oilers,4,Kings,3,False,False,True,Springfield,2,Manchester,5,False,False
306,33,True,Bruins,4,Avalanche,2,False,False,True,Providence,6,Lake Erie,7,True,False
307,33,True,Maple Leafs,6,Capitals,4,False,False,True,Toronto,4,Hershey,8,False,False
308,33,True,Canucks,4,Flames,3,False,False,True,Manitoba,2,Quad City,4,False,False
309,34,True,Coyotes,4,Penguins,3,True,False,True,San Ant.,7,WB/Scrant.,8,False,False
310,34,True,Lightning,5,Blue Jackets,2,False,False,True,Norfolk,2,Syracuse,5,False,False
311,34,True,Sabres,4,Maple Leafs,2,False,False,True,Portland,1,Toronto,4,False,False
312,34,True,Devils,0,Ducks,4,False,False,True,Lowell,11,Iowa,2,False,False
313,34,True,Sharks,2,Wild,3,False,False,True,Worcester,8,Houston,4,False,False
314,34,True,Avalanche,4,Panthers,2,False,False,True,Lake Erie,8,Rochester,4,False,False
315,34,True,Oilers,4,Blackhawks,6,False,False,True,Springfield,5,Rockford,3,False,False
316,34,True,Kings,2,Blues,3,False,False,True,Manchester,3,Peoria,4,True,False
317,34,True,Hurricanes,1,Flyers,2,False,False,True,Albany,2,Philly,5,False,False
318,35,True,Blue Jackets,3,Predators,2,False,False,True,Syracuse,4,Milwaukee,3,False,False
319,35,True,Blues,0,Red Wings,1,False,False,True,Peoria,3,GrandRapid,1,False,False
320,35,True,Canucks,1,Bruins,6,False,False,True,Manitoba,3,Providence,5,False,False
321,35,True,Flyers,2,Thrashers,1,False,False,True,Philly,4,Chicago,6,False,False
322,35,True,Islanders,5,Rangers,3,False,False,True,Bridgeport,5,Hartford,3,False,False
323,35,True,Penguins,2,Stars,1,False,False,True,WB/Scrant.,4,Texas,2,False,False
324,35,True,Senators,3,Canadiens,4,True,False,True,Binghamton,3,Hamilton,4,False,False
325,35,True,Flames,1,Devils,3,False,False,True,Quad City,4,Lowell,6,False,False
326,35,True,Lightning,2,Capitals,3,True,True,True,Norfolk,5,Hershey,3,False,False
327,36,True,Canadiens,3,Sabres,5,False,False,True,Hamilton,4,Portland,3,False,False
328,36,True,Sharks,1,Coyotes,4,False,False,True,Worcester,6,San Ant.,3,False,False
329,36,True,Wild,2,Canucks,5,False,False,True,Houston,2,Manitoba,3,False,False
330,36,True,Panthers,4,Hurricanes,2,False,False,True,Rochester,3,Albany,4,False,False
331,36,True,Avalanche,4,Oilers,2,False,False,True,Lake Erie,6,Springfield,8,False,False
332,36,True,Bruins,4,Senators,2,False,False,True,Providence,2,Binghamton,7,False,False
333,36,True,Maple Leafs,2,Islanders,3,False,False,True,Toronto,5,Bridgeport,4,True,True
334,36,True,Flyers,0,Penguins,3,False,False,True,Philly,0,WB/Scrant.,4,False,False
335,37,True,Devils,5,Kings,1,False,False,True,Lowell,4,Manchester,2,False,False
336,37,True,Stars,3,Ducks,4,True,True,True,Texas,4,Iowa,7,False,False
337,37,True,Wild,3,Flames,5,False,False,True,Houston,6,Quad City,3,False,False
338,37,True,Predators,3,Blue Jackets,2,True,True,True,Milwaukee,1,Syracuse,6,False,False
339,37,True,Thrashers,2,Lightning,3,False,False,True,Chicago,2,Norfolk,4,False,False
340,37,True,Flyers,2,Sharks,4,False,False,True,Philly,5,Worcester,8,False,False
341,37,True,Senators,6,Maple Leafs,5,True,True,True,Binghamton,8,Toronto,0,False,False
342,37,True,Blues,3,Red Wings,4,False,False,True,Peoria,8,GrandRapid,3,False,False
343,38,True,Senators,4,Sabres,6,False,False,True,Binghamton,6,Portland,5,False,False
344,38,True,Lightning,3,Avalanche,2,False,False,True,Norfolk,4,Lake Erie,3,True,False
345,38,True,Islanders,1,Rangers,3,False,False,True,Bridgeport,3,Hartford,2,True,False
346,38,True,Red Wings,5,Blackhawks,4,True,False,True,GrandRapid,3,Rockford,4,False,False
347,38,True,Kings,4,Coyotes,7,False,False,True,Manchester,2,San Ant.,4,False,False
348,38,True,Capitals,3,Thrashers,1,False,False,True,Hershey,6,Chicago,3,False,False
349,38,True,Blue Jackets,0,Canucks,2,False,False,True,Syracuse,2,Manitoba,5,False,False
350,39,True,Canucks,2,Wild,5,False,False,True,Manitoba,4,Houston,5,True,True
351,39,True,Lightning,2,Panthers,3,False,False,True,Norfolk,5,Rochester,6,False,False
352,39,True,Blue Jackets,3,Predators,4,True,False,True,Syracuse,4,Milwaukee,5,False,False
353,39,True,Kings,3,Bruins,1,False,False,True,Manchester,5,Providence,3,False,False
354,39,True,Ducks,1,Blues,3,False,False,True,Iowa,2,Peoria,5,False,False
355,39,True,Thrashers,3,Hurricanes,4,True,True,True,Chicago,6,Albany,5,True,False
356,39,True,Sabres,3,Canadiens,1,False,False,True,Portland,5,Hamilton,4,True,False
357,39,True,Islanders,1,Stars,2,False,False,True,Bridgeport,6,Texas,4,False,False
358,40,True,Canucks,3,Oilers,1,False,False,True,Manitoba,4,Springfield,6,False,False
359,40,True,Penguins,2,Flyers,3,False,False,True,WB/Scrant.,4,Philly,2,False,False
360,40,True,Maple Leafs,1,Devils,2,False,False,True,Toronto,2,Lowell,4,False,False
361,41,True,Senators,1,Capitals,2,False,False,True,Binghamton,4,Hershey,7,False,False
362,41,True,Wild,3,Flames,0,False,False,True,Houston,5,Quad City,3,False,False
363,41,True,Canadiens,1,Avalanche,5,False,False,True,Hamilton,4,Lake Erie,5,False,False
364,41,True,Kings,3,Ducks,2,False,False,True,Manchester,6,Iowa,7,True,True
365,41,True,Panthers,1,Sharks,2,False,False,True,Rochester,6,Worcester,5,False,False
366,41,True,Devils,2,Rangers,3,False,False,True,Lowell,3,Hartford,2,False,False
367,42,True,Stars,6,Coyotes,1,False,False,True,Texas,3,San Ant.,1,False,False
368,42,True,Rangers,2,Penguins,4,False,False,True,Hartford,4,WB/Scrant.,3,False,False
369,42,True,Islanders,5,Blackhawks,2,False,False,True,Bridgeport,6,Rockford,3,False,False
370,42,True,Sabres,3,Blue Jackets,4,False,False,True,Portland,3,Syracuse,5,False,False
371,42,True,Capitals,3,Maple Leafs,4,False,False,True,Hershey,3,Toronto,1,False,False
372,42,True,Blues,0,Lightning,3,False,False,True,Peoria,4,Norfolk,5,False,False
373,42,True,Kings,3,Predators,4,False,False,True,Manchester,4,Milwaukee,2,False,False
374,42,True,Red Wings,5,Bruins,1,False,False,True,GrandRapid,6,Providence,5,False,False
375,43,True,Bruins,7,Senators,6,False,False,True,Providence,2,Binghamton,8,False,False
376,43,True,Hurricanes,2,Thrashers,4,False,False,True,Albany,6,Chicago,5,False,False
377,43,True,Coyotes,2,Red Wings,5,False,False,True,San Ant.,6,GrandRapid,4,False,False
378,43,True,Flames,2,Islanders,1,False,False,True,Quad City,3,Bridgeport,4,False,False
379,43,True,Maple Leafs,4,Sabres,2,False,False,True,Toronto,5,Portland,3,False,False
380,43,True,Canucks,3,Wild,4,False,False,True,Manitoba,5,Houston,4,True,False
381,44,True,Senators,1,Panthers,4,False,False,True,Binghamton,9,Rochester,3,False,False
382,44,True,Avalanche,2,Oilers,1,False,False,True,Lake Erie,7,Springfield,2,False,False
383,44,True,Capitals,4,Blues,1,False,False,True,Hershey,4,Peoria,8,False,False
384,44,True,Thrashers,2,Hurricanes,4,False,False,True,Chicago,5,Albany,3,False,False
385,44,True,Coyotes,3,Canadiens,5,False,False,True,San Ant.,4,Hamilton,8,False,False
386,44,True,Stars,3,Kings,5,False,False,True,Texas,3,Manchester,6,False,False
387,44,True,Sharks,5,Flyers,3,False,False,True,Worcester,6,Philly,3,False,False
388,44,True,Blackhawks,1,Canucks,3,False,False,True,Rockford,10,Manitoba,5,False,False
389,44,True,Islanders,2,Devils,3,False,False,True,Bridgeport,4,Lowell,1,False,False
390,44,True,Wild,4,Penguins,1,False,False,True,Houston,5,WB/Scrant.,4,False,False
391,44,True,Lightning,1,Flames,2,False,False,True,Norfolk,7,Quad City,6,True,False
392,44,True,Sabres,2,Ducks,3,True,False,True,Portland,1,Iowa,6,False,False
393,44,True,Bruins,5,Rangers,3,False,False,True,Providence,1,Hartford,4,False,False
394,44,True,Red Wings,4,Predators,2,False,False,True,GrandRapid,3,Milwaukee,5,False,False
395,45,True,Ducks,3,Stars,2,False,False,True,Iowa,6,Texas,4,False,False
396,45,True,Sharks,1,Blue Jackets,4,False,False,True,Worcester,9,Syracuse,1,False,False
397,45,True,Capitals,2,Avalanche,7,False,False,True,Hershey,5,Lake Erie,6,True,False
398,45,True,Flames,2,Blackhawks,8,False,False,True,Quad City,4,Rockford,3,True,False
399,45,True,Kings,4,Maple Leafs,3,False,False,True,Manchester,5,Toronto,4,False,False
400,45,True,Flyers,2,Lightning,5,False,False,True,Philly,5,Norfolk,4,True,True
401,45,True,Penguins,3,Oilers,6,False,False,True,WB/Scrant.,5,Springfield,4,False,False
402,45,True,Canadiens,2,Senators,5,False,False,True,Hamilton,0,Binghamton,8,False,False
403,45,True,Rangers,3,Panthers,2,False,False,True,Hartford,6,Rochester,4,False,False
404,45,True,Canucks,2,Blues,3,False,False,True,Manitoba,9,Peoria,5,False,False
405,45,True,Hurricanes,5,Thrashers,4,True,True,True,Albany,5,Chicago,3,False,False
406,45,True,Devils,4,Wild,1,False,False,True,Lowell,4,Houston,2,False,False
407,46,True,Kings,2,Sharks,6,False,False,True,Manchester,4,Worcester,7,False,False
408,46,True,Predators,6,Coyotes,0,False,False,True,Milwaukee,6,San Ant.,4,False,False
409,46,True,Lightning,3,Capitals,4,False,False,True,Norfolk,4,Hershey,6,False,False
410,46,True,Hurricanes,2,Islanders,4,False,False,True,Albany,2,Bridgeport,4,False,False
411,46,True,Sabres,1,Red Wings,5,False,False,True,Portland,3,GrandRapid,5,False,False
412,46,True,Wild,0,Bruins,2,False,False,True,Houston,4,Providence,6,False,False
413,46,True,Thrashers,0,Canadiens,4,False,False,True,Chicago,1,Hamilton,8,False,False
414,46,True,Rangers,4,Stars,3,True,True,True,Hartford,5,Texas,6,False,False
415,47,True,Maple Leafs,3,Sabres,2,True,True,True,Toronto,5,Portland,7,False,False
416,47,True,Devils,2,Flyers,1,False,False,True,Lowell,6,Philly,2,False,False
417,47,True,Sharks,5,Canucks,6,True,True,True,Worcester,7,Manitoba,2,False,False
418,47,True,Senators,4,Kings,1,False,False,True,Binghamton,4,Manchester,1,False,False
419,47,True,Flames,4,Blue Jackets,1,False,False,True,Quad City,6,Syracuse,1,False,False
420,47,True,Coyotes,3,Blackhawks,1,False,False,True,San Ant.,3,Rockford,8,False,False
421,47,True,Capitals,5,Penguins,4,False,False,True,Hershey,5,WB/Scrant.,8,False,False
422,47,True,Panthers,6,Avalanche,4,False,False,True,Rochester,4,Lake Erie,5,False,False
423,47,True,Rangers,2,Ducks,5,False,False,True,Hartford,4,Iowa,5,True,False
424,47,True,Red Wings,3,Oilers,4,False,False,True,GrandRapid,4,Springfield,5,False,False
425,47,True,Canadiens,2,Predators,3,False,False,True,Hamilton,7,Milwaukee,5,False,False
426,47,True,Lightning,4,Bruins,3,False,False,True,Norfolk,5,Providence,4,False,False
427,47,True,Stars,3,Blues,0,False,False,True,Texas,3,Peoria,1,False,False
428,48,True,Oilers,1,Hurricanes,2,False,False,True,Springfield,2,Albany,5,False,False
429,48,True,Penguins,2,Devils,3,True,True,True,WB/Scrant.,2,Lowell,9,False,False
430,48,True,Thrashers,2,Flames,4,False,False,True,Chicago,2,Quad City,3,True,True
431,48,True,Red Wings,1,Coyotes,3,False,False,True,GrandRapid,3,San Ant.,4,False,False
432,48,True,Panthers,2,Maple Leafs,3,True,False,True,Rochester,1,Toronto,4,False,False
433,48,True,Predators,3,Islanders,0,False,False,True,Milwaukee,1,Bridgeport,7,False,False
434,48,True,Canucks,5,Senators,3,False,False,True,Manitoba,2,Binghamton,11,False,False
435,48,True,Avalanche,2,Flyers,3,False,False,True,Lake Erie,4,Philly,1,False,False
436,49,True,Canadiens,2,Capitals,3,True,True,True,Hamilton,2,Hershey,7,False,False
437,49,True,Islanders,1,Sharks,5,False,False,True,Bridgeport,5,Worcester,4,True,False
438,49,True,Senators,1,Sabres,4,False,False,True,Binghamton,4,Portland,3,False,False
439,49,True,Avalanche,4,Lightning,5,True,True,True,Lake Erie,3,Norfolk,2,False,False
440,49,True,Blues,2,Panthers,3,False,False,True,Peoria,5,Rochester,1,False,False
441,49,True,Flames,4,Wild,3,True,True,True,Quad City,5,Houston,6,True,True
442,50,True,Kings,5,Rangers,1,False,False,True,Manchester,1,Hartford,5,False,False
443,50,True,Blackhawks,3,Stars,6,False,False,True,Rockford,6,Texas,4,False,False
444,50,True,Lightning,2,Hurricanes,4,False,False,True,Norfolk,7,Albany,4,False,False
445,50,True,Islanders,4,Red Wings,5,False,False,True,Bridgeport,7,GrandRapid,2,False,False
446,50,True,Wild,3,Thrashers,4,True,True,True,Houston,3,Chicago,2,False,False
447,50,True,Canucks,5,Devils,3,False,False,True,Manitoba,6,Lowell,7,True,False
448,50,True,Flyers,4,Canadiens,3,False,False,True,Philly,5,Hamilton,6,True,False
449,50,True,Predators,4,Blue Jackets,1,False,False,True,Milwaukee,4,Syracuse,3,False,False
450,51,True,Rangers,4,Kings,1,False,False,True,Hartford,10,Manchester,6,False,False
451,51,True,Maple Leafs,2,Canucks,1,True,True,True,Toronto,6,Manitoba,5,False,False
452,51,True,Predators,1,Ducks,6,False,False,True,Milwaukee,3,Iowa,6,False,False
453,51,True,Avalanche,5,Blackhawks,2,False,False,True,Lake Erie,5,Rockford,3,False,False
454,52,True,Devils,2,Penguins,4,False,False,True,Lowell,6,WB/Scrant.,5,False,False
455,52,True,Senators,2,Oilers,3,False,False,True,Binghamton,5,Springfield,4,True,True
456,52,True,Rangers,3,Flames,0,False,False,True,Hartford,4,Quad City,6,False,False
457,52,True,Sharks,4,Coyotes,3,False,False,True,Worcester,7,San Ant.,2,False,False
458,52,True,Canucks,0,Capitals,2,False,False,True,Manitoba,4,Hershey,1,False,False
459,52,True,Islanders,5,Bruins,3,False,False,True,Bridgeport,7,Providence,4,False,False
460,52,True,Sabres,6,Avalanche,1,False,False,True,Portland,1,Lake Erie,7,False,False
461,52,True,Stars,1,Panthers,3,False,False,True,Texas,6,Rochester,1,False,False
462,52,True,Flyers,3,Maple Leafs,2,False,False,True,Philly,3,Toronto,6,False,False
463,52,True,Blackhawks,3,Blues,2,True,True,True,Rockford,6,Peoria,5,True,False
464,52,True,Blue Jackets,2,Thrashers,4,False,False,True,Syracuse,4,Chicago,3,False,False
465,52,True,Wild,1,Hurricanes,6,False,False,True,Houston,7,Albany,3,False,False
466,53,True,Capitals,5,Sharks,1,False,False,True,Hershey,4,Worcester,7,False,False
467,53,True,Oilers,3,Sabres,2,True,True,True,Springfield,6,Portland,4,False,False
468,53,True,Avalanche,4,Senators,2,False,False,True,Lake Erie,6,Binghamton,5,True,False
469,53,True,Wild,4,Red Wings,1,False,False,True,Houston,3,GrandRapid,5,False,False
470,53,True,Thrashers,2,Lightning,1,False,False,True,Chicago,2,Norfolk,1,False,False
471,53,True,Penguins,4,Predators,3,False,False,True,WB/Scrant.,7,Milwaukee,5,False,False
472,53,True,Flames,3,Canadiens,2,False,False,True,Quad City,5,Hamilton,2,False,False
473,53,True,Ducks,4,Flyers,1,False,False,True,Iowa,6,Philly,4,False,False
474,54,True,Maple Leafs,3,Rangers,4,False,False,True,Toronto,1,Hartford,5,False,False
475,54,True,Wild,4,Islanders,5,False,False,True,Houston,5,Bridgeport,6,False,False
476,54,True,Coyotes,2,Stars,3,False,False,True,San Ant.,6,Texas,5,False,False
477,54,True,Sharks,0,Kings,1,False,False,True,Worcester,5,Manchester,6,False,False
478,54,True,Lightning,6,Devils,2,False,False,True,Norfolk,2,Lowell,8,False,False
479,54,True,Senators,3,Canucks,2,False,False,True,Binghamton,6,Manitoba,4,False,False
480,54,True,Oilers,7,Ducks,2,False,False,True,Springfield,3,Iowa,2,False,False
481,54,True,Bruins,3,Blue Jackets,2,False,False,True,Providence,5,Syracuse,2,False,False
482,54,True,Thrashers,5,Penguins,4,False,False,True,Chicago,2,WB/Scrant.,6,False,False
483,54,True,Red Wings,8,Blackhawks,3,False,False,True,GrandRapid,1,Rockford,7,False,False
484,54,True,Canadiens,4,Flames,3,True,True,True,Hamilton,1,Quad City,7,False,False
485,54,True,Capitals,2,Panthers,3,False,False,True,Hershey,4,Rochester,3,False,False
486,54,True,Predators,3,Blues,2,False,False,True,Milwaukee,4,Peoria,6,False,False
487,54,True,Flyers,3,Sabres,5,False,False,True,Philly,4,Portland,5,False,False
488,55,True,Blues,7,Coyotes,2,False,False,True,Peoria,4,San Ant.,3,True,True
489,55,True,Devils,2,Bruins,4,False,False,True,Lowell,5,Providence,4,False,False
490,55,True,Canucks,5,Maple Leafs,2,False,False,True,Manitoba,4,Toronto,5,True,False
491,55,True,Islanders,1,Hurricanes,3,False,False,True,Bridgeport,6,Albany,1,False,False
492,55,True,Blackhawks,4,Avalanche,2,False,False,True,Rockford,7,Lake Erie,5,False,False
493,56,True,Flames,0,Wild,5,False,False,True,Quad City,2,Houston,7,False,False
494,56,True,Bruins,2,Sharks,8,False,False,True,Providence,5,Worcester,3,False,False
495,56,True,Oilers,1,Capitals,0,False,False,True,Springfield,5,Hershey,4,False,False
496,56,True,Kings,1,Stars,2,False,False,True,Manchester,4,Texas,7,False,False
497,57,True,Sharks,2,Oilers,3,False,False,True,Worcester,5,Springfield,6,False,False
498,57,True,Penguins,3,Senators,2,True,True,True,WB/Scrant.,5,Binghamton,6,False,False
499,57,True,Hurricanes,2,Predators,3,False,False,True,Albany,4,Milwaukee,5,False,False
500,57,True,Lightning,3,Red Wings,6,False,False,True,Norfolk,5,GrandRapid,3,False,False
501,57,True,Canucks,5,Rangers,3,False,False,True,Manitoba,5,Hartford,4,False,False
502,57,True,Maple Leafs,0,Flyers,4,False,False,True,Toronto,2,Philly,6,False,False
503,57,True,Blackhawks,3,Canadiens,6,False,False,True,Rockford,1,Hamilton,4,False,False
504,57,True,Islanders,4,Kings,2,False,False,True,Bridgeport,6,Manchester,2,False,False
505,58,True,Oilers,5,Thrashers,2,False,False,True,Springfield,2,Chicago,0,False,False
506,58,True,Capitals,4,Lightning,3,False,False,True,Hershey,3,Norfolk,4,False,False
507,58,True,Panthers,5,Islanders,3,False,False,True,Rochester,4,Bridgeport,3,False,False
508,58,True,Rangers,2,Devils,6,False,False,True,Hartford,4,Lowell,8,False,False
509,58,True,Canadiens,4,Wild,7,False,False,True,Hamilton,5,Houston,8,False,False
510,58,True,Avalanche,4,Canucks,6,False,False,True,Lake Erie,9,Manitoba,2,False,False
511,59,True,Hurricanes,6,Ducks,4,False,False,True,Albany,5,Iowa,3,False,False
512,59,True,Blackhawks,2,Blue Jackets,4,False,False,True,Rockford,2,Syracuse,4,False,False
513,59,True,Penguins,3,Coyotes,5,False,False,True,WB/Scrant.,6,San Ant.,4,False,False
514,59,True,Flames,1,Panthers,2,False,False,True,Quad City,1,Rochester,4,False,False
515,59,True,Sharks,3,Blues,4,False,False,True,Worcester,5,Peoria,7,False,False
516,59,True,Thrashers,2,Bruins,0,False,False,True,Chicago,1,Providence,6,False,False
517,60,True,Bruins,3,Sabres,6,False,False,True,Providence,2,Portland,3,False,False
518,60,True,Rangers,3,Penguins,2,True,True,True,Hartford,6,WB/Scrant.,1,False,False
519,60,True,Flyers,3,Stars,2,False,False,True,Philly,4,Texas,3,False,False
520,60,True,Thrashers,1,Capitals,3,False,False,True,Chicago,3,Hershey,6,False,False
521,60,True,Devils,4,Predators,5,True,True,True,Lowell,5,Milwaukee,6,True,True
522,60,True,Sharks,3,Red Wings,5,False,False,True,Worcester,9,GrandRapid,3,False,False
523,60,True,Islanders,0,Avalanche,4,False,False,True,Bridgeport,5,Lake Erie,3,False,False
524,60,True,Blues,2,Maple Leafs,3,True,False,True,Peoria,7,Toronto,2,False,False
525,60,True,Oilers,2,Senators,3,False,False,True,Springfield,4,Binghamton,6,False,False
526,60,True,Hurricanes,3,Blackhawks,5,False,False,True,Albany,6,Rockford,3,False,False
527,60,True,Wild,3,Flames,2,False,False,True,Houston,6,Quad City,5,False,False
528,60,True,Canucks,2,Kings,3,False,False,True,Manitoba,2,Manchester,6,False,False
529,61,True,Canucks,2,Lightning,5,False,False,True,Manitoba,4,Norfolk,5,False,False
530,61,True,Blues,4,Rangers,2,False,False,True,Peoria,3,Hartford,5,False,False
531,61,True,Blue Jackets,3,Sharks,2,False,False,True,Syracuse,3,Worcester,5,False,False
532,61,True,Senators,2,Hurricanes,3,False,False,True,Binghamton,8,Albany,4,False,False
533,61,True,Penguins,2,Flyers,4,False,False,True,WB/Scrant.,5,Philly,4,True,True
534,61,True,Stars,5,Canadiens,3,False,False,True,Texas,5,Hamilton,4,False,False
535,61,True,Blackhawks,4,Oilers,5,False,False,True,Rockford,3,Springfield,4,False,False
536,61,True,Coyotes,3,Wild,4,False,False,True,San Ant.,3,Houston,1,False,False
537,62,True,Sabres,3,Islanders,4,True,True,True,Portland,3,Bridgeport,4,False,False
538,62,True,Coyotes,1,Devils,0,False,False,True,San Ant.,2,Lowell,8,False,False
539,62,True,Lightning,3,Thrashers,1,False,False,True,Norfolk,4,Chicago,3,False,False
540,62,True,Canadiens,4,Canucks,0,False,False,True,Hamilton,5,Manitoba,4,False,False
541,62,True,Blue Jackets,2,Ducks,3,True,True,True,Syracuse,1,Iowa,4,False,False
542,62,True,Oilers,3,Panthers,2,True,True,True,Springfield,3,Rochester,8,False,False
543,63,True,Panthers,3,Blue Jackets,2,False,False,True,Rochester,5,Syracuse,2,False,False
544,63,True,Rangers,1,Avalanche,4,False,False,True,Hartford,5,Lake Erie,4,True,False
545,63,True,Sharks,4,Bruins,3,True,False,True,Worcester,5,Providence,6,False,False
546,63,True,Red Wings,3,Penguins,1,False,False,True,GrandRapid,3,WB/Scrant.,2,False,False
547,64,True,Flyers,2,Predators,7,False,False,True,Philly,5,Milwaukee,3,False,False
548,64,True,Penguins,3,Flames,5,False,False,True,WB/Scrant.,3,Quad City,4,False,False
549,64,True,Panthers,3,Capitals,4,False,False,True,Rochester,5,Hershey,4,False,False
550,64,True,Senators,6,Coyotes,0,False,False,True,Binghamton,7,San Ant.,5,False,False
551,64,True,Stars,2,Sabres,4,False,False,True,Texas,3,Portland,4,False,False
552,64,True,Oilers,3,Maple Leafs,2,True,False,True,Springfield,5,Toronto,4,False,False
553,65,True,Stars,4,Kings,3,False,False,True,Texas,4,Manchester,2,False,False
554,65,True,Sabres,3,Blackhawks,4,True,False,True,Portland,8,Rockford,4,False,False
555,65,True,Red Wings,6,Blues,7,True,True,True,GrandRapid,3,Peoria,6,False,False
556,65,True,Canucks,4,Hurricanes,3,True,True,True,Manitoba,3,Albany,6,False,False
557,66,True,Blackhawks,2,Red Wings,1,False,False,True,Rockford,5,GrandRapid,3,False,False
558,66,True,Coyotes,0,Senators,3,False,False,True,San Ant.,3,Binghamton,6,False,False
559,66,True,Sabres,6,Lightning,5,True,True,True,Portland,6,Norfolk,3,False,False
560,66,True,Devils,1,Sharks,2,False,False,True,Lowell,6,Worcester,7,True,False
561,66,True,Panthers,5,Wild,4,True,False,True,Rochester,2,Houston,8,False,False
562,66,True,Flyers,2,Rangers,5,False,False,True,Philly,6,Hartford,5,True,True
563,66,True,Maple Leafs,2,Stars,4,False,False,True,Toronto,6,Texas,5,True,True
564,66,True,Blues,2,Canadiens,4,False,False,True,Peoria,6,Hamilton,1,False,False
565,66,True,Capitals,2,Islanders,6,False,False,True,Hershey,3,Bridgeport,5,False,False
566,66,True,Kings,2,Thrashers,1,False,False,True,Manchester,8,Chicago,3,False,False
567,66,True,Bruins,4,Oilers,5,False,False,True,Providence,4,Springfield,5,False,False
568,66,True,Ducks,2,Canucks,4,False,False,True,Iowa,4,Manitoba,3,False,False
569,66,True,Predators,4,Blue Jackets,5,True,False,True,Milwaukee,6,Syracuse,9,False,False
570,67,True,Penguins,3,Devils,2,True,False,True,WB/Scrant.,7,Lowell,4,False,False
571,67,True,Lightning,2,Flyers,5,False,False,True,Norfolk,2,Philly,4,False,False
572,67,True,Coyotes,4,Ducks,5,True,True,True,San Ant.,2,Iowa,3,True,True
573,67,True,Flames,0,Avalanche,3,False,False,True,Quad City,2,Lake Erie,4,False,False
574,67,True,Blackhawks,4,Maple Leafs,3,False,False,True,Rockford,3,Toronto,6,False,False
575,67,True,Hurricanes,5,Bruins,4,False,False,True,Albany,3,Providence,5,False,False
576,67,True,Predators,1,Capitals,3,False,False,True,Milwaukee,3,Hershey,4,False,False
577,67,True,Canadiens,0,Kings,3,False,False,True,Hamilton,5,Manchester,6,True,True
578,67,True,Thrashers,2,Blues,3,False,False,True,Chicago,1,Peoria,5,False,False
579,67,True,Rangers,1,Senators,5,False,False,True,Hartford,7,Binghamton,3,False,False
580,67,True,Wild,2,Panthers,5,False,False,True,Houston,5,Rochester,4,True,False
581,67,True,Blue Jackets,3,Red Wings,1,False,False,True,Syracuse,6,GrandRapid,3,False,False
582,68,True,Sharks,3,Flames,4,True,False,True,Worcester,6,Quad City,4,False,False
583,68,True,Thrashers,1,Coyotes,2,True,True,True,Chicago,3,San Ant.,7,False,False
584,68,True,Islanders,0,Sabres,1,False,False,True,Bridgeport,4,Portland,5,True,False
585,68,True,Lightning,5,Predators,3,False,False,True,Norfolk,4,Milwaukee,6,False,False
586,68,True,Maple Leafs,2,Penguins,3,False,False,True,Toronto,2,WB/Scrant.,4,False,False
587,68,True,Blue Jackets,1,Hurricanes,3,False,False,True,Syracuse,6,Albany,3,False,False
588,68,True,Ducks,2,Stars,3,False,False,True,Iowa,6,Texas,5,True,False
589,68,True,Avalanche,2,Oilers,1,False,False,True,Lake Erie,4,Springfield,2,False,False
590,68,True,Capitals,2,Rangers,3,False,False,True,Hershey,6,Hartford,7,True,True
591,68,True,Bruins,1,Wild,2,True,False,True,Providence,2,Houston,7,False,False
592,68,True,Canadiens,1,Flyers,4,False,False,True,Hamilton,5,Philly,6,True,True
593,68,True,Senators,3,Devils,4,False,False,True,Binghamton,5,Lowell,6,True,False
594,68,True,Panthers,3,Canucks,4,True,False,True,Rochester,3,Manitoba,8,False,False
595,69,True,Sharks,3,Blackhawks,2,True,True,True,Worcester,4,Rockford,3,False,False
596,69,True,Stars,2,Islanders,3,False,False,True,Texas,7,Bridgeport,6,False,False
597,69,True,Penguins,4,Avalanche,6,False,False,True,WB/Scrant.,7,Lake Erie,8,True,True
598,69,True,Kings,2,Flames,4,False,False,True,Manchester,2,Quad City,4,False,False
599,70,True,Blackhawks,2,Lightning,6,False,False,True,Rockford,4,Norfolk,5,True,True
600,70,True,Capitals,3,Canadiens,4,True,True,True,Hershey,6,Hamilton,2,False,False
601,70,True,Maple Leafs,5,Thrashers,2,False,False,True,Toronto,5,Chicago,4,False,False
602,70,True,Blues,6,Sharks,5,True,False,True,Peoria,4,Worcester,6,False,False
603,70,True,Bruins,6,Ducks,3,False,False,True,Providence,5,Iowa,9,False,False
604,70,True,Stars,0,Blue Jackets,1,False,False,True,Texas,6,Syracuse,4,False,False
605,70,True,Sabres,4,Predators,1,False,False,True,Portland,5,Milwaukee,4,False,False
606,70,True,Islanders,1,Coyotes,5,False,False,True,Bridgeport,7,San Ant.,4,False,False
607,70,True,Rangers,4,Red Wings,5,False,False,True,Hartford,2,GrandRapid,8,False,False
608,70,True,Devils,4,Hurricanes,3,False,False,True,Lowell,8,Albany,3,False,False
609,70,True,Flyers,1,Senators,2,True,False,True,Philly,5,Binghamton,6,True,False
610,70,True,Panthers,1,Kings,0,False,False,True,Rochester,5,Manchester,4,False,False
611,70,True,Wild,5,Oilers,4,False,False,True,Houston,5,Springfield,1,False,False
