Number,Name,URLLink,Team,Country,AgeDate,Weight,Height,Contract,Rookie,PProtected,NoApplyRerate,AvailableforTrade,NoTrade,CanPlayPro,CanPlayFarm,ForceWaiver,StarPower,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,Salary10,Injury,NumberOfInjury,Condition,Suspension,Status1,Status2,Status3,Status4,Status5,Status6,Status7,Status8,Status9,Status10,SK,DU,EN,SZ,AG,RB,SC,HS,RT,PH,PS,EX,LD,PO,MO,Overall,ProGP,ProSecPlay,ProW,ProL,ProOTL,ProShutout,ProGA,ProSA,ProSARebound,ProPim,ProA,ProPenalityShotsShots,ProPenalityShotsGoals,ProStartGoaler,ProBackupGoaler,ProEmptyNetGoal,ProStar(1),ProStar(2),ProStar(3),ProStarPower7Days,ProStarPower30Days,ProStarPowerYear,FarmGp,FarmSecPlay,FarmW,FarmL,FarmOTL,FarmShutout,FarmGA,FarmSA,FarmSARebound,FarmPim,FarmA,FarmPenalityShotsShots,FarmPenalityShotsGoals,FarmStartGoaler,FarmBackupGoaler,FarmEmptyNetGoal,FarmStar(1),FarmStar(2),FarmStar(3),FarmStarPower7Days,FarmStarPower30Days,FarmStarPowerYear,ExcludeFromPayroll
403,Charlie Lindgren,http://www.tsn.ca/nhl/player-bio/charlie-lindgren,20,USA,1993-12-17,190,74,2,False,False,False,False,False,True,True,False,0,1000000,1000000,0,0,0,0,0,0,0,0,,0,100,0,3,1,1,1,1,1,1,1,1,1,52,72,90,75,46,53,51,58,48,49,30,45,45,53,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
404,Josh Robinson,http://www.eliteprospects.com/player.php?player=15530,0,USA,1989-07-01,185,72,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,50,50,46,67,50,50,50,50,50,50,50,44,44,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
58,Sergei Bobrovsky,http://www.tsn.ca/nhl/player-bio/sergei-bobrovsky,11,RUS,1988-09-19,182,74,6,False,False,False,False,True,True,True,False,0,9150000,9150000,9150000,9150000,9150000,9150000,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,86,93,89,71,85,86,70,85,85,85,80,71,72,80,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
405,Casey DeSmith,https://www.tsn.ca/nhl/player-bio/casey-desmith,5,USA,1991-08-12,181,72,2,False,False,False,False,False,True,True,False,0,1150000,1150000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,82,68,65,66,88,76,64,79,85,82,59,48,48,77,50,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
406,Connor Knapp,http://www.tsn.ca/nhl/player-bio/connor-knapp,0,USA,1990-07-01,206,78,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,50,50,46,79,50,50,50,50,50,50,50,44,44,1,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
407,Jake Paterson,https://www.tsn.ca/nhl/player-bio/jake-paterson,0,ONT,1994-05-02,176,73,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,44,51,64,66,40,43,50,52,44,45,30,44,44,46,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
408,Joel Rumpel,http://www.tsn.ca/nhl/player-bio/joel-rumpel,0,SKW,1991-07-01,190,75,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,50,50,46,72,50,50,50,50,50,50,50,44,44,1,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
409,Kasimir Kaskisuo,https://www.tsn.ca/nhl/player-bio/kasimir-kaskisuo,0,FIN,1993-10-01,201,74,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,51,59,74,78,48,57,50,56,55,54,30,44,44,54,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
410,Adin Hill,https://www.tsn.ca/nhl/player-bio/adin-hill,31,AB,1996-05-11,202,78,1,False,False,False,False,False,True,True,False,0,925000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,57,73,69,86,60,54,64,55,67,57,45,45,45,60,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
411,Clay Witt,http://www.eliteprospects.com/player.php?player=31611,0,USA,1991-07-01,201,74,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,50,50,45,74,50,50,50,50,50,50,50,44,44,1,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
412,Frank Palazzese,http://www.eliteprospects.com/player.php?player=49394,0,ONT,1993-07-01,174,73,0,True,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,50,50,45,64,50,50,50,50,50,50,50,44,44,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
470,Atte Tolvanen,https://www.eliteprospects.com/player/50604/atte-tolvanen,0,FIN,1994-11-23,187,72,1,True,False,False,False,False,True,True,False,0,625000,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,64,50,63,69,69,73,65,71,76,74,30,44,44,67,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
69,Brian Elliott,http://www.tsn.ca/nhl/player-bio/brian-elliott,27,ONT,1985-04-09,209,74,1,False,False,False,False,True,True,True,False,0,2000000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,73,65,66,80,78,68,60,73,77,73,77,70,72,71,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
414,Mark Dekanich,http://www.tsn.ca/nhl/player-bio/mark-dekanich,0,BC,1986-07-01,185,74,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,50,50,45,69,50,50,50,50,50,50,50,44,44,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
415,Matthew Ginn,http://www.eliteprospects.com/player.php?player=76232,0,ONT,1991-07-01,176,71,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,50,50,45,63,50,50,50,50,50,50,50,44,44,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
416,Ryan Massa,,0,USA,1990-07-01,172,72,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,50,50,45,63,50,50,50,50,50,50,50,44,44,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
426,Mantas Armalis,http://www.tsn.ca/nhl/player-bio/mantas-armalis,0,LIT,1992-09-05,194,76,1,False,False,False,False,False,True,True,False,0,625000,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,49,59,74,81,46,52,50,55,51,51,30,44,44,52,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
427,Jeff Glass,http://www.tsn.ca/nhl/player-bio/jeff-glass,0,AB,1985-11-18,206,75,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,50,65,81,82,45,52,50,56,49,49,30,45,45,52,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
428,Ville Husso,http://www.tsn.ca/nhl/player-bio/ville-husso,0,FIN,1995-02-05,205,75,1,False,False,False,False,False,True,True,False,0,625000,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,48,62,78,81,43,50,50,54,48,48,30,44,44,50,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
429,Kevin Boyle,http://www.tsn.ca/nhl/player-bio/kevin-boyle,6,USA,1992-05-29,200,74,4,False,False,False,False,True,True,True,False,0,975000,975000,975000,975000,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,59,70,88,78,58,61,52,62,56,55,30,44,44,59,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
430,Landon Bow,http://www.tsn.ca/nhl/player-bio/landon-bow,29,USA,1995-08-23,214,76,1,True,False,False,False,False,True,True,False,0,625000,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,54,77,96,86,48,56,51,59,50,50,30,44,44,55,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
431,Jonas Gunnarsson,http://www.tsn.ca/nhl/player-bio/jonas-gunnarsson,0,SWE,1992-03-30,196,73,1,False,False,False,False,False,True,True,False,0,625000,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,49,59,74,74,46,52,50,55,51,51,30,44,44,52,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
433,Jamie Phillips,https://www.tsn.ca/nhl/player-bio/jamie-phillips,0,ONT,1993-03-24,170,73,1,False,False,False,False,False,True,True,False,0,625000,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,57,48,60,63,61,58,53,60,58,57,30,44,44,56,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
441,Alexandar Georgiev,https://www.tsn.ca/nhl/player-bio/alexandar-georgiev,29,BUL,1996-02-10,176,73,2,False,False,False,False,False,True,True,False,0,925000,925000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,74,75,71,66,74,73,60,74,84,74,75,47,47,73,50,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
434,Dan Vladar,https://www.tsn.ca/nhl/player-bio/dan-vladar,0,CZE,1997-08-20,185,77,1,True,False,False,False,False,True,True,False,0,650000,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,54,67,84,80,50,57,54,60,55,55,30,44,44,56,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
349,Adam Wilcox,https://www.tsn.ca/nhl/player-bio/adam-wilcox,9,USA,1994-04-25,187,72,2,False,False,False,False,False,True,True,False,0,650000,650000,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,52,58,73,69,49,51,53,58,51,51,30,44,44,53,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
471,Branden Komm,https://www.eliteprospects.com/player/94799/branden-komm,0,USA,1991-03-19,181,73,1,True,False,False,False,False,True,True,False,0,625000,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,51,50,63,68,51,51,50,55,51,51,30,44,44,51,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
86,Jimmy Howard,http://www.tsn.ca/nhl/player-bio/jimmy-howard,7,USA,1984-03-25,218,73,2,False,False,False,False,True,True,True,False,0,4200000,4200000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,80,87,85,80,83,77,57,80,79,80,84,72,75,78,50,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
435,Michael Garteig,https://www.tsn.ca/nhl/player-bio/michael-garteig,0,BC,1991-11-04,190,73,0,True,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,59,48,60,73,63,59,57,63,61,60,30,44,44,59,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
472,Callum Booth,https://www.eliteprospects.com/player/231344/callum-booth,0,QUE,1997-05-21,187,75,2,True,False,False,False,False,True,True,False,0,741667,741667,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,48,53,66,76,46,48,50,54,48,48,30,44,44,49,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
89,Pekka Rinne,http://www.tsn.ca/nhl/player-bio/pekka-rinne,5,FIN,1982-11-02,217,77,1,False,False,False,False,False,True,True,False,0,7000000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,90,88,86,87,93,87,74,88,89,90,75,75,78,84,50,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
436,Jonas Johansson,https://www.tsn.ca/nhl/player-bio/jonas-johansson,0,SWE,1995-09-18,206,76,1,False,False,False,False,False,True,True,False,0,625000,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,64,52,65,84,68,64,64,70,66,66,30,44,44,64,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
91,Braden Holtby,http://www.tsn.ca/nhl/player-bio/braden-holtby,3,SKW,1989-09-16,211,74,2,False,False,False,False,False,True,True,False,0,7100000,7100000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,81,86,83,80,82,81,62,81,81,81,80,69,72,79,50,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
92,Marc-Andre Fleury,http://www.tsn.ca/nhl/player-bio/marc-andre-fleury,20,QUE,1984-11-28,180,74,3,False,False,False,False,True,True,True,False,0,8300000,8300000,8300000,0,0,0,0,0,0,0,,0,100,9,2,2,2,2,2,2,2,2,2,2,84,77,78,70,84,85,74,84,87,84,83,80,85,80,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
93,Henrik Lundqvist,http://www.tsn.ca/nhl/player-bio/henrik-lundqvist,29,SWE,1982-03-01,180,73,2,False,False,False,False,False,True,True,False,0,6250000,6250000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,79,88,87,70,78,81,58,80,81,79,87,82,88,76,50,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
437,Jack Flinn,http://www.eliteprospects.com/player.php?player=96217,0,NS,1995-12-20,223,80,1,False,False,False,False,False,True,True,False,0,625000,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,45,44,55,92,43,43,50,52,46,47,30,44,44,47,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
443,Daniel Taylor,https://www.tsn.ca/nhl/player-bio/daniel-taylor,0,ENG,1986-04-28,198,72,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,43,54,68,72,40,44,40,46,40,40,30,44,44,44,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
444,Niklas Svedberg,http://www.eliteprospects.com/player.php?player=5511,0,SWE,1989-09-04,176,74,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,59,75,94,68,56,63,52,62,56,55,30,45,45,59,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
445,Samuel Montembeault,https://www.tsn.ca/nhl/player-bio/sam-montembeault,0,QUE,1996-10-30,192,75,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,64,75,71,78,80,49,58,66,61,63,95,45,45,64,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
446,Matiss Kivlenieks,https://www.tsn.ca/nhl/player-bio/matiss-kivlenieks,0,LAT,1996-08-25,178,74,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,47,58,73,69,43,50,50,54,49,49,30,44,44,50,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
447,Cal Petersen,https://www.tsn.ca/nhl/player-bio/cal-petersen,0,USA,1994-10-19,185,73,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,72,74,70,70,80,64,66,69,80,72,45,45,45,71,50,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
448,Hunter Miska,https://www.tsn.ca/nhl/player-bio/hunter-miska,29,USA,1995-07-06,170,73,1,True,False,False,False,False,True,True,False,0,625000,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,51,61,76,63,48,51,50,56,49,49,30,44,44,52,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
101,Al Montoya,http://www.tsn.ca/nhl/player-bio/al-montoya,7,USA,1985-02-12,201,74,1,False,False,False,False,True,True,True,False,0,675000,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,46,47,59,78,44,45,50,52,46,47,30,61,61,48,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
449,Connor Ingram,https://www.tsn.ca/nhl/player-bio/connor-ingram,0,SKW,1997-03-31,204,73,0,True,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,64,60,75,76,66,75,64,71,75,73,30,44,44,68,50,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
450,Danny Taylor,https://www.tsn.ca/nhl/player-bio/danny-taylor,0,ENG,1986-04-28,198,72,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,51,56,70,72,50,53,50,56,51,51,30,44,44,52,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
451,Michael McNiven,https://www.tsn.ca/nhl/player-bio/michael-mcniven,0,ONT,1997-07-08,221,73,0,True,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,55,58,73,80,53,57,58,62,58,58,30,44,44,57,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
452,Marek Mazanec,http://www.tsn.ca/nhl/player-bio/marek-mazanec,0,CZE,1991-07-17,187,76,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,52,65,81,79,48,54,50,57,51,51,30,46,46,53,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
453,Chris Nell,https://www.tsn.ca/nhl/player-bio/chris-nell,0,USA,1994-09-02,178,73,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,66,50,63,67,70,65,72,75,71,71,30,44,44,67,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
454,Marcus Hogberg,https://www.tsn.ca/nhl/player-bio/marcus-hogberg,11,SWE,1994-11-24,209,77,3,True,False,False,False,False,True,True,False,0,625000,625000,625000,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,65,67,84,87,64,67,64,71,66,66,30,44,44,66,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
455,Evan Cowley,https://www.tsn.ca/nhl/player-bio/evan-cowley,0,USA,1995-07-31,201,76,0,True,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,50,47,59,83,51,53,50,55,54,53,30,44,44,52,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
456,Ivan Kulbakov,https://www.eliteprospects.com/player/239200/ivan-kulbakov,0,BLR,1996-09-18,183,72,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,50,57,71,67,48,50,50,55,49,49,30,44,44,51,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
457,Matt Tomkins,https://www.tsn.ca/nhl/player-bio/matt-tomkins,27,AB,1994-06-19,194,75,2,True,False,False,False,False,True,True,False,0,925000,925000,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,46,50,63,79,43,45,50,53,46,47,30,44,44,48,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
458,Tyler Parsons,https://www.tsn.ca/nhl/player-bio/tyler-parsons,0,USA,1997-09-18,185,73,0,True,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,49,47,59,70,49,49,50,54,49,49,30,44,44,50,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
459,Adam Carlson,https://www.tsn.ca/nhl/player-bio/adam-carlson,0,USA,1994-02-13,175,75,0,True,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,52,49,61,70,53,52,52,57,53,53,30,44,44,53,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
