Name,Number,Team,Country,Age,Weight,Height,Position,Contract,Rookie,Protected,Available for Trade,No Apply Rerate,No Trade,Salary,Injury,Number Of Injury,Condition,Suspension,Status,CK,FG,DI,SK,ST,DU,PH,FO,PA,SC,DF,EX,LD,MO,PO,OV,Pro GP,Pro Shots,Pro G,Pro A,Pro Point,Pro PlusMinus,Pro Pim,Pro Shots Block,Pro Hits,Pro Hit Took,Pro PP,Pro SH,Pro GW,Pro GT,Pro Face Off Won,Pro Face Off Total,Pro Penalty Shots Score,Pro Penalty ShotsTotal,Pro Empty Net Goal,Pro Minutes Played,Pro Hat Trick,Farm GP,Farm Shots,Farm G,Farm A,Farm Point,Farm PlusMinus,Farm Pim,Farm Shots Block,Farm Hits, Farm Hit Took,Farm PP,Farm SH,Farm GW,Farm GT,Farm Face Off Won,Farm Face Off Total,Farm Penalty Shots Score,Farm Penalty ShotsTotal,Farm Empty Net Goal,Farm Minutes Played,Farm Hat Trick,Game in Row with a Goal,Game in Row with a Point,Game in Row without a Goal,Game in Row without a Point
Andrej Sekera,280,Stars,SVK,23,191,72,4,1,False,False,False,False,False,600000,,0,100,0,2,68,40,88,72,70,84,68,40,71,64,76,64,61,75,65,67,5,3,0,0,0,-3,6,4,7,3,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
Chris Neil,281,Canadiens,CAN,30,212,73,3,1,False,False,False,False,False,1850000,,0,100,0,1,96,95,39,70,81,72,64,41,65,62,57,74,69,30,35,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niklas Hagman,282,Hurricanes,FIN,29,205,72,3,1,False,False,False,False,False,2200000,,0,100,0,2,53,40,88,81,77,83,76,40,74,78,69,82,67,83,45,70,6,14,3,1,4,-3,2,0,3,4,2,0,0,0,2,6,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
Luca Sbisa,284,Sabres,ITA,19,190,74,4,2,True,False,False,False,False,850000,,0,100,0,0,74,40,70,67,70,80,60,40,66,59,58,52,52,78,90,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,1,9,10,3,18,13,19,14,1,0,0,0,1,1,0,0,0,292,0,0,0,11,1
Kristopher Letang,285,Stars,CAN,22,201,72,4,4,False,False,False,False,False,2750000,,0,100,0,2,80,41,88,74,75,81,77,40,77,71,66,65,65,75,65,69,5,6,0,3,3,-2,6,7,3,7,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
Kurtis Foster,286,Senators,CAN,28,230,77,4,1,False,False,False,False,False,750000,,0,100,0,2,66,41,78,71,90,75,68,40,68,67,61,72,64,57,40,66,11,7,0,0,0,-1,0,5,0,4,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
Matt Stajan,287,Ducks,CAN,26,200,73,2,1,False,False,False,False,False,1350000,,0,100,0,2,81,40,75,82,75,84,80,81,81,72,75,66,61,74,45,72,7,9,2,2,4,3,2,1,19,8,0,0,0,0,7,14,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
Brandon Dubinsky,288,Stars,USA,23,205,73,1,1,False,False,False,False,False,500000,,0,100,0,2,90,62,74,82,77,85,74,87,76,72,74,65,65,68,47,71,5,12,1,2,3,-4,2,1,10,5,0,0,0,0,47,77,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
Denis Grebeshkov,289,Penguins,RUS,26,209,72,4,1,False,False,False,False,False,500000,,0,100,0,2,58,40,84,75,79,83,80,40,82,71,77,73,62,90,60,71,7,7,2,1,3,0,0,9,1,2,2,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
Tom Gilbert,290,Ducks,USA,26,206,75,4,2,False,False,False,False,False,875000,,0,100,0,2,57,40,88,75,78,88,80,40,83,69,80,63,61,77,45,71,7,12,2,4,6,1,0,6,0,7,1,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Shawn Horcoff,291,Stars,CAN,30,208,73,1,4,False,False,False,False,False,5250000,,0,100,0,2,54,42,84,95,79,93,75,86,77,71,79,71,82,71,60,74,5,12,1,1,2,-1,5,1,4,8,0,0,0,0,60,107,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Shean Donovan,293,Devils,CAN,34,218,75,3,3,False,False,False,False,False,1300000,,1,100,0,2,53,52,69,72,84,66,63,42,63,63,64,80,73,31,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig Adams,295,Capitals,BRN,32,197,72,3,1,False,False,False,False,False,700000,,0,100,0,2,80,61,69,68,73,72,63,42,64,62,67,71,72,65,15,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Ellis,296,Red Wings,CAN,28,207,72,2,3,False,False,False,False,False,650000,,1,100,0,2,55,40,74,66,78,72,67,65,64,64,64,66,60,35,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fredrik Modin,297,Avalanche,SWE,34,218,76,2,3,False,False,False,False,False,3000000,,0,100,0,2,55,40,78,76,84,76,71,56,71,67,69,84,91,44,50,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Janne Pesonen,298,Capitals,FIN,27,180,71,2,2,False,False,False,False,False,650000,,0,100,0,1,55,40,79,67,60,69,60,40,62,62,53,52,52,31,25,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frantisek Kaberle,299,Thrashers,CZE,36,190,72,4,1,False,False,True,False,False,1100000,,0,100,0,2,56,40,79,66,70,69,71,40,73,64,58,92,83,71,1,65,20,3,1,4,5,-4,2,8,0,13,0,0,1,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
Lee Stempniak,300,Devils,USA,26,195,72,2,2,False,False,False,False,False,2500000,,0,100,0,2,75,42,82,81,72,85,72,55,73,71,73,62,65,53,61,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Fritz,301,Islanders,CAN,29,239,79,2,2,False,False,False,False,False,600000,,0,100,0,0,85,73,52,50,94,63,50,40,51,50,51,57,57,66,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaroslav Spacek,302,Predators,CZE,35,204,71,4,3,False,False,False,False,False,6500000,,0,100,0,2,70,40,85,78,77,88,81,40,83,71,77,85,71,33,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Rupp,303,Bruins,USA,29,230,77,1,1,False,False,False,False,False,1250000,,0,100,0,1,88,96,40,68,90,72,62,67,63,62,59,70,70,30,35,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Tambellini,304,Canadiens,CAN,25,186,71,2,2,False,False,False,False,False,1500000,,0,100,0,2,81,40,74,74,66,81,62,40,64,64,59,63,62,69,70,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jess Winchester,305,Kings,CAN,26,215,73,2,2,False,False,False,False,False,800000,,2,100,0,0,64,50,63,61,68,64,61,60,60,53,61,50,48,50,70,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Pardy,306,Thrashers,CAN,25,206,74,4,2,True,False,False,False,False,550000,,0,100,0,2,76,43,60,64,78,76,61,40,66,60,66,47,47,44,35,61,8,3,0,1,1,-4,20,2,22,1,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7
Nate Raduns,307,Islanders,USA,25,212,75,3,3,True,False,False,False,False,750000,,0,100,0,0,70,46,79,66,81,67,60,40,58,59,54,47,47,54,60,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
Ryan O'Byrne,309,Bruins,CAN,24,228,78,4,2,False,False,False,False,False,700000,,0,100,0,2,91,50,57,65,89,76,60,40,65,59,62,60,60,30,45,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve Downie,310,Red Wings,CAN,22,200,71,3,1,False,False,False,False,False,625000,,1,100,0,2,80,89,36,76,75,85,61,42,68,68,62,65,69,38,38,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexander Edler,311,Bruins,SWE,23,220,75,4,2,False,False,False,False,False,800000,,0,100,0,2,71,40,83,75,85,88,77,40,83,68,75,65,59,35,47,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Conner,313,Islanders,USA,26,175,68,3,4,False,False,False,False,False,600000,,1,100,0,0,53,40,83,79,55,66,65,40,63,67,56,60,58,35,80,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vladimir Sobotka,314,Ducks,CZE,22,194,72,1,2,False,False,False,False,False,600000,,1,100,0,0,90,46,76,77,72,85,66,66,64,64,67,64,57,89,41,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,61,5,11,16,1,33,4,64,54,2,0,0,0,281,486,0,0,0,412,0,1,3,0,0
Tim Sestito,315,Sharks,USA,25,195,71,1,3,True,False,False,False,False,625250,,2,100,0,0,92,49,79,65,72,66,60,46,58,59,62,52,52,75,30,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,6,11,17,5,4,8,25,22,1,0,1,0,127,309,0,0,0,242,0,1,2,0,0
Boyd Kane,316,Flyers,CAN,31,225,74,2,2,False,False,False,False,False,550000,,0,100,0,0,89,62,68,64,87,71,61,41,62,61,52,46,48,44,55,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noah Welch,317,Bruins,USA,27,218,76,4,2,False,False,False,False,False,775000,,0,100,0,1,76,41,72,65,84,69,50,40,50,50,55,62,66,30,40,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brett Festerling,318,Kings,CAN,23,200,73,4,2,False,False,False,False,False,720000,,2,100,0,0,82,40,76,54,75,77,60,40,62,58,73,52,52,40,40,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Porter,320,Rangers,CAN,25,210,73,1,2,True,False,False,False,False,575000,,0,100,0,2,56,43,84,68,80,75,69,40,68,68,63,52,52,32,30,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erik Reitz,321,Sharks,USA,27,222,73,4,1,False,False,False,False,False,650000,,1,100,0,0,89,81,47,59,86,67,60,40,61,61,55,52,52,67,25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,2,5,7,-3,24,10,30,10,2,0,1,0,0,0,0,0,0,178,0,0,0,1,1
Jason Jaffray,322,Rangers,CAN,28,195,73,2,1,False,False,False,False,False,750000,,0,100,0,0,56,50,59,69,72,73,67,60,67,66,57,55,54,45,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,54,17,9,26,-1,10,4,17,27,8,0,1,1,16,21,0,0,0,186,2,2,2,0,0
Saku Koivu,323,Oilers,FIN,34,182,70,1,1,False,False,False,False,True,4508000,,0,100,0,2,58,40,75,88,62,85,82,88,82,74,64,99,99,99,60,75,11,20,2,7,9,9,2,0,3,20,0,0,0,0,112,194,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
Alexei Kovalev,324,Penguins,RUS,36,215,73,3,2,False,False,False,False,False,6000000,,0,100,0,2,59,40,70,84,82,90,91,44,81,78,65,92,93,96,30,76,7,19,3,1,4,1,4,0,8,6,0,0,0,0,4,7,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Andy Sutton,325,Senators,CAN,34,245,78,4,1,False,False,False,False,False,2750000,,0,100,0,2,93,46,58,70,97,85,65,40,65,65,78,75,69,75,51,71,11,4,2,1,3,2,44,13,44,7,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
Mark Stuart,326,Oilers,USA,25,213,74,4,2,False,False,False,False,False,1300000,,0,100,0,2,73,55,70,65,81,77,66,40,68,65,76,68,64,94,60,67,11,5,0,4,4,5,13,7,13,6,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
Jamal Mayers,327,Coyotes,CAN,35,214,73,3,2,False,False,False,False,False,1750000,,0,100,0,2,68,92,60,70,82,73,62,86,64,64,73,79,78,38,65,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Staal,328,Oilers,CAN,25,205,76,1,1,False,False,False,False,False,5200000,,0,100,0,2,60,40,82,90,77,95,88,73,83,89,67,69,81,99,5,76,11,35,6,8,14,2,4,5,3,23,0,0,3,0,139,276,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Yanic Perreault,329,Red Wings,CAN,38,185,71,1,1,False,False,False,False,False,800000,,2,100,0,2,53,50,75,71,65,66,63,98,58,69,60,84,76,54,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian Sutherby,330,Capitals,CAN,27,209,75,1,1,False,False,False,False,False,800000,,0,100,0,2,85,83,59,68,79,70,63,64,64,65,66,69,69,65,60,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scottie Upshall,331,Oilers,CAN,26,197,72,3,1,False,False,False,False,False,1400000,,0,100,0,2,79,42,68,79,71,84,74,42,70,76,64,76,75,99,77,69,11,17,2,6,8,0,10,0,36,6,1,0,1,0,4,12,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Arron Asham,332,Oilers,CAN,31,205,71,3,3,False,False,False,False,False,1000000,,0,100,0,2,87,92,48,66,77,70,66,41,66,65,67,70,62,91,50,64,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Christopher Higgins,333,Oilers,USA,26,203,72,2,1,False,False,False,False,False,1400000,,0,100,0,2,78,40,81,87,76,82,68,54,68,68,73,66,77,99,1,69,11,13,1,4,5,8,4,2,15,10,1,0,0,0,8,12,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Marc-Antoine Pouliot,334,Thrashers,CAN,24,195,73,3,2,False,False,False,False,False,725000,,0,100,0,0,59,44,77,72,72,75,64,67,66,65,61,65,61,61,40,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrei Markov,335,Oilers,RUS,31,209,72,4,4,False,False,False,False,False,6700000,,0,100,0,2,62,40,85,84,79,93,83,40,91,72,77,83,76,99,50,76,11,11,1,6,7,0,6,14,7,9,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
Corey Perry,336,Oilers,CAN,24,209,75,3,3,False,False,False,False,False,4500000,,0,100,0,2,78,49,60,87,79,89,88,41,85,85,63,70,74,97,35,75,11,46,6,5,11,6,33,2,19,10,2,0,0,0,8,12,0,0,1,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Patrik Elias,337,Flyers,CZE,33,195,73,2,1,False,False,False,False,False,6450000,,0,100,0,2,58,40,81,90,72,85,92,50,89,86,68,89,88,99,65,78,20,99,16,16,32,8,8,6,12,35,7,0,4,0,22,47,0,0,1,395,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0
Roman Hamrlik,338,Wild,CZE,35,209,74,4,4,False,False,False,False,False,4900000,,0,100,0,2,76,40,79,78,79,86,73,40,76,68,81,88,71,61,40,73,4,3,1,1,2,-1,0,2,0,1,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
Francis Bouillon,339,Flames,USA,34,198,68,4,1,False,False,False,False,False,1450000,,1,100,0,1,92,60,69,65,74,74,60,40,63,65,72,78,68,30,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Klein,341,Oilers,CAN,25,203,73,4,1,True,False,False,False,False,700000,,2,100,0,0,67,45,78,60,76,72,63,40,66,64,65,68,63,64,60,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,1,2,0,2,2,3,5,1,0,0,0,1,1,0,0,0,19,0,0,0,1,1
Tim Brent,342,Oilers,CAN,26,197,72,1,1,False,False,False,False,False,625000,,1,100,0,0,64,42,71,75,73,68,65,51,67,61,52,68,61,63,65,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,31,5,11,16,3,4,4,13,33,2,0,0,0,104,182,0,0,0,168,0,0,0,1,1
Jean-Francois Jacques,343,Flames,CAN,24,217,76,2,2,False,False,False,False,False,863155,,1,100,0,0,88,56,53,67,83,67,63,40,64,65,51,65,60,25,25,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dane Byers,344,Canucks,CAN,23,190,75,2,2,False,False,False,False,False,550000,,1,100,0,2,61,40,49,72,70,64,62,40,61,65,50,62,58,53,35,58,4,1,1,1,2,1,0,0,3,3,0,0,0,0,0,2,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Vernon Fiddler,345,Oilers,CAN,28,201,71,2,3,False,False,False,False,False,875000,,0,100,0,2,71,43,78,71,75,80,65,80,64,66,77,74,64,99,5,65,11,6,0,0,0,-3,0,0,1,2,0,0,0,0,1,3,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
Ed Jovanovski,346,Flyers,CAN,33,214,74,4,4,False,False,False,False,False,5800000,,0,100,0,2,86,46,67,83,82,90,80,40,82,73,74,85,91,99,71,77,20,38,5,9,14,7,49,26,38,24,3,0,0,0,0,0,0,0,1,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
Riley Cote,347,Canadiens,CAN,27,220,74,2,1,False,False,False,False,False,500000,,0,100,0,1,63,98,34,64,85,59,60,40,61,59,56,66,76,30,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy Colliton,348,Capitals,CAN,24,195,74,2,1,False,False,False,False,False,650000,,0,100,0,2,88,40,78,71,72,77,63,58,65,60,66,66,60,72,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin St. Pierre,349,Oilers,CAN,26,187,70,1,2,False,False,False,False,False,550000,,1,100,0,0,59,42,78,81,67,75,67,65,68,63,60,66,59,68,35,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dustin Boyd,350,Capitals,CAN,23,187,72,1,2,False,False,False,False,False,675000,,1,100,0,2,58,40,81,75,67,78,65,68,66,66,69,64,60,68,75,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve Staios,352,Oilers,CAN,35,200,73,4,1,False,False,False,False,False,1500000,,0,100,0,2,75,55,65,69,75,84,56,40,63,60,81,82,88,99,45,69,11,3,0,4,4,4,25,13,23,7,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
Shawn Belle,353,Blues,CAN,24,235,73,4,1,False,False,False,False,False,620000,,0,100,0,0,83,45,63,60,92,73,58,40,54,52,59,45,45,55,10,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,2,4,3,8,7,8,3,1,0,0,0,0,0,0,0,0,86,0,0,1,3,0
Bryan McCabe,354,Lightning,CAN,34,198,73,4,2,False,False,False,False,True,6500000,,0,100,0,2,71,45,82,76,74,88,84,40,82,75,71,83,98,71,50,75,7,8,0,2,2,2,8,5,9,7,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
Sheldon Souray,355,Hurricanes,CAN,32,233,76,4,1,False,False,False,False,False,4000000,,0,100,0,2,70,52,69,81,91,94,81,40,81,77,77,79,80,83,60,76,6,7,3,4,7,-5,17,9,9,3,2,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Ray Whitney,356,Flyers,CAN,37,180,70,2,1,False,False,False,False,False,2300000,,0,100,0,2,53,40,81,92,60,89,88,40,87,78,53,86,92,92,35,74,20,62,5,13,18,-1,4,1,8,32,0,0,0,0,12,33,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Ryan Shannon,357,Panthers,USA,27,178,69,2,2,False,False,False,False,False,890000,,0,100,0,1,55,40,80,80,58,66,67,42,67,67,59,59,57,74,65,62,4,4,1,0,1,-3,0,0,0,0,0,0,0,0,2,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Mike Modano,358,Panthers,USA,38,210,75,1,1,False,False,False,False,True,2800000,,0,100,0,2,55,40,78,85,80,85,75,84,78,68,72,99,91,84,50,73,5,6,1,0,1,-1,0,1,0,12,0,0,0,0,67,113,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Joe Pavelski,359,Red Wings,USA,25,195,71,1,3,False,False,False,False,False,3750000,,0,100,0,2,71,40,78,80,72,88,80,87,79,77,74,60,65,57,50,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Peca,360,Red Wings,CAN,35,183,71,1,2,False,False,False,False,False,2950000,,0,100,0,2,61,40,68,78,63,77,65,82,68,63,80,84,92,61,50,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miroslav Satan,361,Blackhawks,SVK,34,191,75,3,2,False,False,False,False,False,3900000,,0,100,0,2,53,40,78,81,70,84,74,43,73,72,60,89,79,30,15,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rick Nash,362,Sharks,CAN,25,218,76,2,1,False,False,False,False,False,4125000,,0,100,0,2,67,41,81,89,84,93,92,42,86,92,75,68,83,99,15,79,20,81,8,16,24,1,10,6,24,26,4,0,3,1,18,46,0,0,0,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
Chris Kunitz,363,Blue Jackets,CAN,30,193,72,2,2,False,False,False,False,False,3600000,,0,100,0,2,94,43,72,83,71,85,77,42,76,74,66,69,82,94,55,72,14,48,4,6,10,-3,12,0,40,18,2,0,1,0,9,21,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
