Number,Transaction
22504,[2009-10-01 19:09] - Arron Asham of Oilers was sent to pro.                                                                     
22505,[2009-10-01 19:09] - Jonathan Ericsson of Oilers was sent to farm.                                                              
22506,[2009-10-01 19:09] - Ville Leino of Oilers was sent to farm.                                                                    
22507,[2009-10-01 19:09] - Successfully loaded Oilers lines.                                                                          
22508,[2009-10-01 19:09] - Kyle Calder of Wild was sent to pro.                                                                       
22509,[2009-10-01 19:09] - Ben Ondrus of Wild was sent to farm.                                                                       
22510,[2009-10-01 19:09] - Geoff Sanderson of Wild was sent to pro.                                                                   
22511,[2009-10-01 19:09] - Successfully loaded Wild lines.                                                                            
22512,[2009-10-01 19:10] - Successfully loaded Flyers lines.                                                                          
22513,[2009-10-01 19:11] - Niclas Wallin of Penguins was sent to pro.                                                                 
22514,[2009-10-01 19:11] - Matt Lashoff of Penguins was sent to farm.                                                                 
22515,[2009-10-01 19:11] - Vladimir Sobotka of Penguins was sent to farm.                                                             
22516,[2009-10-01 19:11] - Niklas Hjalmarsson of Penguins was sent to farm.                                                           
22517,[2009-10-01 19:11] - Marc Denis of Penguins was sent to farm.                                                                   
22518,[2009-10-01 19:11] - Successfully loaded Penguins lines.                                                                        
22519,[2009-10-01 19:13] - Marcel Goc position was change to LW                                                                       
22520,[2009-10-01 19:13] - Andrew Murray position was change to RW                                                                    
22521,[2009-10-01 19:13] - Bryan Little position was change to C                                                                      
22522,[2009-10-01 19:13] - Matt Moulson position was change to RW                                                                     
22523,[2009-10-01 19:13] - Zach Boychuk position was change to LW                                                                     
22524,[2009-10-01 19:14] - Matt Ellis position was change to C                                                                        
22525,[2009-10-01 19:14] - David Moss position was change to RW                                                                       
22526,[2009-10-01 19:14] - Tuomo Ruutu position was change to LW                                                                      
22527,[2009-10-01 19:15] - Jussi Jokinen position was change to C                                                                     
22528,[2009-10-01 19:15] - Mikkel Boedker position was change to RW                                                                   
22529,[2009-10-01 19:18] - Trade Dead Line at % of Season Value Modified to 75                                                        
22530,[2009-10-01 19:20] - Duration in Waiver in Simulation Day Value Modified to 2                                                   
22531,[2009-10-01 19:24] - From Canucks to Thrashers : Scott Niedermayer.                                                             
22532,[2009-10-01 19:24] - From Thrashers to Canucks : Eric Brewer- Robert Nilsson- Y:2010-RND:1-ATL- Y:2010-RND:3-ATL.               
22533,[2009-10-01 19:24] - From Capitals to Thrashers : Trevor Daley.                                                                 
22534,[2009-10-01 19:24] - From Thrashers to Capitals : Y:2010-RND:2-ATL- Y:2010-RND:2-SJS.                                           
22535,[2009-10-01 19:24] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22536,[2009-10-01 19:25] - From Blues to Hurricanes : Kim Johnsson- Y:2010-RND:4-STL.                                                 
22537,[2009-10-01 19:25] - From Hurricanes to Blues : Marc-Andre Bergeron- Dick Axelsson (P).                                         
22538,[2009-10-01 19:53] - Mats Sundin retired from Canucks                                                                           
22539,[2009-10-01 19:53] - Mats Sundin was erased.                                                                                    
22540,[2009-10-01 19:55] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22541,[2009-10-01 19:56] - Islanders is under the minimum salary cap by $12-077-000.00!                                               
22542,[2009-10-01 19:56] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22543,[2009-10-02 22:17] - Nicklas Grossman of Ducks was sent to pro.                                                                 
22544,[2009-10-02 22:17] - Alexander Steen of Ducks was sent to farm.                                                                 
22545,[2009-10-02 22:17] - Auto Roster Function has been run for Ducks.                                                               
22546,[2009-10-02 22:17] - Auto Roster Function has been run for Thrashers.                                                           
22547,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22548,[2009-10-02 22:17] - Joe Callahan of Bruins was sent to farm.                                                                   
22549,[2009-10-02 22:17] - Auto Roster Function has been run for Bruins.                                                              
22550,[2009-10-02 22:17] - Auto Roster Function has been run for Sabres.                                                              
22551,[2009-10-02 22:17] - Auto Roster Function has been run for Flames.                                                              
22552,[2009-10-02 22:17] - Ryan Jones of Hurricanes was sent to farm.                                                                 
22553,[2009-10-02 22:17] - Anthony Stewart of Hurricanes was sent to farm.                                                            
22554,[2009-10-02 22:17] - Auto Roster Function has been run for Hurricanes.                                                          
22555,[2009-10-02 22:17] - Todd Fedoruk of Blackhawks was sent to pro.                                                                
22556,[2009-10-02 22:17] - Frans Nielsen of Blackhawks was sent to farm.                                                              
22557,[2009-10-02 22:17] - Auto Roster Function has been run for Blackhawks.                                                          
22558,[2009-10-02 22:17] - Auto Roster Function has been run for Avalanche.                                                           
22559,[2009-10-02 22:17] - Chris Minard of Blue Jackets was sent to farm.                                                             
22560,[2009-10-02 22:17] - Brett Sterling of Blue Jackets was sent to farm.                                                           
22561,[2009-10-02 22:17] - Tim Wallace of Blue Jackets was sent to farm.                                                              
22562,[2009-10-02 22:17] - Zach Boychuk of Blue Jackets was sent to farm.                                                             
22563,[2009-10-02 22:17] - Auto Roster Function has been run for Blue Jackets.                                                        
22564,[2009-10-02 22:17] - Raffi Torres of Stars was sent to pro.                                                                     
22565,[2009-10-02 22:17] - Marcel Goc of Stars was sent to farm.                                                                      
22566,[2009-10-02 22:17] - Fabian Brunnstrom of Stars was sent to farm.                                                               
22567,[2009-10-02 22:17] - Auto Roster Function has been run for Stars.                                                               
22568,[2009-10-02 22:17] - Jared Boll of Red Wings was sent to farm.                                                                  
22569,[2009-10-02 22:17] - Auto Roster Function has been run for Red Wings.                                                           
22570,[2009-10-02 22:17] - Derek Meech of Oilers was sent to pro.                                                                     
22571,[2009-10-02 22:17] - Darren Helm of Oilers was sent to farm.                                                                    
22572,[2009-10-02 22:17] - Auto Roster Function has been run for Oilers.                                                              
22573,[2009-10-02 22:17] - Jody Shelley of Panthers was sent to farm.                                                                 
22574,[2009-10-02 22:17] - Aaron Downey of Panthers was sent to farm.                                                                 
22575,[2009-10-02 22:17] - Cam Janssen of Panthers was sent to farm.                                                                  
22576,[2009-10-02 22:17] - Auto Roster Function has been run for Panthers.                                                            
22577,[2009-10-02 22:17] - Rob Schremp of Kings was sent to pro.                                                                      
22578,[2009-10-02 22:17] - Bill Thomas of Kings was sent to farm.                                                                     
22579,[2009-10-02 22:17] - Pascal Leclaire of Kings was sent to pro.                                                                  
22580,[2009-10-02 22:17] - Ben Bishop of Kings was sent to farm.                                                                      
22581,[2009-10-02 22:17] - Auto Roster Function has been run for Kings.                                                               
22582,[2009-10-02 22:17] - Geoff Sanderson of Wild was sent to farm.                                                                  
22583,[2009-10-02 22:17] - Jakub Voracek of Wild was sent to farm.                                                                    
22584,[2009-10-02 22:17] - Kyle Calder of Wild was sent to farm.                                                                      
22585,[2009-10-02 22:17] - Auto Roster Function has been run for Wild.                                                                
22586,[2009-10-02 22:17] - Wild is under the minimum salary cap by $1-574-500.00!                                                     
22587,[2009-10-02 22:17] - Auto Roster Function has been run for Canadiens.                                                           
22588,[2009-10-02 22:17] - Matt Hunwick of Predators was sent to pro.                                                                 
22589,[2009-10-02 22:17] - Drew Miller of Predators was sent to farm.                                                                 
22590,[2009-10-02 22:17] - Shawn Matthias of Predators was sent to farm.                                                              
22591,[2009-10-02 22:17] - Auto Roster Function has been run for Predators.                                                           
22592,[2009-10-02 22:17] - Tomas Kopecky of Devils was sent to farm.                                                                  
22593,[2009-10-02 22:17] - Auto Roster Function has been run for Devils.                                                              
22594,[2009-10-02 22:17] - Stéphane Veilleux of Islanders was sent to pro.                                                            
22595,[2009-10-02 22:17] - Ales Hemsky of Islanders was sent to pro.                                                                  
22596,[2009-10-02 22:17] - Owen Nolan of Islanders was sent to pro.                                                                   
22597,[2009-10-02 22:17] - Ryan Callahan of Islanders was sent to pro.                                                                
22598,[2009-10-02 22:17] - Mattias Ohlund of Islanders was sent to pro.                                                               
22599,[2009-10-02 22:17] - Joe Corvo of Islanders was sent to pro.                                                                    
22600,[2009-10-02 22:17] - Brendan Morrison of Islanders was sent to pro.                                                             
22601,[2009-10-02 22:17] - Yan Stastny of Islanders was sent to farm.                                                                 
22602,[2009-10-02 22:17] - Oscar Moller of Islanders was sent to farm.                                                                
22603,[2009-10-02 22:17] - Jason Ward of Islanders was sent to farm.                                                                  
22604,[2009-10-02 22:17] - Darcy Hordichuk of Islanders was sent to farm.                                                             
22605,[2009-10-02 22:17] - Michael Funk of Islanders was sent to farm.                                                                
22606,[2009-10-02 22:17] - Steve MacIntyre of Islanders was sent to farm.                                                             
22607,[2009-10-02 22:17] - Nate Raduns of Islanders was sent to farm.                                                                 
22608,[2009-10-02 22:17] - Mathieu Garon of Islanders was sent to pro.                                                                
22609,[2009-10-02 22:17] - Al Montoya of Islanders was sent to farm.                                                                  
22610,[2009-10-02 22:17] - Auto Roster Function has been run for Islanders.                                                           
22611,[2009-10-02 22:17] - Auto Roster Function has been run for Rangers.                                                             
22612,[2009-10-02 22:17] - Daniel Carcillo of Senators was sent to farm.                                                              
22613,[2009-10-02 22:17] - Kris Newbury of Senators was sent to farm.                                                                 
22614,[2009-10-02 22:17] - Auto Roster Function has been run for Senators.                                                            
22615,[2009-10-02 22:17] - Greg DeVries of Flyers was sent to pro.                                                                    
22616,[2009-10-02 22:17] - Toby Petersen of Flyers was sent to farm.                                                                  
22617,[2009-10-02 22:17] - Manny Legace of Flyers was sent to pro.                                                                    
22618,[2009-10-02 22:17] - Erik Ersberg of Flyers was sent to farm.                                                                   
22619,[2009-10-02 22:17] - Auto Roster Function has been run for Flyers.                                                              
22620,[2009-10-02 22:17] - Nikolai Kulemin of Coyotes was sent to farm.                                                               
22621,[2009-10-02 22:17] - Auto Roster Function has been run for Coyotes.                                                             
22622,[2009-10-02 22:17] - David Clarkson of Penguins was sent to farm.                                                               
22623,[2009-10-02 22:17] - Martins Karsums of Penguins was sent to farm.                                                              
22624,[2009-10-02 22:17] - Auto Roster Function has been run for Penguins.                                                            
22625,[2009-10-02 22:17] - Jean-Pierre Dumont of Blues was sent to pro.                                                               
22626,[2009-10-02 22:17] - Pierre-Luc Letourneau-Leblond of Blues was sent to farm.                                                   
22627,[2009-10-02 22:17] - Auto Roster Function has been run for Blues.                                                               
22628,[2009-10-02 22:17] - Auto Roster Function has been run for Sharks.                                                              
22629,[2009-10-02 22:17] - Derek Armstrong of Lightning was sent to pro.                                                              
22630,[2009-10-02 22:17] - Adam Burish of Lightning was sent to farm.                                                                 
22631,[2009-10-02 22:17] - Petteri Nokelainen of Lightning was sent to farm.                                                          
22632,[2009-10-02 22:17] - Auto Roster Function has been run for Lightning.                                                           
22633,[2009-10-02 22:17] - Auto Roster Function has been run for Maple Leafs.                                                         
22634,[2009-10-02 22:17] - Auto Roster Function has been run for Canucks.                                                             
22635,[2009-10-02 22:17] - Rob Davison of Capitals was sent to pro.                                                                   
22636,[2009-10-02 22:17] - Auto Roster Function has been run for Capitals.                                                            
22637,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22638,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22639,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22640,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22641,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22642,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22643,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22644,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22645,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22646,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22647,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22648,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22649,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22650,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22651,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22652,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22653,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22654,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22655,[2009-10-02 22:17] - Auto Roster Function has been run for Thrashers.                                                           
22656,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22657,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22658,[2009-10-02 22:17] - Auto Roster Function has been run for Thrashers.                                                           
22659,[2009-10-02 22:17] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22660,[2009-10-02 22:18] - Auto Roster Function has been run for Thrashers.                                                           
22661,[2009-10-02 22:18] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22662,[2009-10-02 22:19] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22663,[2009-10-02 22:19] - Auto Roster Function has been run for Thrashers.                                                           
22664,[2009-10-02 22:19] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22665,[2009-10-02 22:19] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22666,[2009-10-02 22:19] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22667,[2009-10-02 22:19] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22668,[2009-10-02 22:19] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22669,[2009-10-02 22:19] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22670,[2009-10-02 22:19] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22671,[2009-10-02 22:19] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22672,[2009-10-02 22:19] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22673,[2009-10-02 22:19] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22674,[2009-10-02 22:26] - Auto Lines Function has been run for Ducks.                                                                
22675,[2009-10-02 22:26] - Auto Lines Function has been run for Iowa.                                                                 
22676,[2009-10-02 22:26] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22677,[2009-10-02 22:26] - Auto Roster Function has been run for Thrashers.                                                           
22678,[2009-10-02 22:26] - Thrashers is over the salary cap by $1-161-000.00!                                                         
22679,[2009-10-02 22:26] - Auto Lines Function has been run for Chicago.                                                              
22680,[2009-10-02 22:26] - Auto Lines Function has been run for Bruins.                                                               
22681,[2009-10-02 22:26] - Auto Lines Function has been run for Providence.                                                           
22682,[2009-10-02 22:26] - Auto Lines Function has been run for Sabres.                                                               
22683,[2009-10-02 22:26] - Auto Lines Function has been run for Portland.                                                             
22684,[2009-10-02 22:26] - Auto Lines Function has been run for Flames.                                                               
22685,[2009-10-02 22:26] - Auto Lines Function has been run for Quad City.                                                            
22686,[2009-10-02 22:26] - Auto Lines Function has been run for Hurricanes.                                                           
22687,[2009-10-02 22:26] - Auto Lines Function has been run for Albany.                                                               
22688,[2009-10-02 22:26] - Auto Lines Function has been run for Blackhawks.                                                           
22689,[2009-10-02 22:26] - Auto Lines Function has been run for Rockford.                                                             
22690,[2009-10-02 22:26] - Auto Lines Function has been run for Avalanche.                                                            
22691,[2009-10-02 22:26] - Auto Lines Function has been run for Lake Erie.                                                            
22692,[2009-10-02 22:26] - Auto Lines Function has been run for Blue Jackets.                                                         
22693,[2009-10-02 22:26] - Auto Lines Function has been run for Syracuse.                                                             
22694,[2009-10-02 22:26] - Auto Lines Function has been run for Stars.                                                                
22695,[2009-10-02 22:26] - Auto Lines Function has been run for Texas.                                                                
22696,[2009-10-02 22:26] - Auto Lines Function has been run for Red Wings.                                                            
22697,[2009-10-02 22:26] - Auto Lines Function has been run for GrandRapid.                                                           
22698,[2009-10-02 22:26] - Auto Lines Function has been run for Oilers.                                                               
22699,[2009-10-02 22:26] - Auto Lines Function has been run for Springfield.                                                          
22700,[2009-10-02 22:26] - Auto Lines Function has been run for Panthers.                                                             
22701,[2009-10-02 22:26] - Auto Lines Function has been run for Rochester.                                                            
22702,[2009-10-02 22:26] - Auto Lines Function has been run for Kings.                                                                
22703,[2009-10-02 22:26] - Auto Lines Function has been run for Manchester.                                                           
22704,[2009-10-02 22:26] - Wild is under the minimum salary cap by $1-574-500.00!                                                     
22705,[2009-10-02 22:26] - Auto Lines Function has been run for Wild.                                                                 
22706,[2009-10-02 22:26] - Auto Lines Function has been run for Houston.                                                              
22707,[2009-10-02 22:26] - Auto Lines Function has been run for Canadiens.                                                            
22708,[2009-10-02 22:26] - Auto Lines Function has been run for Hamilton.                                                             
22709,[2009-10-02 22:26] - Auto Lines Function has been run for Predators.                                                            
22710,[2009-10-02 22:26] - Auto Lines Function has been run for Milwaukee.                                                            
22711,[2009-10-02 22:26] - Auto Lines Function has been run for Devils.                                                               
22712,[2009-10-02 22:26] - Auto Lines Function has been run for Lowell.                                                               
22713,[2009-10-02 22:26] - Auto Lines Function has been run for Islanders.                                                            
22714,[2009-10-02 22:26] - Auto Lines Function has been run for Bridgeport.                                                           
22715,[2009-10-02 22:26] - Auto Lines Function has been run for Rangers.                                                              
22716,[2009-10-02 22:26] - Auto Lines Function has been run for Hartford.                                                             
22717,[2009-10-02 22:26] - Auto Lines Function has been run for Senators.                                                             
22718,[2009-10-02 22:26] - Auto Lines Function has been run for Binghamton.                                                           
22719,[2009-10-02 22:26] - Auto Lines Function has been run for Flyers.                                                               
22720,[2009-10-02 22:26] - Auto Lines Function has been run for Philly.                                                               
22721,[2009-10-02 22:26] - Auto Lines Function has been run for Coyotes.                                                              
22722,[2009-10-02 22:26] - Auto Lines Function has been run for San Ant..                                                             
22723,[2009-10-02 22:26] - Auto Lines Function has been run for Penguins.                                                             
22724,[2009-10-02 22:26] - Auto Lines Function has been run for WB/Scrant..                                                           
22725,[2009-10-02 22:26] - Auto Lines Function has been run for Blues.                                                                
22726,[2009-10-02 22:26] - Auto Lines Function has been run for Peoria.                                                               
22727,[2009-10-02 22:26] - Auto Lines Function has been run for Sharks.                                                               
22728,[2009-10-02 22:26] - Auto Lines Function has been run for Worcester.                                                            
22729,[2009-10-02 22:26] - Auto Lines Function has been run for Lightning.                                                            
22730,[2009-10-02 22:26] - Auto Lines Function has been run for Norfolk.                                                              
22731,[2009-10-02 22:26] - Auto Lines Function has been run for Maple Leafs.                                                          
22732,[2009-10-02 22:26] - Auto Lines Function has been run for Toronto.                                                              
22733,[2009-10-02 22:26] - Auto Lines Function has been run for Canucks.                                                              
22734,[2009-10-02 22:26] - Auto Lines Function has been run for Manitoba.                                                             
22735,[2009-10-02 22:26] - Auto Lines Function has been run for Capitals.                                                             
22736,[2009-10-02 22:26] - Auto Lines Function has been run for Hershey.                                                              
22737,[2009-10-02 22:36] - Cory Sarich of Thrashers was sent to farm.                                                                 
22738,[2009-10-02 22:36] - Wayne Simmonds of Thrashers was sent to pro.                                                               
22739,[2009-10-02 22:36] - Successfully loaded Thrashers lines.                                                                       
22740,[2009-10-02 22:36] - Anthony Stewart of Hurricanes was sent to pro.                                                             
22741,[2009-10-02 22:36] - Ryan Jones of Hurricanes was sent to pro.                                                                  
22742,[2009-10-02 22:36] - Successfully loaded Hurricanes lines.                                                                      
22743,[2009-10-02 22:37] - Successfully loaded Avalanche lines.                                                                       
22744,[2009-10-02 22:38] - Alex Pietrangelo of Blue Jackets was sent to farm.                                                         
22745,[2009-10-02 22:38] - Zach Boychuk of Blue Jackets was sent to pro.                                                              
22746,[2009-10-02 22:38] - Brett Sterling of Blue Jackets was sent to pro.                                                            
22747,[2009-10-02 22:38] - Successfully loaded Blue Jackets lines.                                                                    
22748,[2009-10-02 22:39] - Fabian Brunnstrom of Stars was sent to pro.                                                                
22749,[2009-10-02 22:39] - Scott Walker of Stars was sent to farm.                                                                    
22750,[2009-10-02 22:39] - Aaron Johnson of Stars was sent to farm.                                                                   
22751,[2009-10-02 22:39] - Marcel Goc of Stars was sent to pro.                                                                       
22752,[2009-10-02 22:39] - Raffi Torres of Stars was sent to farm.                                                                    
22753,[2009-10-02 22:40] - Successfully loaded Stars lines.                                                                           
22754,[2009-10-02 22:41] - Chris Chelios of Canadiens was sent to farm.                                                               
22755,[2009-10-02 22:41] - Scott Parker of Canadiens was sent to farm.                                                                
22756,[2009-10-02 22:41] - Johnny Boychuk of Canadiens was sent to farm.                                                              
22757,[2009-10-02 22:41] - Andre Deveaux of Canadiens was sent to pro.                                                                
22758,[2009-10-02 22:41] - Successfully loaded Canadiens lines.                                                                       
22759,[2009-10-02 22:41] - Darcy Hordichuk of Islanders was sent to pro.                                                              
22760,[2009-10-02 22:41] - Jassen Cullimore of Islanders was sent to farm.                                                            
22761,[2009-10-02 22:41] - Successfully loaded Islanders lines.                                                                       
22762,[2009-10-02 22:42] - Lukas Krajicek of Penguins was sent to farm.                                                               
22763,[2009-10-02 22:42] - David Clarkson of Penguins was sent to pro.                                                                
22764,[2009-10-02 22:42] - Successfully loaded Penguins lines.                                                                        
22765,[2009-10-02 22:43] - Successfully loaded Blues lines.                                                                           
22766,[2009-10-02 22:43] - Successfully loaded Sharks lines.                                                                          
22767,[2009-10-02 22:44] - Adam Burish of Lightning was sent to pro.                                                                  
22768,[2009-10-02 22:44] - Derek Armstrong of Lightning was sent to farm.                                                             
22769,[2009-10-02 22:44] - Petteri Nokelainen of Lightning was sent to pro.                                                           
22770,[2009-10-02 22:44] - Successfully loaded Lightning lines.                                                                       
22771,[2009-10-02 22:45] - Successfully loaded Canucks lines.                                                                         
22772,[2009-10-02 22:49] - From Thrashers to Red Wings : Brad Stuart.                                                                 
22773,[2009-10-02 22:49] - From Red Wings to Thrashers : Greg Zanon.                                                                  
22774,[2009-10-02 22:49] - Auto Roster Function has been run for Red Wings.                                                           
22775,[2009-10-02 22:49] - Cory Sarich of Thrashers was sent to pro.                                                                  
22776,[2009-10-02 22:49] - Wayne Simmonds of Thrashers was sent to farm.                                                              
22777,[2009-10-02 22:49] - Auto Roster Function has been run for Thrashers.                                                           
22778,[2009-10-02 22:54] - Ryan Jones position was change to LW                                                                       
22779,[2009-10-02 22:54] - Blake Wheeler position was change to D                                                                     
22780,[2009-10-02 22:54] - Blake Wheeler position was change to RW                                                                    
22781,[2009-10-02 22:54] - Brad Winchester position was change to LW                                                                  
22782,[2009-10-02 22:58] - Brian Finley signed with Predators for $500-000 for 2 year(s) with $0 in bonus.                            
22783,[2009-10-02 22:58] - Game Option - Waiver Active Option Activated                                                               
22784,[2009-10-02 22:58] - Game Option - Waiver Active Option Deactivated                                                             
22785,[2009-10-02 22:58] - Brian Finley of Predators was sent to farm.                                                                
22786,ed.                                                                                                                           
22787,nough players available in Pro Team! 16 Dressed. 18 Required.Some errors will be automatically fix                            
22788,[2009-10-02 23:07] - Canadiens roster errors : Not enough Left Wings available in Pro Team! 2 Dressed. 3 Required.Not e       
22789,[2009-10-02 23:07] - Scott Parker of Canadiens was sent to pro.                                                                 
22790,[2009-10-02 23:07] - Chris Chelios of Canadiens was sent to pro.                                                                
22791,[2009-10-02 23:07] - Auto Roster Partial Function has been run for Canadiens.                                                   
22792,[2009-10-02 23:07] - Auto Lines Partial Function has been run for Canadiens.                                                    
22793,e 2 Defense #2 is empty.Extra Defense #3 is empty.Some errors will be automatically fixed.                                
22794, 2 Defense #2 is empty.PK line 2 Defense #2 is empty.4 vs 4 line 2 Defense #2 is empty.PK3 lin                            
22795,[2009-10-02 23:08] - Thrashers lines errors : Normal line # 2 Defense #2 is empty.Normal line # 4 RW is empty.PP line       
22796,[2009-10-02 23:08] - Auto Lines Partial Function has been run for Thrashers.                                                    
22797,[2009-10-02 23:08] - Auto Lines Function has been run for Thrashers.                                                            
22798,a Defense #4 is empty.Some errors will be automatically fixed.                                                              
22799,ne 2 Defense #2 is empty.4 vs 4 line 2 Defense #2 is empty.PK3 line 2 Defense #2 is empty.Extr                            
22800,[2009-10-02 23:08] - Red Wings lines errors : Normal line # 2 Defense #2 is empty.PP line 2 Defense #2 is empty.PK li       
22801,[2009-10-02 23:08] - Auto Lines Partial Function has been run for Red Wings.                                                    
22802,[2009-10-02 23:08] - Auto Lines Function has been run for Red Wings.                                                            
22803,[2009-10-02 23:08] - Wild is under the minimum salary cap by $1-574-500.00!                                                     
22804,[2009-10-02 23:08] - Capitals lines for next game are empty. Current lines are not erased.                                      
22805,[2009-10-02 23:08] - Providence lines for next game are empty. Current lines are not erased.                                    
22806,[2009-10-02 23:08] - Hershey lines for next game are empty. Current lines are not erased.                                       
22807,[2009-10-02 23:08] - Toronto lines for next game are empty. Current lines are not erased.                                       
22808,[2009-10-02 23:08] - Hamilton lines for next game are empty. Current lines are not erased.                                      
22809,[2009-10-02 23:08] - Worcester lines for next game are empty. Current lines are not erased.                                     
22810,[2009-10-02 23:08] - Flames lines for next game are empty. Current lines are not erased.                                        
22811,[2009-10-02 23:08] - Canucks lines for next game are empty. Current lines are not erased.                                       
22812,[2009-10-02 23:08] - Quad City lines for next game are empty. Current lines are not erased.                                     
22813,[2009-10-02 23:08] - Dane Byers from Manitoba has scored a Hat Trick!                                                           
22814,[2009-10-02 23:08] - Manitoba lines for next game are empty. Current lines are not erased.                                      
22815,[2009-10-02 23:08] - Game 5 - Jack Johnson from Blackhawks suspended for 2 game(s)                                              
22816,[2009-10-02 23:08] - New Record for Team Most Shots Blocked (18) in 1 Game for Blackhawks!                                      
22817,[2009-10-02 23:08] - Panthers lines for next game are empty. Current lines are not erased.                                      
22818,[2009-10-02 23:08] - New Record for Team Most Goals (8) in 1 Game for Panthers!                                                 
22819,[2009-10-02 23:08] - Paul Szczechura from Rockford has scored a Hat Trick!                                                      
22820,[2009-10-02 23:08] - Rockford lines for next game are empty. Current lines are not erased.                                      
22821,[2009-10-02 23:08] - Rochester lines for next game are empty. Current lines are not erased.                                     
22822,[2009-10-02 23:08] - Red Wings lines for next game are empty. Current lines are not erased.                                     
22823,[2009-10-02 23:08] - New Record for Team Most Penalties (64) in 1 Game for Red Wings!                                           
22824,[2009-10-02 23:08] - Peoria lines for next game are empty. Current lines are not erased.                                        
22825,[2009-10-02 23:08] - GrandRapid lines for next game are empty. Current lines are not erased.                                    
22826,[2009-10-02 23:08] - Hurricanes lines for next game are empty. Current lines are not erased.                                    
22827,[2009-10-02 23:08] - Flyers lines for next game are empty. Current lines are not erased.                                        
22828,[2009-10-02 23:08] - Albany lines for next game are empty. Current lines are not erased.                                        
22829,[2009-10-02 23:08] - Nick Tarnasky from Philly has scored a Hat Trick!                                                          
22830,[2009-10-02 23:08] - Philly lines for next game are empty. Current lines are not erased.                                        
22831,[2009-10-02 23:08] - David Krejci from Penguins has scored a Hat Trick!                                                         
22832,[2009-10-02 23:08] - Rangers lines for next game are empty. Current lines are not erased.                                       
22833,[2009-10-02 23:08] - Byron Bitz from WB/Scrant. has scored a Hat Trick!                                                         
22834,[2009-10-02 23:08] - Hartford lines for next game are empty. Current lines are not erased.                                      
22835,[2009-10-02 23:10] - Wild is under the minimum salary cap by $1-574-500.00!                                                     
