Number,Transaction
Some errors will be automatically fixed.

24095,<font color="Black">[3/30/2013 4:44:37 PM] - Auto Roster Partial Function has been run for Kings.</font>
24096,[3/30/2013 4:44:37 PM] - Kings lines errors : Normal line # 1 LW is empty.
Normal line # 3 C is empty.
PP line 1 LW is empty.
PK line 2 LW is empty.
4 vs 4 line 2 LW is empty.
LastMinOff line LW is empty.
LastMinDef line LW is empty.
Extra Forward #1 is empty.
Extra Forward #4 is empty.
Penalty Shot Player #4 is empty.

24097,<font color="Black">[3/30/2013 4:44:37 PM] - Auto Lines Partial Function has been run for Kings.</font>
24098,[3/30/2013 4:44:37 PM] - Kings lines errors : Michal Handzus is used twice in PP lines 1 and 2.
Dainius Zubrus is used twice in PK lines 1 and 2.
Dainius Zubrus is used twice in 4vs4 lines 1 and 2.

24099,<font color="Black">[3/30/2013 4:44:37 PM] - Auto Lines Function has been run for Kings.</font>
24100,[3/30/2013 4:44:37 PM] - Devils roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

24101,<font color="Black">[3/30/2013 4:44:37 PM] - Auto Roster Partial Function has been run for Devils.</font>
24102,[3/30/2013 4:44:37 PM] - Devils lines errors : Normal line # 1 LW is empty.
Normal line # 4 LW is empty.
Normal line # 4 RW is empty.
Unknown Player is used twice in Normal line #4
PP line 1 LW is empty.
4 vs 4 line 1 LW is empty.
PK line 2 LW is empty.
LastMinOff line LW is empty.
LastMinDef line LW is empty.
Penalty Shot Player #2 is empty.
Extra Forward #3 is empty.

24103,<font color="Black">[3/30/2013 4:44:37 PM] - Auto Lines Partial Function has been run for Devils.</font>
24104,[3/30/2013 4:44:37 PM] - Devils lines errors : Martin Havlat is used twice in 4vs4 lines 1 and 2.

24105,<font color="Black">[3/30/2013 4:44:37 PM] - Auto Lines Function has been run for Devils.</font>
24106,[3/30/2013 4:44:37 PM] - Penguins roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 16 Dressed. 18 Required.
Some errors will be automatically fixed.

24107,[3/30/2013 4:44:37 PM] - Penguins are expected to be under the minimum salary cap by $6-050-832!
24108,<font color="Black">[3/30/2013 4:44:37 PM] - Auto Roster Partial Function has been run for Penguins.</font>
24109,[3/30/2013 4:44:37 PM] - Penguins are expected to be under the minimum salary cap by $6-050-832!
24110,[3/30/2013 4:44:37 PM] - Penguins lines errors : Normal line # 2 C is empty.
Normal line # 3 Defense #3 is empty.
PK line 1 LW is empty.
PP line 2 C is empty.
LastMinDef line LW is empty.
Extra Defense #1 is empty.
Extra Defense #4 is empty.
Penalty Shot Player #5 is empty.

24111,[3/30/2013 4:44:37 PM] - Penguins are expected to be under the minimum salary cap by $6-050-832!
24112,<font color="Black">[3/30/2013 4:44:37 PM] - Auto Lines Partial Function has been run for Penguins.</font>
24113,[3/30/2013 4:44:37 PM] - Penguins lines errors : Brandon Dubinsky is used twice in PP lines 1 and 2.
Troy Brouwer is used twice in PK lines 1 and 2.

24114,[3/30/2013 4:44:37 PM] - Penguins are expected to be under the minimum salary cap by $6-050-832!
24115,<font color="Black">[3/30/2013 4:44:37 PM] - Auto Lines Function has been run for Penguins.</font>
24116,[3/30/2013 4:44:37 PM] - Sharks roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

24117,<font color="Black">[3/30/2013 4:44:37 PM] - Auto Roster Partial Function has been run for Sharks.</font>
24118,[3/30/2013 4:44:37 PM] - Sharks lines errors : Normal line # 2 LW is empty.
PP line 2 LW is empty.
Penalty Shot Player #3 is empty.

24119,<font color="Black">[3/30/2013 4:44:37 PM] - Auto Lines Partial Function has been run for Sharks.</font>
24120,[3/30/2013 4:44:37 PM] - Sharks lines errors : Joe Thornton is used twice in PP lines 1 and 2.

24121,<font color="Black">[3/30/2013 4:44:37 PM] - Auto Lines Function has been run for Sharks.</font>
24122,[3/30/2013 4:44:37 PM] - Maple Leafs roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

24123,<font color="Black">[3/30/2013 4:44:37 PM] - Auto Roster Partial Function has been run for Maple Leafs.</font>
24124,[3/30/2013 4:44:37 PM] - Maple Leafs lines errors : Normal line # 2 Defense #2 is empty.
PP line 2 Defense #2 is empty.
PK line 2 Defense #2 is empty.
4 vs 4 line 2 Defense #2 is empty.
PK3 line 2 Defense #2 is empty.
LastMinDef line Defense #3 is empty.
Extra Defense #0 is empty.
Extra Defense #3 is empty.

24125,<font color="Black">[3/30/2013 4:44:37 PM] - Auto Lines Partial Function has been run for Maple Leafs.</font>
24126,[3/30/2013 4:44:37 PM] - Maple Leafs lines errors : Drew Doughty is used twice in PP lines 1 and 2.
Drew Doughty is used twice in PK lines 1 and 2.
Drew Doughty is used twice in 4vs4 lines 1 and 2.
Drew Doughty is used twice in PK3 lines 1 and 2.

24127,<font color="Black">[3/30/2013 4:44:37 PM] - Auto Lines Function has been run for Maple Leafs.</font>
24128,[3/30/2013 4:44:37 PM] - Capitals roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

24129,<font color="Black">[3/30/2013 4:44:37 PM] - Auto Roster Partial Function has been run for Capitals.</font>
24130,<font color="Black">[3/30/2013 4:44:37 PM] - Auto Lines Partial Function has been run for Capitals.</font>
24131,[3/30/2013 4:44:37 PM] - Capitals lines errors : Brooks Laich is used twice in PP lines 1 and 2.
Martin Erat is used twice in PK lines 1 and 2.
Martin Erat is used twice in 4vs4 lines 1 and 2.
Vaclav Prospal is used twice in PK3 lines 1 and 2.

24132,<font color="Black">[3/30/2013 4:44:37 PM] - Auto Lines Function has been run for Capitals.</font>
24133,[3/30/2013 4:44:47 PM] - Current fund for Rangers is under $0.
24134,[3/30/2013 4:44:57 PM] - Avalanche are expected to be under the minimum salary cap by $2-172-500!
24135,[3/30/2013 4:44:57 PM] - Red Wings are expected to be under the minimum salary cap by $1-607-500!
24136,[3/30/2013 4:44:57 PM] - Penguins are expected to be under the minimum salary cap by $6-050-832!
24137,<font color="Maroon">[3/30/2013 4:45:00 PM] - Game 800 - Jan Hejda from Oilers suspended for 1 game(s)</font>
24138,<font color="Red">[3/30/2013 4:45:01 PM] - Nicklas Backstrom from Capitals is injured from Exhaustion.</font>
24139,<font color="Red">[3/30/2013 4:45:01 PM] - Game 804 - Michael Grabner from Wild is injured  (Right Foot) and is out for 1 week.</font>
24140,<font color="Red">[3/30/2013 4:45:01 PM] - Game 804 - Ryan Nugent-Hopkins from Blackhawks is injured  (Broken Bone (Left Arm)) and is out for 2 weeks.</font>
24141,[3/30/2013 4:45:01 PM] - Patrick Marleau from Stars has scored a Hat Trick!
24142,<font color="Maroon">[3/30/2013 4:45:01 PM] - Mark Flood from Predators completes suspension</font>
24143,<font color="Maroon">[3/30/2013 4:45:01 PM] - Game 808 - John Moore from Sharks suspended for 1 game(s)</font>
24144,[3/30/2013 4:45:02 PM] - Maxime Macenauer from Canucks has scored a Hat Trick!
24145,<font color="Red">[3/30/2013 4:45:02 PM] - Alexei Ponikarovsky from Kings is injured from Exhaustion.</font>
24146,[3/30/2013 4:45:03 PM] - Last 7 Days Pro Star : 1 - Patrick Marleau (7-6-13) / 2 - Jamie Benn (8-1-9) / 3 - Evgeni Malkin (4-7-11)
24147,[3/30/2013 4:45:03 PM] - Last 7 Days Farm Star : 1 - Atte Engren (0.965) / 2 - Maxime Macenauer (4-2-6) / 3 - Ryan Hollweg (4-1-5)
24148,[3/30/2013 4:45:03 PM] - Crunch lines for next game are empty. Current rosters/lines are not erased.
24149,[3/30/2013 4:45:03 PM] - Jets lines for next game are empty. Current rosters/lines are not erased.
24150,[3/30/2013 4:45:03 PM] - Bruins lines for next game are empty. Current rosters/lines are not erased.
24151,[3/30/2013 4:45:03 PM] - Sabres lines for next game are empty. Current rosters/lines are not erased.
24152,[3/30/2013 4:45:03 PM] - Americans lines for next game are empty. Current rosters/lines are not erased.
24153,[3/30/2013 4:45:03 PM] - Hurricanes lines for next game are empty. Current rosters/lines are not erased.
24154,[3/30/2013 4:45:03 PM] - Checkers lines for next game are empty. Current rosters/lines are not erased.
24155,[3/30/2013 4:45:03 PM] - IceHogs lines for next game are empty. Current rosters/lines are not erased.
24156,[3/30/2013 4:45:03 PM] - Monsters lines for next game are empty. Current rosters/lines are not erased.
24157,[3/30/2013 4:45:03 PM] - Stars lines for next game are empty. Current rosters/lines are not erased.
24158,[3/30/2013 4:45:03 PM] - Rampage lines for next game are empty. Current rosters/lines are not erased.
24159,[3/30/2013 4:45:03 PM] - Kings lines for next game are empty. Current rosters/lines are not erased.
24160,[3/30/2013 4:45:03 PM] - Monarchs lines for next game are empty. Current rosters/lines are not erased.
24161,[3/30/2013 4:45:03 PM] - Aeros lines for next game are empty. Current rosters/lines are not erased.
24162,[3/30/2013 4:45:03 PM] - Canadiens lines for next game are empty. Current rosters/lines are not erased.
24163,[3/30/2013 4:45:03 PM] - Bulldogs lines for next game are empty. Current rosters/lines are not erased.
24164,[3/30/2013 4:45:03 PM] - Devils lines for next game are empty. Current rosters/lines are not erased.
24165,[3/30/2013 4:45:03 PM] - Sound Tigers lines for next game are empty. Current rosters/lines are not erased.
24166,[3/30/2013 4:45:03 PM] - Whale lines for next game are empty. Current rosters/lines are not erased.
24167,[3/30/2013 4:45:03 PM] - Senators lines for next game are empty. Current rosters/lines are not erased.
24168,[3/30/2013 4:45:03 PM] - Coyotes lines for next game are empty. Current rosters/lines are not erased.
24169,[3/30/2013 4:45:03 PM] - Pirates lines for next game are empty. Current rosters/lines are not erased.
24170,[3/30/2013 4:45:03 PM] - Rivermen lines for next game are empty. Current rosters/lines are not erased.
24171,[3/30/2013 4:45:03 PM] - Lightning lines for next game are empty. Current rosters/lines are not erased.
24172,[3/30/2013 4:45:03 PM] - Admirals lines for next game are empty. Current rosters/lines are not erased.
24173,[3/30/2013 4:45:03 PM] - Marlies lines for next game are empty. Current rosters/lines are not erased.
24174,[3/30/2013 4:45:03 PM] - Canucks lines for next game are empty. Current rosters/lines are not erased.
24175,[3/30/2013 4:45:03 PM] - Wolves lines for next game are empty. Current rosters/lines are not erased.
24176,[3/30/2013 4:45:03 PM] - Capitals lines for next game are empty. Current rosters/lines are not erased.
24177,<font color="#0080C0">[3/30/2013 4:45:03 PM] - Pierre-Luc Letourneau-Leblond was not claimed from waiver and was sent to farm.</font>
24178,[3/30/2013 4:45:06 PM] - Avalanche are expected to be under the minimum salary cap by $2-172-500!
24179,[3/30/2013 4:45:06 PM] - Capitals are expected to be under the minimum salary cap by $4-700-000!
24180,[3/30/2013 4:45:06 PM] - Kings are expected to be under the minimum salary cap by $2-595-836!
24181,[3/30/2013 4:45:06 PM] - Penguins are expected to be under the minimum salary cap by $6-050-832!
24182,[3/30/2013 4:45:06 PM] - Red Wings are expected to be under the minimum salary cap by $1-607-500!
24183,[3/30/2013 4:45:06 PM] - Avalanche are expected to be under the minimum salary cap by $2-172-500!
24184,[3/30/2013 4:45:08 PM] - Current fund for Stars is under $0.
24185,[3/30/2013 4:45:09 PM] - Red Wings are expected to be under the minimum salary cap by $1-607-500!
24186,[3/30/2013 4:45:09 PM] - Kings are expected to be under the minimum salary cap by $2-595-836!
24187,[3/30/2013 4:45:10 PM] - Current fund for Rangers is under $0.
24188,[3/30/2013 4:45:11 PM] - Penguins are expected to be under the minimum salary cap by $6-050-832!
24189,[3/30/2013 4:45:12 PM] - Current fund for Canucks is under $0.
24190,[3/30/2013 4:45:12 PM] - Capitals are expected to be under the minimum salary cap by $4-700-000!
24191,<font color="Black">[3/30/2013 4:45:37 PM] - Pierre-Luc Letourneau-Leblond of Bruins was sent to pro.</font>
24192,<font color="#0080C0">[3/30/2013 4:45:40 PM] - Bruins sent Pierre-Luc Letourneau-Leblond to waiver.</font>
24193,[3/30/2013 4:45:41 PM] - Pierre-Luc Letourneau-Leblond of Bruins was sent to farm.
24194,[3/30/2013 4:45:57 PM] - Avalanche are expected to be under the minimum salary cap by $2-172-500!
24195,[3/30/2013 4:45:58 PM] - Current fund for Stars is under $0.
24196,[3/30/2013 4:45:58 PM] - Red Wings are expected to be under the minimum salary cap by $1-607-500!
24197,[3/30/2013 4:45:59 PM] - Kings are expected to be under the minimum salary cap by $2-595-836!
24198,[3/30/2013 4:45:59 PM] - Avalanche are expected to be under the minimum salary cap by $2-172-500!
24199,[3/30/2013 4:45:59 PM] - Capitals are expected to be under the minimum salary cap by $4-700-000!
24200,[3/30/2013 4:46:00 PM] - Kings are expected to be under the minimum salary cap by $2-595-836!
24201,[3/30/2013 4:46:00 PM] - Current fund for Rangers is under $0.
24202,[3/30/2013 4:46:00 PM] - Penguins are expected to be under the minimum salary cap by $6-050-832!
24203,[3/30/2013 4:46:00 PM] - Red Wings are expected to be under the minimum salary cap by $1-607-500!
24204,[3/30/2013 4:46:00 PM] - Penguins are expected to be under the minimum salary cap by $6-050-832!
24205,[3/30/2013 4:46:01 PM] - Current fund for Canucks is under $0.
24206,[3/30/2013 4:46:01 PM] - Capitals are expected to be under the minimum salary cap by $4-700-000!
24207,[3/31/2013 10:45:26 PM] - Colton Sceviour of Jets was sent to farm.
24208,<font color="Black">[3/31/2013 10:45:28 PM] - Successfully loaded Jets lines done with STHS Client - 2.1.8.8</font>
24209,<font color="Black">[3/31/2013 10:45:35 PM] - Successfully loaded Bruins lines done with STHS Client - 2.1.6.6</font>
24210,<font color="Black">[3/31/2013 10:45:35 PM] - Successfully loaded Hurricanes lines done with STHS Client - 2.1.5.5</font>
24211,<font color="Black">[3/31/2013 10:45:35 PM] - Successfully loaded Stars lines done with STHS Client - 2.1.2.2</font>
24212,[3/31/2013 10:45:36 PM] - Red Wings are expected to be under the minimum salary cap by $1-607-500!
24213,<font color="Black">[3/31/2013 10:45:36 PM] - Successfully loaded Red Wings lines done with STHS Client - 2.1.6.6</font>
24214,<font color="Black">[3/31/2013 10:45:36 PM] - Successfully loaded Panthers lines done with STHS Client - 2.1.8.8</font>
24215,<font color="Black">[3/31/2013 10:45:36 PM] - Successfully loaded Islanders lines done with STHS Client - 2.1.6.6</font>
24216,[3/31/2013 10:45:36 PM] - Eric Wellwood of Lightning was sent to farm.
24217,[3/31/2013 10:45:36 PM] - Magnus Pääjärvi of Lightning was sent to farm.
24218,<font color="Black">[3/31/2013 10:45:36 PM] - Successfully loaded Lightning lines done with STHS Client - 2.1.7.7</font>
24219,<font color="Black">[3/31/2013 10:45:36 PM] - Successfully loaded Maple Leafs lines done with STHS Client - 2.1.6.6</font>
24220,<font color="Black">[3/31/2013 10:45:36 PM] - Successfully loaded Canucks lines done with STHS Client - 2.1.8.8</font>
24221,[3/31/2013 10:45:42 PM] - Current fund for Rangers is under $0.
24222,[3/31/2013 10:47:45 PM] - Blackhawks roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

24223,<font color="Black">[3/31/2013 10:47:46 PM] - Auto Roster Partial Function has been run for Blackhawks.</font>
24224,[3/31/2013 10:47:46 PM] - Blackhawks lines errors : Normal line # 2 C is empty.

24225,<font color="Black">[3/31/2013 10:47:47 PM] - Auto Lines Partial Function has been run for Blackhawks.</font>
24226,[3/31/2013 10:47:47 PM] - Avalanche are expected to be under the minimum salary cap by $2-172-500!
24227,[3/31/2013 10:47:47 PM] - Red Wings are expected to be under the minimum salary cap by $1-607-500!
24228,[3/31/2013 10:47:47 PM] - Oilers roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

24229,<font color="Black">[3/31/2013 10:47:47 PM] - Auto Roster Partial Function has been run for Oilers.</font>
24230,[3/31/2013 10:47:47 PM] - Oilers lines errors : Normal line # 2 Defense #2 is empty.
Normal line # 4 Defense #4 is empty.
PK line 1 Defense #1 is empty.
PK3 line 1 Defense #1 is empty.
4 vs 4 line 2 Defense #2 is empty.
LastMinDef line Defense #3 is empty.

24231,<font color="Black">[3/31/2013 10:47:47 PM] - Auto Lines Partial Function has been run for Oilers.</font>
24232,[3/31/2013 10:47:47 PM] - Oilers lines errors : Kevin Klein is used twice in 4vs4 lines 1 and 2.

24233,<font color="Black">[3/31/2013 10:47:47 PM] - Auto Lines Function has been run for Oilers.</font>
24234,[3/31/2013 10:47:47 PM] - Kings roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

24235,[3/31/2013 10:47:47 PM] - Kings are expected to be under the minimum salary cap by $2-595-836!
24236,<font color="Black">[3/31/2013 10:47:47 PM] - Auto Roster Partial Function has been run for Kings.</font>
24237,[3/31/2013 10:47:47 PM] - Kings are expected to be under the minimum salary cap by $2-595-836!
24238,[3/31/2013 10:47:47 PM] - Kings lines errors : Normal line # 1 LW is empty.
PP line 1 LW is empty.
PK line 2 LW is empty.
4 vs 4 line 2 LW is empty.
LastMinOff line LW is empty.
LastMinDef line LW is empty.
Penalty Shot Player #4 is empty.

24239,[3/31/2013 10:47:47 PM] - Kings are expected to be under the minimum salary cap by $2-595-836!
24240,<font color="Black">[3/31/2013 10:47:47 PM] - Auto Lines Partial Function has been run for Kings.</font>
24241,[3/31/2013 10:47:47 PM] - Kings lines errors : Michal Handzus is used twice in PP lines 1 and 2.
Dainius Zubrus is used twice in PK lines 1 and 2.
Dainius Zubrus is used twice in 4vs4 lines 1 and 2.

24242,[3/31/2013 10:47:47 PM] - Kings are expected to be under the minimum salary cap by $2-595-836!
24243,<font color="Black">[3/31/2013 10:47:47 PM] - Auto Lines Function has been run for Kings.</font>
24244,[3/31/2013 10:47:47 PM] - Wild roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

24245,<font color="Black">[3/31/2013 10:47:47 PM] - Auto Roster Partial Function has been run for Wild.</font>
24246,[3/31/2013 10:47:47 PM] - Wild lines errors : Normal line # 2 RW is empty.
Normal line # 4 RW is empty.
4 vs 4 line 1 LW is empty.
PP line 2 RW is empty.
LastMinOff line LW is empty.
Extra Forward #2 is empty.
Extra Forward #5 is empty.

24247,<font color="Black">[3/31/2013 10:47:47 PM] - Auto Lines Partial Function has been run for Wild.</font>
24248,[3/31/2013 10:47:47 PM] - Wild lines errors : Steven Stamkos is used twice in PP lines 1 and 2.
Steven Stamkos is used twice in 4vs4 lines 1 and 2.

24249,<font color="Black">[3/31/2013 10:47:47 PM] - Auto Lines Function has been run for Wild.</font>
24250,[3/31/2013 10:47:47 PM] - Devils roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

24251,<font color="Black">[3/31/2013 10:47:47 PM] - Auto Roster Partial Function has been run for Devils.</font>
24252,[3/31/2013 10:47:47 PM] - Devils lines errors : Normal line # 1 LW is empty.
Normal line # 4 LW is empty.
Normal line # 4 RW is empty.
Unknown Player is used twice in Normal line #4
PP line 1 LW is empty.
4 vs 4 line 1 LW is empty.
PK line 2 LW is empty.
LastMinOff line LW is empty.
LastMinDef line LW is empty.
Penalty Shot Player #2 is empty.
Extra Forward #3 is empty.

24253,<font color="Black">[3/31/2013 10:47:47 PM] - Auto Lines Partial Function has been run for Devils.</font>
24254,[3/31/2013 10:47:47 PM] - Devils lines errors : Martin Havlat is used twice in 4vs4 lines 1 and 2.

24255,<font color="Black">[3/31/2013 10:47:47 PM] - Auto Lines Function has been run for Devils.</font>
24256,[3/31/2013 10:47:47 PM] - Penguins roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 16 Dressed. 18 Required.
Some errors will be automatically fixed.

24257,[3/31/2013 10:47:47 PM] - Penguins are expected to be under the minimum salary cap by $6-050-832!
24258,<font color="Black">[3/31/2013 10:47:47 PM] - Auto Roster Partial Function has been run for Penguins.</font>
24259,[3/31/2013 10:47:47 PM] - Penguins are expected to be under the minimum salary cap by $6-050-832!
24260,[3/31/2013 10:47:47 PM] - Penguins lines errors : Normal line # 2 C is empty.
Normal line # 3 Defense #3 is empty.
PK line 1 LW is empty.
PP line 2 C is empty.
LastMinDef line LW is empty.
Extra Defense #1 is empty.
Extra Defense #4 is empty.
Penalty Shot Player #5 is empty.

24261,[3/31/2013 10:47:47 PM] - Penguins are expected to be under the minimum salary cap by $6-050-832!
24262,<font color="Black">[3/31/2013 10:47:47 PM] - Auto Lines Partial Function has been run for Penguins.</font>
24263,[3/31/2013 10:47:47 PM] - Penguins lines errors : Brandon Dubinsky is used twice in PP lines 1 and 2.
Troy Brouwer is used twice in PK lines 1 and 2.

24264,[3/31/2013 10:47:47 PM] - Penguins are expected to be under the minimum salary cap by $6-050-832!
24265,<font color="Black">[3/31/2013 10:47:47 PM] - Auto Lines Function has been run for Penguins.</font>
24266,[3/31/2013 10:47:47 PM] - Capitals roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

24267,[3/31/2013 10:47:47 PM] - Capitals are expected to be under the minimum salary cap by $4-700-000!
24268,<font color="Black">[3/31/2013 10:47:47 PM] - Auto Roster Partial Function has been run for Capitals.</font>
24269,[3/31/2013 10:47:47 PM] - Capitals are expected to be under the minimum salary cap by $4-700-000!
24270,[3/31/2013 10:47:47 PM] - Capitals lines errors : Normal line # 1 C is empty.
Normal line # 4 C is empty.
PP line 1 C is empty.
PK line 1 C is empty.
4 vs 4 line 1 C is empty.
PK3 line 1 forward is empty.
LastMinOff line C is empty.
LastMinDef line C is empty.
Penalty Shot Player #1 is empty.

24271,[3/31/2013 10:47:47 PM] - Capitals are expected to be under the minimum salary cap by $4-700-000!
24272,<font color="Black">[3/31/2013 10:47:47 PM] - Auto Lines Partial Function has been run for Capitals.</font>
24273,[3/31/2013 10:47:47 PM] - Capitals lines errors : Brooks Laich is used twice in PP lines 1 and 2.
Martin Erat is used twice in PK lines 1 and 2.
Martin Erat is used twice in 4vs4 lines 1 and 2.
Vaclav Prospal is used twice in PK3 lines 1 and 2.

24274,[3/31/2013 10:47:47 PM] - Capitals are expected to be under the minimum salary cap by $4-700-000!
24275,<font color="Black">[3/31/2013 10:47:47 PM] - Auto Lines Function has been run for Capitals.</font>
24276,<font color="Red">[3/31/2013 10:48:01 PM] - Game 815 - Ryan OByrne from Bruins is injured  (Upper Body) and is out for 1 week.</font>
24277,<font color="Red">[3/31/2013 10:48:01 PM] - Eric Nystrom from Bruins is injured from Exhaustion.</font>
24278,<font color="Red">[3/31/2013 10:48:01 PM] - Bobby Ryan from Devils is injured from Exhaustion.</font>
24279,<font color="Red">[3/31/2013 10:48:01 PM] - Game 816 - Ales Hemsky from Blue Jackets is injured  (Left Leg) and is out for 1 week.</font>
24280,<font color="Red">[3/31/2013 10:48:03 PM] - Game 818 - Jeff Halpern from Canadiens is injured  (Right Hand) and is out for 2 weeks.</font>
24281,<font color="Red">[3/31/2013 10:48:03 PM] - Game 819 - Matt Hendricks from Capitals is injured  (Bruised Right Arm) and is out for 1 week.</font>
24282,<font color="Red">[3/31/2013 10:48:03 PM] - Game 820 - Yannick Weber from Kings is injured  (Bruised Left Foot) and is out for 1 week.</font>
24283,<font color="Maroon">[3/31/2013 10:48:03 PM] - Jan Hejda from Oilers completes suspension</font>
24284,<font color="Red">[3/31/2013 10:48:03 PM] - Dainius Zubrus from Kings is injured from Exhaustion.</font>
24285,<font color="Red">[3/31/2013 10:48:03 PM] - Cody Hodgson from Kings is injured from Exhaustion.</font>
24286,<font color="Red">[3/31/2013 10:48:03 PM] - Jason Pominville from Sabres is injured from Exhaustion.</font>
24287,<font color="Red">[3/31/2013 10:48:03 PM] - Thomas Vanek from Sabres is injured from Exhaustion.</font>
24288,<font color="Red">[3/31/2013 10:48:04 PM] - Brandon Dubinsky from Penguins is injured from Exhaustion.</font>
24289,<font color="Red">[3/31/2013 10:48:04 PM] - Mike Richards from Rangers is injured from Exhaustion.</font>
24290,[3/31/2013 10:48:04 PM] - Claude Giroux from Blues has scored a Hat Trick!
24291,[3/31/2013 10:48:05 PM] - Ducks lines for next game are empty. Current rosters/lines are not erased.
24292,[3/31/2013 10:48:05 PM] - Crunch lines for next game are empty. Current rosters/lines are not erased.
24293,[3/31/2013 10:48:05 PM] - Jets lines for next game are empty. Current rosters/lines are not erased.
24294,[3/31/2013 10:48:05 PM] - IceCaps lines for next game are empty. Current rosters/lines are not erased.
24295,[3/31/2013 10:48:05 PM] - Bruins lines for next game are empty. Current rosters/lines are not erased.
24296,[3/31/2013 10:48:05 PM] - Sabres lines for next game are empty. Current rosters/lines are not erased.
24297,[3/31/2013 10:48:05 PM] - Americans lines for next game are empty. Current rosters/lines are not erased.
24298,[3/31/2013 10:48:05 PM] - Checkers lines for next game are empty. Current rosters/lines are not erased.
24299,[3/31/2013 10:48:05 PM] - IceHogs lines for next game are empty. Current rosters/lines are not erased.
24300,[3/31/2013 10:48:05 PM] - Monsters lines for next game are empty. Current rosters/lines are not erased.
24301,[3/31/2013 10:48:05 PM] - Stars lines for next game are empty. Current rosters/lines are not erased.
24302,[3/31/2013 10:48:05 PM] - Rampage lines for next game are empty. Current rosters/lines are not erased.
24303,[3/31/2013 10:48:05 PM] - Kings lines for next game are empty. Current rosters/lines are not erased.
24304,[3/31/2013 10:48:05 PM] - Monarchs lines for next game are empty. Current rosters/lines are not erased.
24305,[3/31/2013 10:48:05 PM] - Aeros lines for next game are empty. Current rosters/lines are not erased.
24306,[3/31/2013 10:48:05 PM] - Canadiens lines for next game are empty. Current rosters/lines are not erased.
24307,[3/31/2013 10:48:05 PM] - Bulldogs lines for next game are empty. Current rosters/lines are not erased.
24308,[3/31/2013 10:48:05 PM] - Devils lines for next game are empty. Current rosters/lines are not erased.
24309,[3/31/2013 10:48:05 PM] - Sound Tigers lines for next game are empty. Current rosters/lines are not erased.
24310,[3/31/2013 10:48:05 PM] - Whale lines for next game are empty. Current rosters/lines are not erased.
24311,[3/31/2013 10:48:05 PM] - Senators lines for next game are empty. Current rosters/lines are not erased.
24312,[3/31/2013 10:48:05 PM] - Senators lines for next game are empty. Current rosters/lines are not erased.
24313,[3/31/2013 10:48:05 PM] - Coyotes lines for next game are empty. Current rosters/lines are not erased.
24314,[3/31/2013 10:48:05 PM] - Pirates lines for next game are empty. Current rosters/lines are not erased.
24315,[3/31/2013 10:48:05 PM] - Rivermen lines for next game are empty. Current rosters/lines are not erased.
24316,[3/31/2013 10:48:05 PM] - Lightning lines for next game are empty. Current rosters/lines are not erased.
24317,[3/31/2013 10:48:05 PM] - Admirals lines for next game are empty. Current rosters/lines are not erased.
24318,[3/31/2013 10:48:05 PM] - Marlies lines for next game are empty. Current rosters/lines are not erased.
24319,[3/31/2013 10:48:05 PM] - Wolves lines for next game are empty. Current rosters/lines are not erased.
24320,[3/31/2013 10:48:05 PM] - Capitals lines for next game are empty. Current rosters/lines are not erased.
24321,[3/31/2013 10:48:05 PM] - Bears lines for next game are empty. Current rosters/lines are not erased.
24322,<font color="Red">[3/31/2013 10:48:05 PM] - Nicklas Backstrom is back from Exhaustion.</font>
24323,<font color="Red">[3/31/2013 10:48:05 PM] - Alexei Ponikarovsky is back from Exhaustion.</font>
24324,[3/31/2013 10:48:07 PM] - Bruins are expected to be under the minimum salary cap by $2-100-000!
24325,[3/31/2013 10:48:08 PM] - Sabres are expected to be under the minimum salary cap by $230-000!
24326,[3/31/2013 10:48:09 PM] - Avalanche are expected to be under the minimum salary cap by $2-172-500!
24327,[3/31/2013 10:48:09 PM] - Avalanche are expected to be under the minimum salary cap by $2-172-500!
24328,[3/31/2013 10:48:09 PM] - Blue Jackets are expected to be under the minimum salary cap by $4-582-500!
24329,[3/31/2013 10:48:09 PM] - Bruins are expected to be under the minimum salary cap by $2-100-000!
